omega_eV,Re,Im
3.30500000,-15.16290100,-35.19555100
3.31000000,-8.57204960,-32.99626000
3.31500000,-4.31499890,-29.76174400
3.32000000,-3.54035990,-26.88515900
3.32500000,-4.74680620,-25.00388800
3.33000000,-4.65509670,-23.91492000
3.33500000,-3.78142770,-23.58186500
3.34000000,-1.53610070,-22.75631400
3.34500000,0.17259544,-21.50787900
3.35000000,1.19769830,-19.75196200
3.35500000,-0.12454046,-18.40651500
3.36000000,-0.61862123,-17.61317600
3.36500000,-0.70287268,-17.66623200
3.37000000,0.02198575,-16.45682300
3.37500000,-1.18760940,-15.59416300
3.38000000,-1.86556520,-14.55481300
3.38500000,-3.14137660,-14.40641300
3.39000000,-4.88543670,-13.64585000
3.39500000,-8.97446500,-13.87427500
3.40000000,-10.89975600,-14.34469800
3.40500000,-12.92287900,-14.88322800
3.41000000,-13.73046700,-15.91338000
3.41500000,-14.31282600,-15.66306700
3.42000000,-14.11566300,-16.62235100
3.42500000,-13.99286300,-17.36567900
3.43000000,-13.80077100,-17.64331100
3.43500000,-13.14804600,-18.15028000
3.44000000,-11.62308200,-18.21497800
3.44500000,-10.61604200,-17.74144100
3.45000000,-10.84771500,-17.26271000
3.45500000,-12.05883300,-16.79865700
3.46000000,-13.99045200,-16.91160000
3.46500000,-15.55135600,-17.29497200
3.47000000,-16.40780600,-18.13210500
3.47500000,-16.07827200,-18.89916700
3.48000000,-16.98265200,-19.40063700
3.48500000,-17.61313200,-20.58379700
3.49000000,-16.83899000,-22.40637300
3.49500000,-12.63658900,-23.77522600
3.50000000,-8.57175500,-23.75415500
