omega_eV,Re_xx,Im_xx,Re_yy,Im_yy,Re_xy,Im_xy,Re_yx,Im_yx
2.73,6482.1919,-3042.4013,6883.3271,-2792.3474,-2.68047091,8.5551431,-2.68215729,11.5184549
2.735,6526.9729,-3050.9521,6879.8967,-2771.1133,-5.63158663,9.2629702,-5.89344557,11.3852558
2.74,6576.4227,-3059.631,6875.573,-2753.4022,-8.08346177,9.16065457,-8.28594903,10.73797563
2.745,6631.4123,-3065.6973,6865.4791,-2735.0337,-8.75641515,9.21917981,-8.97051605,10.88843819
2.75,6684.5576,-3070.9946,6846.0687,-2720.7017,-10.05245621,9.38179027,-10.38254979,11.06958573
2.755,6742.9026,-3077.5249,6823.4158,-2710.9223,-12.64680331,9.63633973,-13.11880869,11.09276227
2.76,6804.4251,-3078.2179,6799.9865,-2704.3852,-14.81138713,8.15939795,-15.35114887,9.56803925
2.765,6875.1538,-3084.7666,6776.8275,-2702.7335,-15.62887818,7.40471238,-16.29190182,8.65891662
2.77,6958.9492,-3085.6575,6757.8943,-2704.2398,-15.39922234,6.28716926,-16.08761766,7.40605614
2.775,7045.1937,-3081.2693,6742.2676,-2708.4332,-14.35417888,5.62190091,-15.04404912,6.89013789
2.78,7126.488,-3068.6388,6733.1508,-2714.8387,-13.63986078,5.20432215,-14.43164122,6.53265925
2.785,7207.5693,-3059.6515,6732.461,-2721.478,-12.89825149,4.81815087,-13.77268451,6.01411933
2.79,7308.4334,-3042.4929,6734.8231,-2726.5085,-11.04444937,4.78173836,-11.84926263,5.62891164
2.795,7395.5604,-3009.0504,6739.3094,-2732.4645,-9.00479779,5.33586516,-9.96898401,6.63094404
2.8,7446.8969,-2976.7882,6749.3155,-2738.273,-9.12667844,7.68355691,-10.36744416,8.07168069
2.805,7495.1088,-2950.791,6764.2025,-2744.2292,-13.45994813,9.80438484,-14.55401387,8.99216456
2.81,7541.8614,-2925.6262,6785.3257,-2749.5905,-20.75931817,10.15920276,-21.54268783,8.87566524
2.815,7586.9739,-2904.5291,6813.0734,-2752.4915,-27.27835095,8.25791922,-27.80933905,6.98591478
2.82,7641.7277,-2885.4779,6844.0606,-2751.6103,-30.66686155,5.40574099,-31.00608845,4.49294261
2.825,7706.9715,-2863.1462,6872.5578,-2747.2904,-31.34755418,2.82120517,-31.89066982,1.74616523
2.83,7773.5341,-2834.2831,6899.1168,-2740.8802,-30.84071085,1.12742743,-31.01688115,-0.91730737
2.835,7844.8702,-2800.0634,6919.5588,-2730.8479,-30.03041482,-0.74401838,-30.10200318,-2.54739742
2.84,7882.3352,-2751.5793,6924.8929,-2724.1777,-28.87053615,-1.9785977,-28.62711785,-4.2076199
2.845,7907.6571,-2717.0833,6940.0455,-2721.853,-27.76854289,-3.0052963,-26.88540311,-6.0281631
2.85,7942.8615,-2677.2859,6961.1881,-2718.1685,-27.2214085,-4.52760864,-25.2190595,-6.31596996
2.855,7955.4261,-2640.4314,6985.7007,-2713.9402,-28.846821,-6.80390648,-25.822957,-6.99597492
2.86,7972.3122,-2606.8939,7009.0952,-2708.6853,-27.839066,-12.2845548,-24.823242,-6.1413242
2.865,7990.1347,-2573.2682,7035.1846,-2704.7589,-22.90171074,-17.1873376,-22.81190526,-6.4049604
2.87,8002.8388,-2541.2055,7064.6734,-2699.4214,-13.0147897,-16.8213129,-15.8572463,-11.0421651
2.875,8020.6042,-2510.7109,7096.4207,-2693.3628,-3.6855762,-13.31980303,-6.558042,-12.08914097
2.88,8018.1373,-2470.0436,7133.0777,-2685.773,3.0698553,-9.19933843,0.8326849,-9.87340017
2.885,8008.5553,-2441.4611,7172.042,-2675.5289,2.439438,-5.19432285,1.4353528,-6.05886975
2.89,7998.7589,-2418.5285,7213.979,-2664.9447,-1.18273006,-4.45297219,-1.60417054,-2.98795241
2.895,8003.7655,-2395.4885,7264.7624,-2648.9465,-3.3115181,-4.270659,-4.0699681,-1.7420778
2.9,7996.4046,-2368.9193,7307.4577,-2627.5437,-3.30945068,-3.9234306,-4.65764432,-1.6993848
2.905,7979.5178,-2347.9869,7344.0445,-2605.6633,-1.69088721,-3.4997413,-3.25772479,-0.6541143
2.91,7965.8624,-2334.5786,7384.9081,-2582.987,-1.2136472,-1.79917666,-3.2423354,0.31687854
2.915,7966.7796,-2324.6685,7432.8808,-2556.8478,-1.2785056,-0.25629396,-3.582507,1.1515214
2.92,7977.4301,-2311.1744,7474.8341,-2518.0746,-2.438491,1.33097522,-5.6647538,2.03414278
2.925,7984.6787,-2297.8966,7493.488,-2478.9738,-4.5096385,4.1311382,-7.9038991,0.9494218
2.93,7992.1804,-2285.3292,7501.6175,-2440.2464,-6.6258534,5.7100909,-9.0883888,0.2814051
2.935,8002.587,-2274.8856,7486.8905,-2403.5193,-10.28407456,6.8944263,-11.47494144,-0.2162545
2.94,8019.7985,-2265.3607,7467.0396,-2377.9674,-13.17766833,6.1330838,-12.96893367,0.1581116
2.945,8046.2363,-2255.5516,7463.4505,-2357.0484,-15.61181021,4.4733234,-14.53787379,1.0883982
2.95,8080.3957,-2242.6827,7470.9236,-2335.6294,-16.26915677,2.12703242,-15.57356323,2.39301738
2.955,8117.3791,-2224.7288,7490.9715,-2305.7048,-15.95609829,2.24813612,-16.64482571,1.85846848
2.96,8146.5667,-2200.2939,7476.083,-2262.4736,-15.42568629,1.03564721,-16.23311171,-0.60654961
2.965,8159.8846,-2176.1035,7425.844,-2235.0715,-10.64911234,1.96788303,-11.42137966,-0.67114717
2.97,8165.9022,-2155.8098,7380.8635,-2219.7174,-10.55165812,3.3827426,-11.27000588,0.1948686
2.975,8176.6273,-2132.1796,7349.2288,-2213.2209,-10.30372241,5.3838432,-10.19019559,0.0767935999999998
2.98,8181.4738,-2115.7208,7331.5802,-2208.3291,-10.64465536,6.7052167,-8.98138504,1.4178317
2.985,8187.1544,-2095.8584,7320.3533,-2203.5097,-13.47374698,6.32031986,-11.80778502,4.83148314
2.99,8182.3089,-2080.6125,7311.4574,-2198.695,-16.12050227,6.20645697,-14.54103773,5.61651443
2.995,8183.015,-2070.2898,7302.6462,-2195.6233,-19.91649193,6.22169434,-18.38750407,6.18735546
3,8191.3438,-2062.2118,7297.8349,-2193.5151,-23.91686546,5.06091177,-22.60651654,5.93199043
3.005,8207.1116,-2054.1516,7296.9886,-2191.3267,-26.6357992,3.25064348,-25.6056028,4.65449832
3.01,8227.1879,-2044.6147,7297.8676,-2188.1753,-27.55773386,1.43631866,-27.07890014,3.15473034
3.015,8249.5673,-2033.6411,7299.5755,-2184.462,-27.93476538,-0.0237824,-27.69550462,1.464832
3.02,8273.1391,-2021.2481,7297.6082,-2179.7229,-27.1345935,-1.79100819,-27.3164645,-0.0496853700000001
3.025,8298.984,-2008.0633,7293.9251,-2176.3063,-25.8318451,-2.68489467,-26.5746309,-1.67911213
3.03,8324.3805,-1990.3243,7291.1429,-2170.6738,-24.55832902,-3.83136065,-24.99988298,-3.63198835
3.035,8338.3004,-1972.5848,7267.4995,-2163.7921,-22.02183578,-4.48210776,-22.42349822,-4.39546344
3.04,8353.1495,-1959.2936,7245.6298,-2168.4105,-20.09948191,-4.25588055,-21.07127609,-5.84792665
3.045,8377.9719,-1947.1896,7231.8213,-2176.347,-18.70173694,-3.5747442,-18.97892106,-7.7029788
3.05,8410.9887,-1933.2992,7222.6199,-2187.0676,-16.94778997,-3.7828171,-16.31290403,-8.1433367
3.055,8451.1035,-1913.7614,7225.3031,-2200.312,-15.5157941,-4.7319361,-14.0098719,-7.8474791
3.06,8483.5855,-1889.4941,7240.4535,-2213.0521,-11.01976707,-4.4608293,-9.91915493,-8.1105667
3.065,8508.7035,-1864.0913,7264.3243,-2223.274,-7.2121873,-4.0634534,-5.1872193,-6.7384514
3.07,8526.5587,-1838.6782,7295.4959,-2231.533,-4.96613204,-4.10288726,-3.19289716,-2.27714254
3.075,8553.2928,-1813.433,7341.7466,-2237.0604,-3.72184892,-1.93015005,-2.90848488,-0.40963775
3.08,8572.7495,-1782.8085,7400.0693,-2234.9159,-5.61011945,0.40257641,-5.07814635,0.72556927
3.085,8584.3121,-1755.9964,7453.274,-2221.169,-7.68462594,1.56835778,-7.21099866,1.72559402
3.09,8605.9907,-1727.7257,7482.0866,-2201.3534,-9.7246131,2.10674813,-9.9330147,2.85036867
3.095,8623.7861,-1696.1394,7493.8687,-2183.1359,-12.32139153,4.21790569,-12.78887847,2.83148451
3.1,8630.9305,-1658.6918,7496.4783,-2168.2413,-17.48387443,5.0362606,-17.29121757,2.0521578
3.105,8613.2101,-1622.2091,7488.8599,-2158.3949,-20.89532564,3.8136356,-20.32954836,1.3511344
3.11,8580.3821,-1595.4765,7482.6932,-2153.0392,-22.54542413,2.8713192,-21.84693387,0.549901
3.115,8548.2661,-1577.8567,7475.844,-2153.7099,-23.0843541,1.75791884,-21.8913599,0.0512359999999999
3.12,8529.741,-1565.5411,7481.4649,-2158.0371,-23.88897872,1.14953392,-22.50286128,-0.36864914
3.125,8523.1433,-1554.1461,7497.4451,-2161.0924,-24.43278298,0.01346264,-22.77967102,-0.83183448
3.13,8519.9532,-1543.3979,7506.0754,-2164.0024,-24.2108854,-0.66302078,-22.2015226,-0.81690374
3.135,8519.6714,-1530.3303,7525.6677,-2171.3644,-24.3379017,-1.790164,-22.3021443,-0.432847
3.14,8513.8361,-1517.3592,7550.6156,-2177.2295,-24.22723706,-2.7408231,-22.80349094,0.2028317
3.145,8511.6202,-1510.6942,7583.1325,-2186.0764,-24.29440119,-3.1980504,-23.77893281,-0.7638032
3.15,8520.2514,-1506.082,7630.9429,-2193.6994,-22.51865565,-2.95682473,-22.06282035,-2.08368027
3.155,8539.7386,-1500.542,7690.6513,-2199.8251,-21.46303639,-3.15871279,-20.31693161,-1.45356001
3.16,8575.2752,-1493.9672,7773.433,-2203.2456,-19.39585163,-3.6020612,-19.22992237,0.2085696
3.165,8618.0146,-1479.0849,7844.2864,-2186.3268,-15.2245818,-1.99752023,-16.3801382,1.19995577
3.17,8657.7171,-1460.954,7909.6699,-2171.5786,-16.79018084,2.30503022,-18.12780916,3.35579778
3.175,8707.8036,-1440.4818,7971.3282,-2153.4725,-22.14892486,5.75797334,-23.20245914,4.70147206
3.18,8761.5957,-1414.4005,8025.9122,-2132.8271,-31.47449065,6.67133693,-31.95599535,5.44121327
3.185,8810.4377,-1380.4608,8077.0995,-2113.604,-40.43193051,5.07275853,-40.81288749,3.50478067
3.19,8853.0595,-1341.3164,8131.9065,-2086.8942,-46.03737691,1.7084166,-45.74008509,0.2262559
3.195,8875.0516,-1295.2507,8155.6116,-2067.3303,-46.85698398,-2.41403848,-46.32852202,-1.91452272
3.2,8870.1184,-1254.929,8213.6602,-2055.5016,-47.06849834,-4.98522909,-46.84102366,-3.75984951
3.205,8867.3975,-1221.1051,8285.1253,-2037.598,-47.05571494,-6.09169902,-46.65488706,-5.85755358
3.21,8857.7074,-1187.2635,8362.842,-2011.6608,-48.86635606,-7.53908441,-48.31823594,-5.68992079
3.215,8837.9262,-1159.8118,8424.8926,-1977.071,-53.15515884,-9.618094,-53.07682716,-6.747006
3.22,8819.4957,-1138.7346,8478.454,-1940.2063,-55.79394205,-12.7038941,-56.99248195,-10.4235539
3.225,8812.8353,-1122.968,8513.4828,-1902.2087,-55.49501476,-14.81896728,-56.23983124,-14.82547272
3.23,8822.1587,-1104.1957,8547.4961,-1870.8922,-52.58921898,-17.36331181,-53.33743902,-17.11429619
3.235,8810.5059,-1083.2093,8583.1859,-1838.7057,-50.66158998,-17.7808301,-51.99876402,-19.8248739
3.24,8804.9237,-1073.9896,8618.9797,-1806.142,-49.0032998,-19.2438245,-49.3707042,-22.4168455
3.245,8816.7309,-1066.8979,8667.5933,-1765.0184,-45.04058888,-21.0999,-44.80513312,-23.458258
3.25,8839.174,-1058.8471,8671.9433,-1726.1352,-41.61786062,-21.396974,-41.36034138,-23.639896
3.255,8865.2787,-1051.9602,8683.0623,-1698.366,-41.33976145,-21.6855214,-40.35271655,-24.0020466
3.26,8909.7807,-1045.1319,8706.6739,-1669.3715,-40.29490781,-24.14855578,-39.22115019,-23.90465422
3.265,8965.4634,-1032.0936,8729.6005,-1642.9683,-34.56808972,-24.26590657,-34.32197228,-24.01636143
3.27,9022.0632,-1016.3511,8758.3027,-1618.1227,-35.97054418,-22.18704384,-36.02724982,-22.07179016
3.275,9085.5961,-1002.352,8800.5166,-1591.915,-39.82180364,-21.82034172,-40.35590236,-22.50586428
3.28,9173.2992,-982.09174,8851.9151,-1560.3267,-44.1333071,-23.04780284,-44.5748489,-24.65497316
3.285,9268.344,-952.09127,8895.5768,-1518.7569,-46.31961957,-24.9101031,-46.65484243,-29.0045869
3.29,9368.6743,-905.15979,8924.9297,-1475.1099,-45.22274549,-28.3117818,-44.41016451,-35.5490962
3.295,9446.7444,-850.17128,8934.809,-1438.576,-38.6049756,-32.9887368,-35.6862284,-37.8801872
3.3,9512.9862,-788.80277,8955.5662,-1404.8657,-26.6223507,-37.19924736,-24.2692353,-35.97179664
3.305,9551.4267,-717.7612,8985.9619,-1372.2895,-15.41204366,-35.67447309,-14.91375834,-34.71662891
3.31,9539.9349,-655.76014,9027.4099,-1336.9757,-8.5951469,-32.48616918,-8.5489523,-33.50635082
3.315,9532.9624,-611.68754,9077.7302,-1294.5156,-4.63741053,-28.2203907,-3.99258727,-31.3030973
3.32,9542.5653,-572.10056,9115.6105,-1239.1153,-3.9884265,-26.01308893,-3.0922933,-27.75722907
3.325,9563.5464,-532.03151,9128.7292,-1175.9753,-5.3449517,-23.532105,-4.1486607,-26.475671
3.33,9584.1069,-489.5219,9089.4084,-1121.1998,-5.48320697,-23.2084908,-3.82698643,-24.6213492
3.335,9609.6254,-447.17807,9052.5128,-1082.91,-4.608041,-23.29265037,-2.9548144,-23.87107963
3.34,9641.382,-400.55629,9025.2487,-1053.4124,-2.11326788,-22.92603615,-0.95893352,-22.58659185
3.345,9643.8908,-338.51628,9009.2461,-1029.3449,-0.2442233,-20.72546087,0.58941418,-22.29029713
3.35,9625.3216,-295.35726,9013.7365,-1009.0143,0.51699113,-19.35634399,1.87840547,-20.14758001
3.355,9622.8226,-263.43879,9041.6347,-988.12889,-0.50539914,-18.15212766,0.25631822,-18.66090234
3.36,9652.9571,-230.3433,9097.0799,-955.43032,-0.91576898,-16.96560516,-0.32147348,-18.26074684
3.365,9702.9468,-188.19063,9140.0337,-906.41684,-1.55869382,-16.83329111,0.15294846,-18.49917289
3.37,9753.2847,-134.87412,9164.8988,-857.07565,-1.02494935,-15.91739066,1.06892085,-16.99625534
3.375,9808.5128,-72.555026,9194.2297,-800.66927,-2.03774364,-16.0472995,-0.33747516,-15.1410265
3.38,9853.0005,4.5136957,9179.4145,-746.7661,-2.49128054,-14.66214874,-1.23984986,-14.44747726
3.385,9834.0132,95.979725,9173.8983,-703.88917,-4.05119152,-14.43298257,-2.23156168,-14.37984343
3.39,9794.7249,163.66429,9179.9824,-663.57056,-5.80531305,-14.6919794,-3.96556035,-12.5997206
3.395,9762.0942,229.43871,9190.2284,-619.32439,-9.64411527,-15.0301911,-8.30481473,-12.7183589
3.4,9725.5676,292.26483,9194.155,-574.19695,-11.42299195,-15.3642375,-10.37652005,-13.3251585
3.405,9689.4964,357.11415,9198.1704,-527.63282,-13.4907051,-16.1762616,-12.3550529,-13.5901944
3.41,9644.0735,430.20114,9191.0986,-478.10895,-14.14255949,-17.5377109,-13.31837451,-14.2890491
3.415,9555.8666,502.35907,9157.4578,-425.26014,-14.21704553,-16.7799042,-14.40860647,-14.5462298
3.42,9445.6034,569.53617,9117.9144,-385.42434,-14.37977362,-17.06775318,-13.85155238,-16.17694882
3.425,9300.4215,622.62748,9073.9913,-346.93836,-13.97413895,-17.07643154,-14.01158705,-17.65492646
3.43,9151.5689,655.01185,9025.047,-314.58917,-14.3487186,-17.43273764,-13.2528234,-17.85388436
3.435,9010.0372,673.86314,8976.854,-286.14371,-13.65376313,-18.50822908,-12.64232887,-17.79233092
3.44,8878.8971,683.18345,8926.3618,-261.0347,-12.31349237,-18.31066079,-10.93267163,-18.11929521
3.445,8755.8102,685.58312,8879.2478,-240.68484,-11.38558192,-18.8448369,-9.84650208,-16.6380451
3.45,8643.2509,677.02162,8827.6418,-222.52558,-11.14826302,-18.5436503,-10.54716698,-15.9817697
3.455,8547.748,662.05698,8784.578,-209.69402,-12.01009409,-17.29959156,-12.10757191,-16.29772244
3.46,8467.7598,640.7309,8739.8802,-200.01898,-14.33586692,-16.14463273,-13.64503708,-17.67856727
3.465,8411.8244,615.34856,8703.9745,-194.24383,-16.26361232,-17.09329797,-14.83909968,-17.49664603
3.47,8376.8205,590.6274,8671.6466,-190.79411,-17.10148575,-18.24905841,-15.71412625,-18.01515159
3.475,8352.7148,569.48157,8651.1585,-192.50453,-16.54811971,-19.23299475,-15.60842429,-18.56533925
3.48,8341.566,548.32414,8646.1114,-193.59305,-17.27392417,-19.27362086,-16.69137983,-19.52765314
3.485,8343.8242,525.81937,8647.0044,-196.22651,-18.23827184,-20.10747573,-16.98799216,-21.06011827
3.49,8362.1878,507.43838,8670.8606,-192.90759,-17.5290486,-22.77104061,-16.1489314,-22.04170539
3.495,8390.5587,491.86117,8690.3259,-184.77646,-13.34367479,-24.60524206,-11.92950321,-22.94520994
3.5,8433.0412,480.75872,8703.6608,-168.76069,-9.1070541,-25.0353766,-8.0364559,-22.4729334
