omega_eV,Re,Im
2.77000000,6812.74470000,-2720.82630000
2.77500000,6794.30900000,-2722.99240000
2.78000000,6780.91070000,-2727.28220000
2.78500000,6773.28520000,-2733.14120000
2.79000000,6770.11460000,-2739.32770000
2.79500000,6772.24620000,-2746.64650000
2.80000000,6783.27760000,-2753.73950000
2.80500000,6801.56510000,-2759.05130000
2.81000000,6825.44780000,-2762.70010000
2.81500000,6852.18010000,-2762.81550000
2.82000000,6876.02090000,-2760.94120000
2.82500000,6900.36940000,-2758.16010000
2.83000000,6926.37290000,-2752.42150000
2.83500000,6950.28500000,-2742.97290000
2.84000000,6953.95930000,-2732.79990000
2.84500000,6957.89670000,-2730.74920000
2.85000000,6973.10810000,-2730.92130000
2.85500000,6997.91140000,-2730.32740000
2.86000000,7028.97410000,-2726.88190000
2.86500000,7057.06570000,-2720.36920000
2.87000000,7087.38290000,-2715.20230000
2.87500000,7114.45180000,-2704.36340000
2.88000000,7139.77530000,-2696.19060000
2.88500000,7165.41330000,-2689.37500000
2.89000000,7199.39920000,-2683.01250000
2.89500000,7242.18710000,-2673.28750000
2.90000000,7292.37830000,-2659.25250000
2.90500000,7334.26130000,-2638.21840000
2.91000000,7368.44760000,-2617.11980000
2.91500000,7403.80510000,-2596.44130000
2.92000000,7448.99410000,-2573.54980000
2.92500000,7490.90580000,-2541.10610000
2.93000000,7518.61090000,-2504.73670000
2.93500000,7534.75180000,-2468.08950000
2.94000000,7536.33510000,-2431.66940000
2.94500000,7523.65190000,-2400.63210000
2.95000000,7511.03610000,-2374.81650000
2.95500000,7504.65910000,-2353.51500000
2.96000000,7512.49380000,-2330.89250000
2.96500000,7519.25980000,-2302.38590000
2.97000000,7505.56670000,-2265.25440000
2.97500000,7453.98410000,-2239.76050000
2.98000000,7417.00310000,-2228.99650000
2.98500000,7390.80260000,-2221.44760000
2.99000000,7375.21920000,-2216.14160000
2.99500000,7364.51100000,-2212.22520000
3.00000000,7359.59600000,-2208.55980000
3.00500000,7357.49100000,-2203.81440000
3.01000000,7352.72270000,-2198.16310000
3.01500000,7345.24320000,-2194.96350000
3.02000000,7341.88190000,-2194.27380000
3.02500000,7345.65670000,-2193.14450000
3.03000000,7351.78760000,-2188.99290000
3.03500000,7353.49960000,-2179.62670000
3.04000000,7335.29560000,-2172.51350000
3.04500000,7315.04420000,-2171.83350000
3.05000000,7296.19950000,-2175.37650000
3.05500000,7281.33270000,-2184.62060000
3.06000000,7281.39500000,-2196.46030000
3.06500000,7287.64770000,-2206.97690000
3.07000000,7307.14180000,-2218.46020000
3.07500000,7338.35380000,-2225.84860000
3.08000000,7378.15600000,-2227.04840000
3.08500000,7415.16060000,-2224.14910000
3.09000000,7447.72680000,-2219.39670000
3.09500000,7476.62340000,-2210.93520000
3.10000000,7496.38000000,-2199.90910000
