omega_eV,Re,Im
3.08500000,-4.87815480,-13.97774900
3.09000000,-5.08638530,-13.04107100
3.09500000,-4.29123560,-11.68723700
3.10000000,-4.53933750,-9.81044160
3.10500000,-6.65888580,-8.35158540
3.11000000,-9.53522920,-7.18585790
3.11500000,-13.36315900,-6.74574780
3.12000000,-16.45411300,-7.15745930
3.12500000,-17.86414500,-7.71927930
3.13000000,-18.49804500,-8.59906380
3.13500000,-18.20043100,-9.07465280
3.14000000,-17.72996900,-9.24407850
3.14500000,-17.16224100,-9.64488650
3.15000000,-16.60649000,-8.87025360
3.15500000,-18.17558700,-8.54497410
3.16000000,-19.87349100,-8.99342340
3.16500000,-19.06472100,-10.04775900
3.17000000,-15.69978800,-9.41073020
3.17500000,-15.56715200,-8.60943720
3.18000000,-13.69814900,-7.57976370
3.18500000,-14.50372200,-5.48269460
3.19000000,-17.76928800,-4.08436930
3.19500000,-21.29676300,-2.86698970
3.20000000,-28.38140900,-2.22515250
3.20500000,-38.57400000,-4.76366650
3.21000000,-39.63966000,-8.28685190
3.21500000,-42.15123600,-10.18514800
3.22000000,-41.95323000,-12.07550400
3.22500000,-43.64145900,-14.04595700
3.23000000,-43.26961800,-16.59052800
3.23500000,-40.42969500,-18.37056300
3.24000000,-38.27249700,-19.40390400
3.24500000,-35.72217800,-19.98946900
3.25000000,-34.18657600,-19.49439500
3.25500000,-36.74907200,-19.60724900
3.26000000,-36.63482300,-20.97713400
3.26500000,-35.42629200,-22.56298400
3.27000000,-30.70489200,-23.38061500
3.27500000,-25.39270100,-21.92908300
3.28000000,-27.78158900,-19.68611900
3.28500000,-31.45154900,-19.62375400
3.29000000,-34.74290300,-20.50756200
3.29500000,-37.69634800,-22.59488700
3.30000000,-37.16119800,-25.66341000
3.30500000,-31.34853000,-28.18144600
3.31000000,-25.21912900,-28.10195600
3.31500000,-20.73430400,-27.01487000
3.32000000,-18.02712200,-24.92618600
3.32500000,-19.43010800,-23.55239100
3.33000000,-22.18001600,-23.34616000
3.33500000,-21.47439700,-23.88506300
3.34000000,-20.08523700,-23.99852800
3.34500000,-18.39886600,-23.54326700
3.35000000,-18.50997400,-22.71017100
3.35500000,-19.84087800,-22.13194200
3.36000000,-21.58542800,-22.23800500
3.36500000,-22.89794000,-22.85158900
3.37000000,-22.29326000,-23.20637800
3.37500000,-24.18762100,-23.13892100
3.38000000,-24.69240900,-24.55873800
3.38500000,-23.86986900,-25.75243200
3.39000000,-21.24260600,-26.10337700
3.39500000,-20.57776800,-26.14286800
3.40000000,-20.15226900,-26.19591800
3.40500000,-19.83788200,-26.21589900
3.41000000,-19.63429100,-26.66112900
3.41500000,-19.62017500,-26.76374200
3.42000000,-19.18826200,-27.42966400
3.42500000,-18.50949400,-26.95547400
3.43000000,-17.80272700,-26.85885600
3.43500000,-18.54302500,-26.43125000
3.44000000,-19.59128100,-26.75855000
3.44500000,-18.92191400,-26.84292500
3.45000000,-19.00087300,-26.64565400
3.45500000,-20.08481100,-26.31216500
3.46000000,-22.00629400,-26.46617800
3.46500000,-23.69307700,-27.38073100
3.47000000,-23.79715100,-28.42134000
3.47500000,-23.51725300,-29.03616400
3.48000000,-24.26453200,-29.57972700
3.48500000,-24.43113600,-30.45350600
3.49000000,-24.14850900,-31.67679300
3.49500000,-22.78244400,-32.49183600
3.50000000,-21.72666100,-33.26061900
