omega_eV,Re,Im
3.43000000,9357.38780000,598.46473000
3.43500000,9218.41090000,641.75244000
3.44000000,9071.24700000,672.14856000
3.44500000,8920.86520000,687.08456000
3.45000000,8784.85300000,687.92220000
3.45500000,8664.97340000,679.56935000
3.46000000,8561.25030000,662.80181000
3.46500000,8481.01570000,640.94449000
3.47000000,8418.00210000,617.33356000
3.47500000,8369.77970000,592.43522000
3.48000000,8339.76440000,565.82641000
3.48500000,8324.67520000,539.99837000
3.49000000,8326.88970000,516.18156000
3.49500000,8339.00490000,494.01889000
3.50000000,8368.75860000,474.39930000
