omega_eV,Re,Im
1.76000000,2624.87010000,-1472.80190000
1.76500000,2635.40680000,-1499.65890000
1.77000000,2651.10030000,-1525.77180000
1.77500000,2670.82690000,-1550.04990000
1.78000000,2692.10300000,-1571.54120000
1.78500000,2710.40340000,-1591.06640000
1.79000000,2726.42900000,-1609.15150000
1.79500000,2737.27600000,-1626.53600000
1.80000000,2744.55020000,-1644.98700000
1.80500000,2751.61770000,-1663.93450000
1.81000000,2758.61670000,-1683.40810000
1.81500000,2766.18330000,-1702.62690000
1.82000000,2772.41460000,-1721.45510000
1.82500000,2774.67040000,-1742.32670000
1.83000000,2782.48290000,-1764.78580000
1.83500000,2793.48510000,-1786.99600000
1.84000000,2806.77380000,-1808.04470000
1.84500000,2820.99220000,-1828.67890000
1.85000000,2835.03400000,-1846.82240000
1.85500000,2841.77400000,-1864.88870000
1.86000000,2846.05350000,-1885.13390000
1.86500000,2851.18860000,-1908.38760000
1.87000000,2875.07270000,-1926.83190000
1.87500000,2872.23920000,-1940.13680000
1.88000000,2875.25910000,-1965.02790000
1.88500000,2884.52330000,-1989.15530000
1.89000000,2895.38320000,-2012.58980000
1.89500000,2906.77740000,-2035.92410000
1.90000000,2919.50470000,-2059.19680000
1.90500000,2932.29370000,-2081.57110000
1.91000000,2945.34940000,-2105.00960000
1.91500000,2960.41600000,-2128.35320000
1.92000000,2974.86160000,-2151.70040000
1.92500000,2992.29730000,-2176.05450000
1.93000000,3012.75570000,-2200.09020000
1.93500000,3035.86200000,-2223.74990000
1.94000000,3061.34180000,-2246.67770000
1.94500000,3088.15510000,-2268.78560000
1.95000000,3116.74730000,-2290.48920000
1.95500000,3148.74840000,-2311.42020000
1.96000000,3187.97940000,-2329.67300000
1.96500000,3219.77020000,-2343.11040000
1.97000000,3248.06140000,-2359.00910000
1.97500000,3280.47000000,-2375.03720000
1.98000000,3312.73260000,-2389.25140000
1.98500000,3343.20840000,-2402.79440000
1.99000000,3373.24370000,-2417.04200000
1.99500000,3406.06890000,-2430.88680000
2.00000000,3441.93410000,-2445.37850000
2.00500000,3483.53410000,-2458.84340000
2.01000000,3530.17600000,-2470.33150000
2.01500000,3581.28920000,-2479.14100000
2.02000000,3640.42780000,-2484.85790000
2.02500000,3716.16550000,-2482.77220000
2.03000000,3776.01340000,-2463.15830000
2.03500000,3830.77390000,-2443.50560000
2.04000000,3884.43440000,-2408.78760000
2.04500000,3880.68320000,-2364.23540000
2.05000000,3794.58440000,-2317.96950000
2.05500000,3732.34800000,-2318.16870000
2.06000000,3687.76400000,-2322.16060000
2.06500000,3649.36620000,-2329.51470000
2.07000000,3617.22220000,-2340.43980000
2.07500000,3594.00360000,-2353.88720000
2.08000000,3578.42590000,-2364.16010000
2.08500000,3555.89450000,-2377.97900000
2.09000000,3540.25700000,-2395.24010000
2.09500000,3529.90290000,-2414.31320000
2.10000000,3526.27560000,-2434.77500000
2.10500000,3531.66910000,-2454.94300000
2.11000000,3540.83970000,-2473.26800000
2.11500000,3553.69880000,-2488.67430000
2.12000000,3562.76940000,-2504.95230000
2.12500000,3576.53200000,-2521.41420000
2.13000000,3589.11980000,-2531.37040000
2.13500000,3595.16420000,-2544.81650000
2.14000000,3595.73940000,-2559.26980000
2.14500000,3596.28930000,-2576.82060000
2.15000000,3601.90320000,-2596.89720000
2.15500000,3615.10780000,-2612.36570000
2.16000000,3624.69880000,-2629.44160000
2.16500000,3634.65660000,-2647.75790000
2.17000000,3648.78700000,-2666.23340000
2.17500000,3665.95610000,-2683.83470000
2.18000000,3684.14370000,-2700.76960000
2.18500000,3705.90400000,-2715.70050000
2.19000000,3725.15270000,-2728.05610000
2.19500000,3741.25200000,-2737.85270000
2.20000000,3745.05760000,-2745.97390000
2.20500000,3738.74240000,-2758.08790000
2.21000000,3728.82410000,-2775.97570000
2.21500000,3727.58530000,-2797.99920000
2.22000000,3732.81350000,-2820.70570000
2.22500000,3743.97890000,-2843.88420000
2.23000000,3764.03080000,-2865.02820000
2.23500000,3780.00430000,-2886.48970000
2.24000000,3802.66700000,-2906.97840000
2.24500000,3821.24300000,-2926.83780000
2.25000000,3850.90310000,-2946.97220000
2.25500000,3872.64660000,-2958.64750000
2.26000000,3879.17590000,-2979.50830000
2.26500000,3901.19050000,-3005.62560000
2.27000000,3936.67760000,-3031.07120000
2.27500000,3978.41280000,-3053.43230000
2.28000000,4020.42110000,-3072.29550000
2.28500000,4059.58620000,-3089.18170000
2.29000000,4097.62160000,-3106.58290000
2.29500000,4138.66010000,-3123.59990000
2.30000000,4182.04960000,-3139.37580000
2.30500000,4225.91300000,-3152.41810000
2.31000000,4272.21630000,-3166.58920000
2.31500000,4325.99510000,-3178.48180000
2.32000000,4383.49590000,-3185.73470000
2.32500000,4436.58430000,-3187.69090000
2.33000000,4469.55280000,-3179.40160000
2.33500000,4493.38520000,-3183.82880000
2.34000000,4514.15340000,-3190.52750000
2.34500000,4545.91810000,-3199.35170000
2.35000000,4577.48850000,-3205.97810000
2.35500000,4608.47500000,-3212.69320000
2.36000000,4638.91000000,-3219.10500000
2.36500000,4668.91390000,-3224.11640000
2.37000000,4691.85550000,-3228.99140000
2.37500000,4711.37240000,-3235.95030000
2.38000000,4734.96300000,-3246.54630000
2.38500000,4764.16220000,-3257.02910000
2.39000000,4786.16660000,-3266.11070000
2.39500000,4811.89930000,-3280.17750000
2.40000000,4844.63290000,-3295.74720000
2.40500000,4885.13240000,-3311.28270000
2.41000000,4933.98550000,-3325.49170000
2.41500000,4983.38540000,-3338.61500000
2.42000000,5040.87230000,-3349.64670000
2.42500000,5100.29370000,-3359.98660000
2.43000000,5166.43320000,-3369.24180000
2.43500000,5239.55900000,-3375.04790000
2.44000000,5313.16290000,-3378.25670000
2.44500000,5390.61510000,-3379.68300000
2.45000000,5473.09190000,-3374.60610000
2.45500000,5550.56170000,-3363.46940000
2.46000000,5615.03480000,-3355.34820000
2.46500000,5694.46280000,-3348.80790000
2.47000000,5784.68970000,-3324.87110000
2.47500000,5861.46160000,-3305.70130000
2.48000000,5950.32230000,-3277.52750000
2.48500000,6016.96010000,-3239.00780000
2.49000000,6065.68070000,-3196.49840000
2.49500000,6085.51370000,-3155.72170000
2.50000000,6103.05670000,-3126.79130000
2.50500000,6129.09800000,-3100.18310000
2.51000000,6155.97460000,-3070.69570000
2.51500000,6172.57640000,-3040.41430000
2.52000000,6187.41520000,-3013.46720000
2.52500000,6198.96400000,-2982.32860000
2.53000000,6197.40030000,-2952.26780000
2.53500000,6191.39070000,-2925.21640000
2.54000000,6180.94190000,-2899.55490000
2.54500000,6162.34460000,-2877.19790000
2.55000000,6147.06300000,-2860.37700000
2.55500000,6134.38290000,-2842.82690000
2.56000000,6119.78650000,-2824.85730000
2.56500000,6091.03320000,-2810.32910000
2.57000000,6066.21780000,-2802.39250000
2.57500000,6045.07960000,-2795.49900000
2.58000000,6022.86360000,-2791.68890000
2.58500000,6004.93520000,-2790.46690000
2.59000000,5988.18770000,-2790.29070000
2.59500000,5973.36440000,-2790.89720000
2.60000000,5952.24880000,-2794.62050000
2.60500000,5937.76930000,-2802.58460000
2.61000000,5926.20620000,-2812.40250000
2.61500000,5919.45450000,-2825.20800000
2.62000000,5921.32280000,-2839.40470000
2.62500000,5931.93060000,-2854.27530000
2.63000000,5951.00330000,-2867.26010000
2.63500000,5975.26260000,-2878.04700000
2.64000000,5998.43590000,-2885.97750000
2.64500000,6018.71720000,-2893.96930000
2.65000000,6042.36170000,-2902.75990000
2.65500000,6069.37870000,-2910.19730000
2.66000000,6094.05400000,-2914.71240000
2.66500000,6113.98250000,-2921.14860000
2.67000000,6134.64480000,-2928.48510000
2.67500000,6155.57900000,-2935.95530000
2.68000000,6176.22300000,-2944.03730000
2.68500000,6197.46270000,-2953.04780000
2.69000000,6220.68330000,-2963.03210000
2.69500000,6247.37730000,-2973.88720000
2.70000000,6278.56350000,-2984.69960000
2.70500000,6313.54330000,-2994.54310000
2.71000000,6348.09700000,-3002.80130000
2.71500000,6380.32660000,-3011.52770000
2.72000000,6415.07520000,-3021.99010000
2.72500000,6455.94250000,-3032.84220000
2.73000000,6503.58510000,-3042.89310000
2.73500000,6554.62480000,-3050.92560000
2.74000000,6607.32320000,-3057.73840000
2.74500000,6670.18930000,-3061.74310000
2.75000000,6716.43410000,-3064.96990000
2.75500000,6780.20710000,-3071.31780000
2.76000000,6851.19110000,-3073.73930000
2.76500000,6920.53980000,-3071.53200000
2.77000000,6987.59040000,-3069.19560000
2.77500000,7060.25260000,-3066.74420000
2.78000000,7139.59150000,-3060.70820000
2.78500000,7221.22850000,-3049.76600000
2.79000000,7307.49000000,-3038.70180000
2.79500000,7407.08970000,-3017.46590000
2.80000000,7495.26090000,-2987.35100000
2.80500000,7541.31780000,-2946.35710000
2.81000000,7589.09910000,-2920.03930000
2.81500000,7642.90030000,-2890.92070000
2.82000000,7677.96300000,-2867.45560000
2.82500000,7732.55790000,-2844.95390000
2.83000000,7791.92790000,-2817.42780000
2.83500000,7839.59940000,-2790.60440000
2.84000000,7912.28590000,-2753.86810000
2.84500000,7943.39650000,-2710.74930000
2.85000000,7975.74030000,-2674.83160000
2.85500000,8018.05120000,-2633.81610000
2.86000000,8027.39000000,-2586.27570000
2.86500000,8029.33800000,-2547.37420000
2.87000000,8025.67020000,-2512.52480000
2.87500000,8022.07170000,-2482.15590000
2.88000000,8019.33360000,-2454.80420000
2.88500000,8014.43020000,-2426.46160000
2.89000000,8008.70470000,-2405.39630000
2.89500000,8008.62820000,-2384.98410000
2.90000000,8008.81930000,-2363.14750000
2.90500000,8003.31310000,-2339.91100000
2.91000000,7992.53810000,-2324.51030000
2.91500000,7996.84160000,-2312.67060000
2.92000000,8009.55810000,-2297.70260000
2.92500000,8014.80450000,-2280.87970000
2.93000000,8019.84490000,-2268.94090000
2.93500000,8034.97410000,-2258.39490000
2.94000000,8058.55220000,-2247.23870000
2.94500000,8090.48970000,-2233.87770000
2.95000000,8126.41760000,-2215.16220000
2.95500000,8152.11840000,-2188.47230000
2.96000000,8163.79690000,-2165.01690000
2.96500000,8170.74390000,-2143.86480000
2.97000000,8184.79250000,-2122.82350000
2.97500000,8175.81920000,-2102.67720000
2.98000000,8176.33190000,-2087.18600000
2.98500000,8175.24130000,-2074.70600000
2.99000000,8181.09710000,-2064.48980000
2.99500000,8190.28940000,-2056.51800000
3.00000000,8207.87300000,-2048.18040000
3.00500000,8229.23970000,-2038.22160000
3.01000000,8252.32970000,-2026.75330000
3.01500000,8277.03540000,-2013.92920000
3.02000000,8302.24900000,-1999.54480000
3.02500000,8329.97680000,-1981.69090000
3.03000000,8342.48110000,-1960.98770000
3.03500000,8354.98380000,-1945.74050000
3.04000000,8372.56750000,-1932.32130000
3.04500000,8400.13110000,-1917.48180000
3.05000000,8428.81850000,-1899.15370000
3.05500000,8454.22420000,-1878.40490000
3.06000000,8477.87420000,-1856.09700000
3.06500000,8501.81070000,-1833.80170000
3.07000000,8523.93130000,-1809.61470000
3.07500000,8543.92370000,-1785.68410000
3.08000000,8568.30730000,-1759.12400000
3.08500000,8581.10660000,-1731.34940000
3.09000000,8600.56950000,-1701.45490000
3.09500000,8613.56320000,-1669.64840000
3.10000000,8609.54980000,-1634.22510000
3.10500000,8580.74330000,-1604.51530000
3.11000000,8549.39320000,-1587.67040000
3.11500000,8537.23730000,-1577.27550000
3.12000000,8543.07650000,-1565.56480000
3.12500000,8554.24930000,-1548.59030000
3.13000000,8552.68260000,-1528.34770000
3.13500000,8544.55810000,-1514.35070000
3.14000000,8541.26340000,-1505.72070000
3.14500000,8554.45950000,-1499.06200000
3.15000000,8581.70460000,-1489.42120000
3.15500000,8612.87120000,-1475.68670000
3.16000000,8657.91420000,-1459.27790000
3.16500000,8702.76970000,-1436.51360000
3.17000000,8752.11870000,-1410.52980000
3.17500000,8800.91870000,-1377.15890000
3.18000000,8837.33210000,-1337.30610000
3.18500000,8860.03570000,-1294.06550000
3.19000000,8857.59170000,-1251.27590000
3.19500000,8851.65480000,-1217.98940000
3.20000000,8847.16690000,-1182.35810000
3.20500000,8826.88140000,-1150.88160000
3.21000000,8803.80300000,-1126.58230000
3.21500000,8792.07660000,-1105.86220000
3.22000000,8777.65270000,-1083.11540000
3.22500000,8755.13040000,-1068.28010000
3.23000000,8747.33070000,-1060.99410000
3.23500000,8751.63870000,-1053.41180000
3.24000000,8763.58430000,-1049.33730000
3.24500000,8784.78090000,-1043.33640000
3.25000000,8810.73940000,-1039.34840000
3.25500000,8855.12190000,-1037.07850000
3.26000000,8918.22100000,-1028.02860000
3.26500000,8973.38330000,-1010.70490000
3.27000000,9033.32700000,-997.83075000
3.27500000,9115.41780000,-983.72194000
3.28000000,9214.73240000,-960.96620000
3.28500000,9329.07110000,-922.71685000
3.29000000,9431.33120000,-865.65618000
3.29500000,9504.98250000,-799.73835000
3.30000000,9544.58020000,-725.60127000
3.30500000,9541.26820000,-658.70781000
3.31000000,9520.52930000,-608.88957000
3.31500000,9521.79390000,-570.72967000
3.32000000,9540.06010000,-535.27894000
3.32500000,9565.75820000,-494.72709000
3.33000000,9592.39700000,-453.24701000
3.33500000,9626.54030000,-407.34736000
3.34000000,9647.25760000,-347.48286000
3.34500000,9622.83220000,-302.44195000
3.35000000,9625.77430000,-264.43454000
3.35500000,9650.43370000,-228.01991000
3.36000000,9690.39120000,-186.49656000
3.36500000,9738.84730000,-133.94433000
3.37000000,9781.81800000,-72.37628100
3.37500000,9821.33640000,-0.75525819
3.38000000,9814.70530000,89.42336700
3.38500000,9774.75500000,158.47989000
3.39000000,9731.74130000,220.85233000
3.39500000,9695.28860000,277.48390000
3.40000000,9669.28550000,339.96860000
3.40500000,9628.37940000,407.90719000
3.41000000,9552.70690000,478.65599000
3.41500000,9445.93300000,541.80298000
3.42000000,9318.31520000,590.50007000
3.42500000,9193.97920000,626.54261000
3.43000000,9066.79720000,655.00174000
3.43500000,8929.55300000,672.62120000
3.44000000,8805.84620000,677.37479000
3.44500000,8695.40260000,673.59027000
3.45000000,8599.45760000,663.80334000
3.45500000,8515.64100000,647.57200000
3.46000000,8453.79490000,626.56184000
3.46500000,8409.21140000,605.68824000
3.47000000,8377.27180000,584.61765000
3.47500000,8357.74470000,563.89545000
3.48000000,8354.42610000,543.44178000
3.48500000,8361.39180000,524.83416000
3.49000000,8383.81070000,508.59867000
3.49500000,8416.75770000,496.38244000
3.50000000,8461.40390000,488.61371000
