omega_eV,Re,Im
3.42500000,0.00121850,1.03459700
3.43000000,-0.27138493,0.30459672
3.43500000,-0.23083867,-0.07760564
3.44000000,-0.34857098,-0.10147739
3.44500000,-0.22162428,-0.53700722
3.45000000,-0.06508830,-1.02575690
3.45500000,0.11341889,0.08619045
3.46000000,-0.11015418,0.40867121
3.46500000,-0.07145661,0.60688809
3.47000000,-0.21640760,0.63444854
3.47500000,-0.20050205,0.37597177
3.48000000,-0.43510971,0.94742299
3.48500000,-0.77208585,-0.02753630
3.49000000,-0.39075429,-0.91394961
3.49500000,-0.47247629,-0.66843431
3.50000000,-0.39793888,-1.47864940
