case_label,path,strain_percent,k1_centered,k2_centered,k3_centered,omega3_reduced,num_occupied,slice_mode
00_Optimized_Structure,a,0.0,0.023283274000000076,-0.1282062518749999,0.0,0.7226993580688124,56,fixed_k3
00_Optimized_Structure,a,0.0,0.027161898000000073,-0.1282062518749999,0.0,0.651230367557154,56,fixed_k3
00_Optimized_Structure,a,0.0,0.03104052200000007,-0.1282062518749999,0.0,0.574864129009542,56,fixed_k3
00_Optimized_Structure,a,0.0,0.03491914600000007,-0.1282062518749999,0.0,0.49888677813742843,56,fixed_k3
00_Optimized_Structure,a,0.0,0.038797770000000065,-0.1282062518749999,0.0,0.4284290991492439,56,fixed_k3
00_Optimized_Structure,a,0.0,0.04267639400000006,-0.1282062518749999,0.0,0.3680028401103881,56,fixed_k3
00_Optimized_Structure,a,0.0,0.04655501800000006,-0.1282062518749999,0.0,0.32092222566077266,56,fixed_k3
00_Optimized_Structure,a,0.0,0.050433642000000056,-0.1282062518749999,0.0,0.2885689248520378,56,fixed_k3
00_Optimized_Structure,a,0.0,0.05431226600000005,-0.1282062518749999,0.0,0.26946462162867224,56,fixed_k3
00_Optimized_Structure,a,0.0,0.05819089000000005,-0.1282062518749999,0.0,0.25815880722697004,56,fixed_k3
00_Optimized_Structure,a,0.0,0.06206951400000005,-0.1282062518749999,0.0,0.24405090075085756,56,fixed_k3
00_Optimized_Structure,a,0.0,0.06594813800000005,-0.1282062518749999,0.0,0.2104750381080014,56,fixed_k3
00_Optimized_Structure,a,0.0,0.06982676200000004,-0.1282062518749999,0.0,0.13467736790378249,56,fixed_k3
00_Optimized_Structure,a,0.0,0.07370538600000004,-0.1282062518749999,0.0,-0.010399330774088389,56,fixed_k3
00_Optimized_Structure,a,0.0,0.07758401000000004,-0.1282062518749999,0.0,-0.2516254808485914,56,fixed_k3
00_Optimized_Structure,a,0.0,0.08146263400000003,-0.1282062518749999,0.0,-0.6083352705103926,56,fixed_k3
00_Optimized_Structure,a,0.0,0.08534125800000003,-0.1282062518749999,0.0,-1.0837007214965464,56,fixed_k3
00_Optimized_Structure,a,0.0,0.08921988200000003,-0.1282062518749999,0.0,-1.6587376410418209,56,fixed_k3
00_Optimized_Structure,a,0.0,0.09309850600000003,-0.1282062518749999,0.0,-2.2946907329264907,56,fixed_k3
