omega_eV,Re_xx,Im_xx,Re_yy,Im_yy,Re_xy,Im_xy,Re_yx,Im_yx
2.75,6663.332,-3071.6176,6879.1855,-2735.0952,-26.8231724,10.76244787,-27.3778276,11.49248413
2.755,6721.4675,-3075.0273,6855.4941,-2722.4754,-27.45546489,10.78874862,-28.22227511,11.75753538
2.76,6779.3097,-3079.292,6830.2846,-2715.4257,-29.9870179,10.58681783,-30.9306401,11.00623617
2.765,6845.2137,-3083.9844,6806.5669,-2712.014,-31.77768305,9.60906512,-32.63429695,9.97302468
2.77,6925.4085,-3086.2406,6785.7164,-2712.3084,-34.05846208,8.51495641,-34.75993392,9.02624299
2.775,7002.2366,-3078.4776,6768.7422,-2715.4768,-34.80399781,6.19559182,-35.67599019,6.95792498
2.78,7084.5082,-3075.7004,6757.4764,-2720.8994,-34.4305975,4.75565769,-35.3467305,5.82704651
2.785,7191.0716,-3063.1194,6752.8087,-2727.0816,-34.16876025,3.39345627,-35.18348175,4.77827253
2.79,7278.7531,-3035.0418,6753.107,-2733.1691,-33.34044718,2.15622656,-34.49354882,3.68825024
2.795,7342.7285,-3007.7135,6757.7669,-2739.1013,-31.53774489,1.0861034,-32.89637711,2.7162418
2.8,7403.0055,-2981.9641,6768.5989,-2744.9493,-28.79574421,1.92407304,-30.44697379,2.92831696
2.805,7455.6726,-2956.3128,6785.0109,-2750.2361,-29.95602308,3.81176715,-31.67723892,3.10176405
2.81,7502.5259,-2932.2698,6806.8973,-2754.1717,-34.98637573,4.61763174,-36.12068227,2.91723466
2.815,7549.7037,-2911.851,6832.4174,-2755.4794,-41.1128955,2.63875156,-41.6639205,1.23890744
2.82,7603.3687,-2892.7651,6858.0808,-2754.3063,-42.9673584,-1.03811559,-43.4563896,-1.04621101
2.825,7667.0462,-2873.0091,6883.5765,-2751.0281,-41.96358883,-3.52043497,-42.49022117,-3.23500963
2.83,7750.5778,-2845.3638,6910.4136,-2746.2148,-41.00114209,-5.88904073,-41.60589391,-4.61071087
2.835,7808.2133,-2800.1699,6932.5369,-2734.304,-39.45226275,-8.3298509,-40.67788325,-5.9111435
2.84,7833.8797,-2759.2737,6934.8235,-2726.6559,-36.7641707,-9.04616025,-39.2022433,-9.04378395
2.845,7857.7885,-2718.0013,6940.3405,-2725.6097,-34.95412014,-9.21897522,-36.31526786,-10.95001078
2.85,7858.5436,-2688.4538,6960.7557,-2726.2382,-32.73712722,-10.72973495,-33.68056278,-11.88699905
2.855,7885.3962,-2666.8573,6988.7508,-2724.0444,-29.78296028,-11.40292046,-30.68392372,-12.50804754
2.86,7927.3871,-2637.4359,7019.9112,-2719.0925,-29.04343584,-11.79107903,-29.26958616,-12.78257697
2.865,7957.3583,-2600.7316,7046.8102,-2711.9098,-27.44135803,-16.4474874,-27.34694397,-12.3419306
2.87,7974.9214,-2566.2182,7071.9422,-2705.8144,-20.3115054,-17.5782341,-23.1020406,-14.0394299
2.875,7984.9419,-2532.8561,7098.3595,-2699.1989,-11.3366097,-14.15013137,-14.5712303,-15.94061263
2.88,7994.5691,-2502.4045,7126.829,-2693.2707,-5.8648772,-9.9265992,-8.2693042,-15.4012108
2.885,7998.828,-2470.6227,7161.4108,-2686.9677,-4.8813862,-6.609859,-5.1226168,-12.2121782
2.89,7996.6308,-2440.7798,7202.9745,-2678.594,-7.22652806,-6.27973266,-6.31610754,-8.22047934
2.895,7987.7808,-2415.0339,7253.4694,-2667.2652,-8.09674777,-7.13169992,-7.73851463,-5.24351228
2.9,7982.4314,-2392.6028,7306.0707,-2646.9749,-7.1780392,-6.13800588,-8.155349,-4.62293472
2.905,7973.1193,-2371.5479,7341.8787,-2622.6532,-6.18624816,-4.41976208,-7.30358904,-4.10182992
2.91,7962.142,-2354.5389,7373.66,-2601.496,-5.51870754,-1.8341066,-6.97336966,-3.7665196
2.915,7957.8274,-2340.5744,7414.3434,-2580.1292,-6.66575951,0.3380559,-7.48862229,-2.8940813
2.92,7958.092,-2329.0005,7466.3895,-2552.5232,-8.65177353,1.95919695,-8.59013467,-1.97650525
2.925,7965.4075,-2315.9364,7500.8951,-2511.9826,-11.16965673,3.5332389,-11.73376127,-0.5682407
2.93,7971.4702,-2303.9111,7516.881,-2474.547,-15.42035379,4.7545068,-14.68905021,-1.2071376
2.935,7980.7475,-2293.4578,7523.6946,-2435.3902,-17.83860535,3.4805601,-16.15636265,-0.6889707
2.94,7995.6593,-2283.9397,7503.5002,-2400.0839,-19.3730975,2.2877366,-17.1963425,0.0222743999999999
2.945,8017.9495,-2274.463,7486.6303,-2376.0423,-21.0943505,1.40382897,-18.8181635,0.54099959
2.95,8047.6727,-2263.351,7480.4108,-2355.0914,-22.5795937,-0.28567031,-20.4322583,1.42472115
2.955,8082.8786,-2249.0181,7487.8766,-2334.3344,-23.20628434,-1.51528681,-22.33377966,1.80577139
2.96,8117.4265,-2230.2851,7504.7257,-2305.9229,-24.21424978,-1.76994647,-24.12536622,0.88307513
2.965,8143.505,-2205.0985,7493.057,-2265.3478,-24.43800163,-1.32986269,-24.72886237,-0.01492321
2.97,8151.5568,-2182.7591,7440.3766,-2236.0266,-26.4643021,-2.40081353,-26.8849519,-1.42538847
2.975,8162.4069,-2163.918,7393.0261,-2224.566,-25.5467855,-3.48546941,-26.3066845,-2.65279079
2.98,8163.5135,-2141.6939,7365.4379,-2218.6274,-24.33359267,-3.56058684,-24.77417933,-2.93785696
2.985,8173.3385,-2129.1668,7350.1341,-2215.1689,-23.91751205,-3.62905282,-25.15353595,-3.01636598
2.99,8185.0012,-2112.3567,7340.6223,-2210.7205,-23.43617539,-3.0166766,-24.33723261,-4.0983754
2.995,8193.855,-2095.8341,7334.9028,-2206.2079,-25.04688943,-2.38508788,-25.18875257,-4.30768372
3,8196.1677,-2081.1406,7328.4799,-2200.9441,-27.16157875,-3.76761284,-28.05821725,-4.23557956
3.005,8202.2611,-2071.2973,7323.1472,-2198.3885,-28.85641922,-4.98008099,-29.47758678,-5.46317001
3.01,8214.2088,-2062.4693,7320.5079,-2196.2057,-28.56377442,-6.84342799,-29.39473958,-7.06800661
3.015,8231.146,-2053.4415,7321.5789,-2194.4158,-26.59070697,-7.67382444,-27.86918103,-8.82252916
3.02,8254.602,-2043.3124,7325.6634,-2191.1669,-24.8641566,-7.5185679,-25.8724234,-10.4366125
3.025,8276.8831,-2030.6453,7328.3264,-2185.8632,-23.60185263,-8.76551876,-23.92321737,-10.45978744
3.03,8299.3853,-2016.3452,7325.7143,-2179.4982,-22.63936004,-10.55098143,-23.85982596,-10.03660857
3.035,8320.3399,-2003.1289,7312.295,-2170.4774,-20.08917026,-10.0380337,-22.01146174,-13.4276223
3.04,8344.309,-1987.7375,7288.886,-2169.8205,-18.37740855,-10.1371716,-18.44960345,-12.9718264
3.045,8361.6089,-1970.9765,7269.3931,-2173.8727,-16.42550862,-10.8277212,-17.77172138,-12.5965748
3.05,8385.6777,-1961.2494,7256.8221,-2182.8826,-16.06400303,-10.7930634,-16.93821697,-12.8747686
3.055,8428.8284,-1948.6219,7253.296,-2193.2513,-15.31163306,-10.8018196,-16.15965094,-13.9586704
3.06,8473.9521,-1926.1118,7257.0629,-2204.943,-12.90325252,-12.1979928,-13.56163148,-15.4369652
3.065,8512.0847,-1899.8576,7273.1673,-2216.7582,-5.62966348,-11.4094959,-5.94190552,-14.5754801
3.07,8539.3532,-1870.5914,7302.3257,-2225.8532,-4.03028549,-9.7411449,-3.63184551,-12.6008491
3.075,8560.5199,-1840.8012,7338.9579,-2231.7651,-3.00935009,-8.86179292,-2.10124071,-10.12873228
3.08,8578.1396,-1812.7412,7389.422,-2234.2184,-2.67088036,-8.60673134,-1.81505104,-7.34133166
3.085,8595.2695,-1780.9119,7439.973,-2226.7578,-1.89611776,-7.02054174,-2.93051904,-6.20375166
3.09,8604.6231,-1752.8395,7482.7469,-2212.2145,-2.76794878,-5.43027774,-4.19679062,-5.73608706
3.095,8626.7631,-1722.7121,7498.6666,-2191.3321,-1.50039815,-3.20187014,-3.32818325,-5.04794866
3.1,8640.8509,-1686.8928,7498.1159,-2177.435,-3.77557104,0.0162880000000003,-5.64506096,-4.4043826
3.105,8634.7752,-1650.4954,7492.7333,-2169.5133,-8.58215694,2.0695941,-9.12312226,-4.4781743
3.11,8615.5579,-1617.3069,7493.0114,-2166.4267,-12.59562858,1.8866692,-12.24713942,-3.9202858
3.115,8586.89,-1588.8236,7498.3907,-2163.1986,-16.28996177,0.9937595,-15.88981423,-4.2345891
3.12,8552.9296,-1568.7976,7494.2668,-2161.621,-17.45021684,-0.0596525000000003,-16.45601716,-5.4533255
3.125,8524.2915,-1554.2668,7499.7093,-2165.6432,-17.67322311,-0.7403907,-16.27172089,-5.6282043
3.13,8497.917,-1545.746,7507.5843,-2170.1679,-18.1032257,-0.7472028,-16.0823383,-6.4023236
3.135,8490.3321,-1541.1077,7520.8362,-2178.8135,-18.2972622,-1.820499,-15.2459458,-5.6864786
3.14,8489.7179,-1534.0631,7550.1537,-2187.2149,-19.0689982,-2.7119793,-15.2075498,-4.7533727
3.145,8489.2956,-1525.5747,7582.4364,-2193.0257,-19.3594231,-4.103118,-15.8245909,-3.1514396
3.15,8489.2205,-1519.523,7621.5057,-2200.7196,-19.9759941,-4.4448832,-17.3839379,-2.188151
3.155,8498.8548,-1515.9498,7673.45,-2207.4293,-21.74046834,-5.2408053,-19.76188966,-2.7080271
3.16,8517.5308,-1513.1262,7738.0181,-2210.0455,-19.74776436,-6.03728209,-18.01904564,-4.27146391
3.165,8549.4866,-1507.409,7813.535,-2205.4378,-16.7952693,-5.9982821,-14.5238767,-3.1485589
3.17,8590.7483,-1496.8462,7880.577,-2193.0221,-15.10519061,-5.8718516,-13.87637339,-0.9316698
3.175,8633.1163,-1480.048,7946.3847,-2179.6214,-13.48294215,-3.4586412,-13.78387585,-0.1583
3.18,8677.3253,-1463.6202,8012.3105,-2159.5874,-15.12331008,0.12326172,-15.71881592,0.80988586
3.185,8728.9521,-1441.0597,8050.2103,-2135.0686,-20.9027274,2.79420823,-21.0176826,1.75530377
3.19,8783.7318,-1414.2262,8095.3061,-2124.8438,-30.55215411,3.31868728,-30.17892189,1.47749972
3.195,8834.6541,-1379.5088,8158.6945,-2103.0791,-38.16655526,-0.19930305,-36.83733674,-1.84590635
3.2,8875.0519,-1341.8888,8197.0019,-2084.2209,-39.68929581,-4.19730881,-37.95524819,-4.21497459
3.205,8903.5494,-1292.6664,8257.6934,-2070.7113,-39.02046137,-8.1000163,-37.59300663,-5.7001315
3.21,8884.3697,-1252.1374,8330.644,-2052.971,-38.4269008,-9.0935528,-36.7071392,-6.5207498
3.215,8874.7575,-1221.0081,8411.2395,-2028.8632,-39.44127079,-10.9674056,-38.52619321,-6.03455
3.22,8861.1226,-1192.0135,8484.435,-1994.5758,-41.29396155,-12.0704568,-41.36039645,-7.43405
3.225,8843.6713,-1171.3297,8549.1856,-1958.4055,-42.83854293,-14.2751445,-43.79212507,-10.9917595
3.23,8839.3524,-1156.2107,8599.546,-1914.8593,-40.83043487,-16.4040848,-41.95843713,-13.8235872
3.235,8845.9031,-1143.118,8632.2146,-1876.2285,-36.9066395,-17.06710821,-39.1810585,-16.22135379
3.24,8872.3211,-1128.3733,8663.4056,-1838.8619,-35.3632805,-15.1691226,-37.6042315,-18.0589834
3.245,8889.7275,-1099.9327,8703.4265,-1804.4956,-36.64367601,-15.0655213,-37.56634399,-19.2811447
3.25,8892.1172,-1083.8246,8735.3105,-1755.9225,-36.46512179,-16.9952794,-36.50400221,-20.3972026
3.255,8903.5849,-1070.8339,8737.4554,-1720.1681,-34.38186686,-18.6482128,-34.35847914,-21.0311432
3.26,8924.7615,-1062.3213,8755.7191,-1693.1825,-32.46716651,-19.6894325,-32.58070749,-22.0337915
3.265,8962.4503,-1053.1489,8789.7318,-1663.3592,-28.54865611,-20.219941,-28.66833189,-23.742781
3.27,9014.2765,-1038.2455,8811.1135,-1627.7825,-22.68193497,-19.4072806,-22.18487903,-22.5740494
3.275,9061.9382,-1022.8886,8837.9734,-1600.8134,-22.91860655,-17.3190579,-22.46886945,-18.9888401
3.28,9134.5547,-1010.1108,8879.8025,-1571.3319,-28.78949789,-17.55281054,-28.25474611,-17.12207946
3.285,9213.1143,-985.75823,8926.1281,-1535.6195,-29.90749645,-17.241904,-30.48126555,-20.227454
3.29,9318.4441,-957.85211,8969.0729,-1489.4121,-32.45097631,-17.4477397,-32.72684369,-23.2095663
3.295,9421.447,-903.41261,8973.0755,-1446.1258,-33.02036532,-20.566292,-31.93087468,-27.414174
3.3,9494.8597,-843.80595,8984.7675,-1412.931,-28.6502539,-24.4985341,-25.6754981,-30.2930919
3.305,9556.9515,-778.10587,9007.0397,-1379.0286,-19.3703502,-27.77618029,-16.2249958,-27.45501171
3.31,9578.1524,-703.49756,9032.4884,-1347.7547,-11.14279217,-26.4516392,-9.80314983,-24.4258888
3.315,9554.2216,-647.88008,9077.0977,-1313.9455,-9.54637673,-23.35291316,-9.09702287,-23.23627684
3.32,9549.2803,-606.49341,9134.6712,-1269.6188,-8.94114984,-20.40881528,-8.84304356,-22.38091272
3.325,9561.2153,-569.36528,9174.8946,-1207.83,-10.51535647,-18.1954627,-9.68477753,-21.7038973
3.33,9586.2096,-529.51436,9171.8186,-1138.902,-11.8811163,-18.7130568,-9.5966917,-22.2327512
3.335,9613.6168,-486.44645,9121.7594,-1088.3361,-9.250173,-20.3533256,-7.0836434,-20.3871544
3.34,9638.9669,-440.63779,9084.4711,-1051.5189,-5.9704433,-19.21022675,-5.0408773,-19.46368325
3.345,9665.9411,-390.2914,9054.5775,-1023.2436,-5.87732304,-16.68543185,-4.92702736,-18.59238215
3.35,9657.0423,-329.96525,9037.8675,-1001.3154,-6.92005816,-15.4762023,-5.46568564,-17.9189317
3.355,9645.6899,-290.50651,9041.228,-982.67491,-8.43953699,-14.78405385,-6.65300281,-16.74812215
3.36,9654.5079,-255.56727,9073.02,-962.7021,-10.02006374,-14.87400919,-8.35158086,-16.24117681
3.365,9686.5721,-218.18184,9126.2802,-929.95929,-10.06320567,-14.0173775,-8.14542913,-16.4129925
3.37,9729.6132,-172.05708,9164.8586,-884.05801,-12.3534863,-14.1047589,-10.3180177,-15.4839531
3.375,9772.1208,-118.49928,9199.4123,-837.80259,-14.5976223,-14.41393102,-12.3904917,-15.64016698
3.38,9820.3758,-58.229745,9232.6109,-777.51793,-15.7332191,-16.16183431,-13.1423629,-16.05872369
3.385,9876.131,20.230188,9212.8628,-724.72137,-15.2032605,-17.25877234,-13.1329135,-15.45788766
3.39,9851.482,110.16495,9214.5836,-679.33751,-15.55409394,-17.58692723,-13.74843806,-15.70231477
3.395,9817.7806,181.53951,9212.802,-635.9899,-14.79103236,-18.43256539,-12.99540764,-16.52148261
3.4,9781.3277,250.45861,9214.6747,-591.46891,-14.13293895,-19.9599812,-12.68280105,-16.1423128
3.405,9732.864,317.18481,9216.4012,-549.99815,-12.21758252,-19.6524813,-11.84638148,-16.3421467
3.41,9688.7001,381.42663,9223.7481,-504.7629,-11.61310236,-18.23051664,-11.40620364,-17.66786136
3.415,9639.8437,453.38826,9219.8506,-454.81571,-10.97156193,-17.8319989,-9.87373807,-17.9422391
3.42,9545.0482,531.02586,9184.8186,-399.19312,-12.21701602,-16.94316996,-11.01297198,-17.03886204
3.425,9406.2404,595.37704,9142.656,-356.54126,-12.75592753,-17.94340876,-11.89012847,-16.37946124
3.43,9255.2425,640.14941,9096.5578,-319.07495,-12.93290403,-17.53732337,-12.16402397,-16.50087663
3.435,9103.5781,668.27693,9040.3824,-284.58045,-14.13502248,-16.8926095,-13.32676552,-16.9399385
3.44,8962.6864,683.84215,8986.5004,-258.52021,-14.61215553,-17.11130064,-13.15458447,-17.57808736
3.445,8828.7377,688.79816,8933.2978,-232.3386,-13.7780025,-17.32843271,-12.1372375,-17.00451129
3.45,8706.2486,684.72438,8877.4089,-214.23192,-13.95633166,-17.542496,-12.51533434,-15.394388
3.455,8597.4956,671.18182,8828.587,-198.76317,-14.93305516,-17.3898224,-14.14815284,-14.8861496
3.46,8510.1524,652.72581,8783.2281,-189.87338,-16.19582434,-16.5074999,-15.89876766,-15.9302741
3.465,8437.8314,629.56026,8745.6871,-183.25816,-17.85394661,-16.1140096,-16.51167739,-16.6815384
3.47,8387.5354,603.53703,8717.8779,-175.85987,-19.83460629,-17.31996688,-18.19240171,-16.61883112
3.475,8355.2487,578.52323,8681.8334,-171.47705,-20.55052997,-18.06083345,-19.26002803,-16.65310055
3.48,8337.979,553.48165,8658.3266,-174.09519,-22.2428198,-18.62505136,-21.2973342,-17.57281264
3.485,8332.6788,531.1353,8651.4514,-177.59275,-22.36254376,-19.19786079,-21.07017424,-18.96327521
3.49,8339.7439,509.77556,8655.1247,-181.06142,-22.81155924,-20.32574796,-21.59367276,-19.90382604
3.495,8362.733,489.01024,8676.3774,-181.02261,-22.31083851,-21.93338067,-20.73957349,-20.65361533
3.5,8402.3166,474.39538,8700.0287,-175.85288,-20.80528238,-23.6118665,-19.25507762,-21.3305835
