omega_eV,Re,Im
2.93000000,7516.88100000,-2474.54700000
2.93500000,7523.69460000,-2435.39020000
2.94000000,7503.50020000,-2400.08390000
2.94500000,7486.63030000,-2376.04230000
2.95000000,7480.41080000,-2355.09140000
2.95500000,7487.87660000,-2334.33440000
2.96000000,7504.72570000,-2305.92290000
2.96500000,7493.05700000,-2265.34780000
2.97000000,7440.37660000,-2236.02660000
2.97500000,7393.02610000,-2224.56600000
2.98000000,7365.43790000,-2218.62740000
2.98500000,7350.13410000,-2215.16890000
2.99000000,7340.62230000,-2210.72050000
2.99500000,7334.90280000,-2206.20790000
3.00000000,7328.47990000,-2200.94410000
3.00500000,7323.14720000,-2198.38850000
3.01000000,7320.50790000,-2196.20570000
3.01500000,7321.57890000,-2194.41580000
3.02000000,7325.66340000,-2191.16690000
3.02500000,7328.32640000,-2185.86320000
3.03000000,7325.71430000,-2179.49820000
3.03500000,7312.29500000,-2170.47740000
3.04000000,7288.88600000,-2169.82050000
3.04500000,7269.39310000,-2173.87270000
3.05000000,7256.82210000,-2182.88260000
3.05500000,7253.29600000,-2193.25130000
3.06000000,7257.06290000,-2204.94300000
3.06500000,7273.16730000,-2216.75820000
3.07000000,7302.32570000,-2225.85320000
3.07500000,7338.95790000,-2231.76510000
3.08000000,7389.42200000,-2234.21840000
3.08500000,7439.97300000,-2226.75780000
3.09000000,7482.74690000,-2212.21450000
3.09500000,7498.66660000,-2191.33210000
3.10000000,7498.11590000,-2177.43500000
3.10500000,7492.73330000,-2169.51330000
3.11000000,7493.01140000,-2166.42670000
3.11500000,7498.39070000,-2163.19860000
3.12000000,7494.26680000,-2161.62100000
3.12500000,7499.70930000,-2165.64320000
3.13000000,7507.58430000,-2170.16790000
3.13500000,7520.83620000,-2178.81350000
3.14000000,7550.15370000,-2187.21490000
3.14500000,7582.43640000,-2193.02570000
3.15000000,7621.50570000,-2200.71960000
3.15500000,7673.45000000,-2207.42930000
3.16000000,7738.01810000,-2210.04550000
3.16500000,7813.53500000,-2205.43780000
3.17000000,7880.57700000,-2193.02210000
3.17500000,7946.38470000,-2179.62140000
3.18000000,8012.31050000,-2159.58740000
3.18500000,8050.21030000,-2135.06860000
3.19000000,8095.30610000,-2124.84380000
3.19500000,8158.69450000,-2103.07910000
3.20000000,8197.00190000,-2084.22090000
3.20500000,8257.69340000,-2070.71130000
3.21000000,8330.64400000,-2052.97100000
3.21500000,8411.23950000,-2028.86320000
3.22000000,8484.43500000,-1994.57580000
3.22500000,8549.18560000,-1958.40550000
3.23000000,8599.54600000,-1914.85930000
3.23500000,8632.21460000,-1876.22850000
3.24000000,8663.40560000,-1838.86190000
3.24500000,8703.42650000,-1804.49560000
3.25000000,8735.31050000,-1755.92250000
3.25500000,8737.45540000,-1720.16810000
3.26000000,8755.71910000,-1693.18250000
3.26500000,8789.73180000,-1663.35920000
3.27000000,8811.11350000,-1627.78250000
3.27500000,8837.97340000,-1600.81340000
3.28000000,8879.80250000,-1571.33190000
3.28500000,8926.12810000,-1535.61950000
3.29000000,8969.07290000,-1489.41210000
3.29500000,8973.07550000,-1446.12580000
3.30000000,8984.76750000,-1412.93100000
3.30500000,9007.03970000,-1379.02860000
3.31000000,9032.48840000,-1347.75470000
3.31500000,9077.09770000,-1313.94550000
3.32000000,9134.67120000,-1269.61880000
3.32500000,9174.89460000,-1207.83000000
3.33000000,9171.81860000,-1138.90200000
3.33500000,9121.75940000,-1088.33610000
3.34000000,9084.47110000,-1051.51890000
3.34500000,9054.57750000,-1023.24360000
3.35000000,9037.86750000,-1001.31540000
3.35500000,9041.22800000,-982.67491000
3.36000000,9073.02000000,-962.70210000
3.36500000,9126.28020000,-929.95929000
3.37000000,9164.85860000,-884.05801000
3.37500000,9199.41230000,-837.80259000
3.38000000,9232.61090000,-777.51793000
3.38500000,9212.86280000,-724.72137000
3.39000000,9214.58360000,-679.33751000
3.39500000,9212.80200000,-635.98990000
3.40000000,9214.67470000,-591.46891000
3.40500000,9216.40120000,-549.99815000
3.41000000,9223.74810000,-504.76290000
3.41500000,9219.85060000,-454.81571000
3.42000000,9184.81860000,-399.19312000
3.42500000,9142.65600000,-356.54126000
3.43000000,9096.55780000,-319.07495000
3.43500000,9040.38240000,-284.58045000
3.44000000,8986.50040000,-258.52021000
3.44500000,8933.29780000,-232.33860000
3.45000000,8877.40890000,-214.23192000
3.45500000,8828.58700000,-198.76317000
3.46000000,8783.22810000,-189.87338000
3.46500000,8745.68710000,-183.25816000
3.47000000,8717.87790000,-175.85987000
3.47500000,8681.83340000,-171.47705000
3.48000000,8658.32660000,-174.09519000
3.48500000,8651.45140000,-177.59275000
3.49000000,8655.12470000,-181.06142000
3.49500000,8676.37740000,-181.02261000
3.50000000,8700.02870000,-175.85288000
