omega_eV,Re,Im
2.27500000,4018.29410000,-3076.38490000
2.28000000,4053.71180000,-3094.86620000
2.28500000,4089.55740000,-3114.43720000
2.29000000,4131.31080000,-3134.22990000
2.29500000,4181.42340000,-3153.58910000
2.30000000,4243.51360000,-3168.62420000
2.30500000,4303.27140000,-3176.41760000
2.31000000,4358.30680000,-3181.73170000
2.31500000,4404.66250000,-3184.69350000
2.32000000,4447.69540000,-3187.87040000
2.32500000,4477.64090000,-3186.16840000
2.33000000,4504.59270000,-3188.40800000
2.33500000,4523.85440000,-3193.90760000
2.34000000,4550.71090000,-3200.12740000
2.34500000,4575.08610000,-3206.85600000
2.35000000,4604.56160000,-3214.80000000
2.35500000,4631.44950000,-3221.09370000
2.36000000,4654.50320000,-3227.38610000
2.36500000,4676.92630000,-3236.51370000
2.37000000,4698.71340000,-3247.05400000
2.37500000,4724.96250000,-3259.24290000
2.38000000,4754.90110000,-3271.43730000
2.38500000,4787.05570000,-3284.69260000
2.39000000,4825.00870000,-3298.43850000
2.39500000,4867.12880000,-3310.98620000
2.40000000,4912.90340000,-3323.54650000
2.40500000,4959.28670000,-3332.90240000
2.41000000,5010.60020000,-3341.60990000
2.41500000,5066.08390000,-3352.90360000
2.42000000,5130.00750000,-3361.33340000
2.42500000,5198.20560000,-3367.18790000
2.43000000,5267.92670000,-3370.10140000
2.43500000,5339.26380000,-3371.95710000
2.44000000,5416.01920000,-3372.24420000
2.44500000,5497.88460000,-3365.69820000
2.45000000,5574.79280000,-3356.34100000
2.45500000,5644.06830000,-3341.38460000
2.46000000,5702.76420000,-3328.72070000
2.46500000,5762.63510000,-3317.69610000
2.47000000,5825.31790000,-3307.48960000
2.47500000,5902.48040000,-3297.51000000
2.48000000,6011.06270000,-3276.72890000
2.48500000,6087.65410000,-3240.91490000
2.49000000,6174.80350000,-3200.30930000
2.49500000,6221.73090000,-3149.60840000
2.50000000,6265.70670000,-3094.61220000
2.50500000,6269.13330000,-3039.85210000
2.51000000,6242.48170000,-2998.07320000
2.51500000,6227.88570000,-2970.14530000
2.52000000,6224.66590000,-2941.64210000
2.52500000,6212.36730000,-2912.92870000
2.53000000,6194.40500000,-2886.76880000
2.53500000,6171.04790000,-2864.48720000
2.54000000,6145.57590000,-2845.82070000
2.54500000,6122.30420000,-2832.72380000
2.55000000,6103.83690000,-2818.35240000
2.55500000,6077.29740000,-2808.81480000
2.56000000,6060.00620000,-2801.72560000
2.56500000,6043.32110000,-2795.73380000
2.57000000,6028.64620000,-2789.89740000
2.57500000,6009.84330000,-2786.21640000
2.58000000,5992.68830000,-2785.02720000
2.58500000,5976.29300000,-2786.04120000
2.59000000,5958.27110000,-2788.20080000
2.59500000,5938.19560000,-2793.28800000
2.60000000,5926.71500000,-2803.79800000
2.60500000,5921.26180000,-2814.22240000
2.61000000,5919.17210000,-2827.13850000
2.61500000,5925.91490000,-2840.75000000
2.62000000,5940.07480000,-2854.20420000
2.62500000,5960.01600000,-2866.19260000
2.63000000,5985.66500000,-2875.04320000
2.63500000,6005.41970000,-2883.25760000
2.64000000,6029.20240000,-2891.50190000
2.64500000,6054.66960000,-2898.64080000
2.65000000,6080.19230000,-2903.88950000
2.65500000,6101.01670000,-2908.67140000
2.66000000,6119.57210000,-2914.36690000
2.66500000,6138.29710000,-2921.15840000
2.67000000,6157.14490000,-2928.53600000
2.67500000,6176.42290000,-2936.76280000
2.68000000,6197.71140000,-2946.15090000
2.68500000,6221.26040000,-2956.64410000
2.69000000,6249.47360000,-2968.01870000
2.69500000,6284.12260000,-2979.37090000
2.70000000,6322.67470000,-2987.92990000
2.70500000,6358.40630000,-2995.46060000
2.71000000,6394.54550000,-3004.13960000
2.71500000,6434.81480000,-3013.34610000
2.72000000,6481.26250000,-3022.64530000
2.72500000,6534.94670000,-3029.94990000
2.73000000,6589.04790000,-3034.48200000
2.73500000,6643.22080000,-3036.71020000
2.74000000,6693.04170000,-3037.28880000
2.74500000,6740.18020000,-3038.06910000
2.75000000,6786.29340000,-3039.39420000
2.75500000,6834.83450000,-3042.03930000
2.76000000,6888.02480000,-3043.85000000
2.76500000,6942.78230000,-3046.06240000
2.77000000,7005.59480000,-3048.01420000
2.77500000,7075.58040000,-3047.89630000
2.78000000,7150.64310000,-3045.46440000
2.78500000,7230.79310000,-3039.86680000
2.79000000,7316.72800000,-3030.45820000
2.79500000,7402.84640000,-3013.73520000
2.80000000,7494.97690000,-2993.34850000
2.80500000,7581.57030000,-2960.82220000
2.81000000,7644.81140000,-2927.75820000
2.81500000,7704.52070000,-2895.44970000
2.82000000,7754.49090000,-2862.41260000
2.82500000,7797.96950000,-2831.34730000
2.83000000,7839.53470000,-2796.92100000
2.83500000,7872.99910000,-2771.24690000
2.84000000,7917.45240000,-2745.80740000
2.84500000,7980.90130000,-2718.28720000
2.85000000,8054.34680000,-2670.08370000
2.85500000,8077.19230000,-2616.53730000
2.86000000,8094.17770000,-2572.02000000
2.86500000,8096.96080000,-2523.50210000
2.87000000,8073.45410000,-2482.31200000
2.87500000,8045.57110000,-2457.00710000
2.88000000,8041.68990000,-2437.75470000
2.88500000,8048.17600000,-2416.65070000
2.89000000,8053.21520000,-2392.60160000
2.89500000,8045.75700000,-2365.04910000
2.90000000,8034.43150000,-2348.85460000
2.90500000,8037.00820000,-2336.17080000
2.91000000,8050.00000000,-2320.98080000
2.91500000,8071.29870000,-2302.05530000
2.92000000,8074.50030000,-2276.77580000
2.92500000,8074.10630000,-2261.26690000
2.93000000,8088.46860000,-2246.67980000
2.93500000,8104.18980000,-2232.54730000
2.94000000,8135.56790000,-2217.77120000
2.94500000,8168.64040000,-2192.47670000
2.95000000,8180.26390000,-2165.53000000
2.95500000,8183.05380000,-2143.99840000
2.96000000,8186.21990000,-2125.70630000
2.96500000,8190.09900000,-2106.88830000
2.97000000,8190.49300000,-2090.96340000
2.97500000,8192.53760000,-2077.99760000
2.98000000,8199.31960000,-2066.68430000
2.98500000,8209.44380000,-2056.94630000
2.99000000,8225.01930000,-2047.49720000
2.99500000,8246.88480000,-2036.95790000
3.00000000,8269.86290000,-2025.07290000
3.00500000,8300.08070000,-2011.81490000
3.01000000,8329.40090000,-1993.39150000
3.01500000,8349.45400000,-1970.62730000
3.02000000,8358.51650000,-1952.44110000
3.02500000,8369.55800000,-1936.31860000
3.03000000,8387.72650000,-1920.09310000
3.03500000,8403.74710000,-1901.57170000
3.04000000,8419.83670000,-1884.37230000
3.04500000,8442.21750000,-1864.94170000
3.05000000,8459.61580000,-1845.08910000
3.05500000,8475.01070000,-1824.05100000
3.06000000,8489.81920000,-1804.59350000
3.06500000,8510.05880000,-1784.53020000
3.07000000,8531.04030000,-1763.61380000
3.07500000,8556.95210000,-1740.39990000
3.08000000,8574.63340000,-1709.69660000
3.08500000,8576.13490000,-1681.18380000
3.09000000,8578.92760000,-1659.04710000
3.09500000,8580.77000000,-1635.73270000
3.10000000,8580.54770000,-1612.83140000
3.10500000,8572.81870000,-1594.67040000
3.11000000,8581.06870000,-1580.14350000
3.11500000,8599.85370000,-1563.91540000
3.12000000,8622.02510000,-1542.28650000
3.12500000,8630.44470000,-1518.11940000
3.13000000,8641.63120000,-1497.88050000
3.13500000,8656.33770000,-1476.97270000
3.14000000,8673.49440000,-1457.39470000
3.14500000,8707.11070000,-1438.81030000
3.15000000,8753.90280000,-1410.48090000
3.15500000,8796.30080000,-1377.31580000
3.16000000,8830.22410000,-1336.90170000
3.16500000,8851.25720000,-1293.96960000
3.17000000,8856.10590000,-1248.76540000
3.17500000,8839.61220000,-1211.67180000
3.18000000,8837.28640000,-1178.51990000
3.18500000,8828.41620000,-1142.76720000
3.19000000,8812.82130000,-1107.88280000
3.19500000,8783.58270000,-1077.35260000
3.20000000,8748.33600000,-1046.21090000
3.20500000,8695.91370000,-1032.75370000
3.21000000,8667.69610000,-1027.10730000
3.21500000,8653.24040000,-1021.93100000
3.22000000,8651.63750000,-1020.63260000
3.22500000,8660.18280000,-1016.49070000
3.23000000,8671.29440000,-1015.95410000
3.23500000,8691.76090000,-1016.36150000
3.24000000,8724.75130000,-1017.46120000
3.24500000,8766.88230000,-1015.06140000
3.25000000,8819.17220000,-1010.63050000
3.25500000,8875.67270000,-1004.35600000
3.26000000,8937.51570000,-995.01917000
3.26500000,9020.15370000,-985.26315000
3.27000000,9122.40820000,-967.68468000
3.27500000,9230.97490000,-935.85531000
3.28000000,9338.75490000,-896.70536000
3.28500000,9462.22260000,-830.67795000
3.29000000,9509.98690000,-753.52590000
3.29500000,9525.89990000,-683.42263000
3.30000000,9511.52110000,-625.98687000
3.30500000,9500.14850000,-582.12797000
3.31000000,9507.22810000,-544.98544000
3.31500000,9531.19740000,-511.02556000
3.32000000,9574.76980000,-467.90286000
3.32500000,9597.63360000,-416.59652000
3.33000000,9616.23420000,-369.94780000
3.33500000,9620.85240000,-314.10773000
3.34000000,9616.41460000,-275.79522000
3.34500000,9642.63280000,-234.69540000
3.35000000,9667.73100000,-188.96520000
3.35500000,9692.31050000,-142.35321000
3.36000000,9742.46650000,-89.89982200
3.36500000,9786.00540000,-20.34590100
3.37000000,9794.77740000,66.72978800
3.37500000,9747.65310000,136.32030000
3.38000000,9715.64050000,196.64319000
3.38500000,9677.31520000,258.53877000
3.39000000,9629.69490000,316.34060000
3.39500000,9581.51070000,374.57578000
3.40000000,9511.80390000,431.15680000
3.40500000,9427.03900000,485.01091000
3.41000000,9332.33310000,530.12159000
3.41500000,9222.48450000,567.78387000
3.42000000,9108.14320000,593.71982000
3.42500000,9006.15000000,613.29979000
3.43000000,8918.95420000,624.96918000
3.43500000,8828.97690000,638.60645000
3.44000000,8735.06020000,643.98783000
3.44500000,8648.78580000,641.63332000
3.45000000,8576.05440000,633.81224000
3.45500000,8512.81340000,624.17778000
3.46000000,8459.01060000,609.06182000
3.46500000,8424.87390000,591.37486000
3.47000000,8404.33840000,573.13440000
3.47500000,8402.74170000,556.02118000
3.48000000,8414.22520000,543.21327000
3.48500000,8430.99500000,533.23404000
3.49000000,8456.46000000,523.86097000
3.49500000,8498.19060000,517.29589000
3.50000000,8556.52340000,518.07741000
