state,lambda_nm,scenario,theta_deg,abs_r_pp,arg_r_pp_deg,abs_r_ss,arg_r_ss_deg,abs_r_ps,arg_r_ps_deg,abs_r_sp,arg_r_sp_deg
a +0.5%,437.05,nonlinear_residual,70.5,2.689806181469195e-07,15.45898796331028,,,,,,
a +0.5%,437.05,nonlinear_residual,70.5,,,4.925453687954532e-08,-162.32403360303314,,,,
a +0.5%,437.05,nonlinear_residual,70.5,,,,,8.32430428879266e-07,150.0927845690843,,
a +0.5%,437.05,nonlinear_residual,70.5,,,,,,,5.818251725192796e-07,158.99706045618953
a +0.5%,438.0,baseline,70.5,0.269538877870193,-22.382735735022447,0.8488069225025145,177.42366713462104,0.0011259072211551096,32.099462081454405,0.0010886644482078708,33.2458071347349
a +0.5%,438.0,full,70.5,0.27240607770936154,-21.44405248504503,0.8477104068924999,177.41390692120558,0.0009565583357020348,38.079163097764614,0.000945878720543735,35.25686254548336
a +0.5%,438.0,replace_xx,70.5,0.2724075008978361,-21.443694722856414,0.8488069220259574,177.42366637347263,0.0011189415306132086,31.914080230648,0.0010819291688636229,33.06042528392852
a +0.5%,438.0,replace_xy,70.5,0.2695383292469933,-22.382930967469218,0.8488067677685123,177.42365645254787,0.001125908611707055,32.099501275028004,0.0009451843140838623,35.50619509353963
a +0.5%,438.0,replace_yx,70.5,0.26953784314622403,-22.38294147619205,0.8488066675953334,177.42365736653235,0.0009558566503928842,38.32848040677842,0.0010886664322486766,33.245831089266055
a +0.5%,438.0,replace_yy,70.5,0.2695389016375276,-22.38272515798072,0.8477107827308423,177.413927482982,0.0011337468196217176,32.03548765487399,0.0010962447283397142,33.18183270815451
a +0.5%,438.0,nonlinear_residual,70.5,1.9926471596271063e-07,11.996632294046988,,,,,,
a +0.5%,438.0,nonlinear_residual,70.5,,,3.568102962458587e-08,-166.1669623799989,,,,
a +0.5%,438.0,nonlinear_residual,70.5,,,,,8.664632388306233e-07,103.84330644888107,,
a +0.5%,438.0,nonlinear_residual,70.5,,,,,,,6.383029511936852e-07,122.65126123900197
a +0.5%,438.95,baseline,70.5,0.2679785925101743,-23.06878558314266,0.8484771788501855,177.4025970107939,0.001170662512085616,31.434055045820273,0.0011252343031765092,31.57899265822971
a +0.5%,438.95,full,70.5,0.2718603745565447,-21.918573734530607,0.84755121965924,177.39418607872096,0.000999680651352672,35.13973149393871,0.0009937880215058383,34.78385971870872
a +0.5%,438.95,replace_xx,70.5,0.2718618117136242,-21.91823082892457,0.8484771766413367,177.40259599685842,0.0011612933169950453,31.228518536742474,0.0011162286849046121,31.3734561491519
a +0.5%,438.95,replace_xy,70.5,0.2679778634023191,-23.068954304104263,0.8484769927280156,177.40258884273302,0.0011706640992866551,31.434077704427093,0.0009959609432919465,35.04300872275679
a +0.5%,438.95,replace_yx,70.5,0.26797774069960956,-23.06900178834824,0.8484769568661712,177.40258626075405,0.0010018667465636353,35.39889007518631,0.0011252361535572268,31.57902489403605
a +0.5%,438.95,replace_yy,70.5,0.2679786152724158,-23.068776113064715,0.8475515984762665,177.39420552587484,0.0011775309429749384,31.380409846377404,0.001131836200790787,31.52534745878683
a +0.5%,438.95,nonlinear_residual,70.5,1.8384278058312505e-07,10.060401886381534,,,,,,
a +0.5%,438.95,nonlinear_residual,70.5,,,3.234928212584331e-08,-169.10031720119386,,,,
a +0.5%,438.95,nonlinear_residual,70.5,,,,,8.726768383626241e-07,75.33953203884633,,
a +0.5%,438.95,nonlinear_residual,70.5,,,,,,,6.706920620028602e-07,73.11504008065704
a +0.5%,439.9,baseline,70.5,0.26609521613405634,-23.63678983063087,0.8481478406015304,177.38569997876323,0.0012376415417254523,29.355306205294152,0.0011866601279690889,30.69195077892622
a +0.5%,439.9,full,70.5,0.27115961761806334,-22.399550850275563,0.8472094148801702,177.37202310994917,0.0010407333540409002,33.382683883616956,0.0010466451476425075,33.255876222944025
a +0.5%,439.9,replace_xx,70.5,0.27116126552850467,-22.39916267648877,0.848147834756685,177.38569872945155,0.0012257645627205664,29.176656191044966,0.0011752723901220102,30.513300764677034
a +0.5%,439.9,replace_xy,70.5,0.26609446388244634,-23.636977473523526,0.8481476445401526,177.3856909236433,0.0012376433206850686,29.355332222149883,0.0010504091517802609,33.462788394034206
a +0.5%,439.9,replace_yx,70.5,0.2660941544725711,-23.63704366470871,0.8481475665941733,177.38568788669843,0.0010444766787177646,33.58960349702412,0.0011866624935864619,30.691984238098932
a +0.5%,439.9,replace_yy,70.5,0.26609524031182524,-23.636778772001573,0.8472098537109158,177.3720448742536,0.001245153548457039,29.32701041667308,0.001193862697185521,30.663654990305147
a +0.5%,439.9,nonlinear_residual,70.5,2.2167154408967333e-07,11.22618260058593,,,,,,
a +0.5%,439.9,nonlinear_residual,70.5,,,3.828669872015695e-08,-167.75373852776633,,,,
a +0.5%,439.9,nonlinear_residual,70.5,,,,,9.957919268333705e-07,53.743013726329586,,
a +0.5%,439.9,nonlinear_residual,70.5,,,,,,,6.734144032197211e-07,56.750455215365285
a +0.5%,440.85,baseline,70.5,0.264753486765123,-24.107885781930005,0.847788701392393,177.36985027527516,0.0012789078100520954,26.51832762314975,0.0012390259961834764,29.013177353688025
a +0.5%,440.85,full,70.5,0.27020042061219246,-22.950229216951,0.8467955825209021,177.35285408568114,0.0010970094279702768,31.680464037357513,0.0011020007232167392,30.877207170728028
a +0.5%,440.85,replace_xx,70.5,0.2702022967519684,-22.949882073695473,0.8477886920391878,177.3698490251902,0.0012664317317367807,26.3866275473516,0.0012269389753352211,28.881477277889868
a +0.5%,440.85,replace_xy,70.5,0.26475274894520995,-24.108070889580965,0.847788508000905,177.36984149840882,0.0012789096136373837,26.518352319476563,0.0011056960637731703,31.02628572040145
a +0.5%,440.85,replace_yx,70.5,0.2647521625387047,-24.108096049192547,0.8477883850351016,177.36984209742644,0.001100688833111661,31.829526555083966,0.001239028646214394,29.013186018067845
a +0.5%,440.85,replace_yy,70.5,0.26475351660435403,-24.107873280822286,0.8467960658534461,177.35287208187816,0.0012871880193898045,26.500938160582557,0.0012470479931895348,28.995787891120823
a +0.5%,440.85,nonlinear_residual,70.5,2.1179188872087863e-07,2.395888373602931,,,,,,
a +0.5%,440.85,nonlinear_residual,70.5,,,3.586592440496027e-08,-176.96300598176288,,,,
a +0.5%,440.85,nonlinear_residual,70.5,,,,,8.031299583024653e-07,34.99923530323856,,
a +0.5%,440.85,nonlinear_residual,70.5,,,,,,,5.116289802825063e-07,52.39681872023381
a +0.5%,441.8,baseline,70.5,0.2636475275129019,-24.57499688882087,0.8473990865557928,177.35666838537878,0.0012832538984156603,25.39845149275939,0.0012529050403150262,27.905700823510134
a +0.5%,441.8,full,70.5,0.26903276497328527,-23.54939310359196,0.8464149813557896,177.3382813697679,0.0011166092377521686,29.69076194424736,0.0011208774567068142,28.57075640889878
a +0.5%,441.8,replace_xx,70.5,0.26903438195323437,-23.54905785774841,0.8473990758750866,177.35666727371495,0.0012713920943139578,25.311374050083124,0.001241323766987432,27.818623380833873
a +0.5%,441.8,replace_xy,70.5,0.26364695464217797,-24.575188470102372,0.847398923243479,177.35665874330255,0.0012832555005220618,25.398483641529754,0.001124093747314079,28.667459244825356
a +0.5%,441.8,replace_yx,70.5,0.26364633393239434,-24.575188072950983,0.8473988002122652,177.356661132377,0.0011198140403254281,29.78743959587506,0.001252907454148733,27.90570778798162
a +0.5%,441.8,replace_yy,70.5,0.2636475581210913,-24.57498433089108,0.8464154129531816,177.33829891055439,0.0012915182084727967,25.388818907137164,0.0012609739000614072,27.89606823788791
a +0.5%,441.8,nonlinear_residual,70.5,1.7841431448819355e-07,9.771633468068732,,,,,,
a +0.5%,441.8,nonlinear_residual,70.5,,,2.9578961702609393e-08,-168.2932294169555,,,,
a +0.5%,441.8,nonlinear_residual,70.5,,,,,5.451345836595969e-07,27.995649156907415,,
a +0.5%,441.8,nonlinear_residual,70.5,,,,,,,3.5867856571762713e-07,55.11096471433672
a +0.5%,442.75,baseline,70.5,0.2624581659231156,-25.11410017985344,0.8470715416527976,177.35017621843747,0.0013359204354363833,23.964711253228156,0.0013099201069232036,26.15908270396776
a +0.5%,442.75,full,70.5,0.2672022538459466,-24.28841133719733,0.8460535609861464,177.32701132047936,0.0011084668433096463,28.482693981782084,0.0011094050738861218,26.96202173954985
a +0.5%,442.75,replace_xx,70.5,0.26720447497308397,-24.287896209361058,0.8470715301732108,177.35017528426226,0.0013254122186247502,23.918516201795253,0.001299616406100654,26.112887652534848
a +0.5%,442.75,replace_xy,70.5,0.2624572319042727,-25.114405871703077,0.847071275212528,177.35016120253218,0.0013359231246443237,23.96475989916972,0.0011106916194602767,26.9972493061063
a +0.5%,442.75,replace_yx,70.5,0.26245661026577816,-25.11438483937264,0.8470711580398239,177.35016494977253,0.0011097529716869961,28.517890101985834,0.0013099235356375887,26.159099903556612
a +0.5%,442.75,replace_yy,70.5,0.26245820024015387,-25.11408573558434,0.8460541655218097,177.32703732907925,0.001344949286364337,23.97566249513177,0.0013187732339951577,26.170033945871367
a +0.5%,442.75,nonlinear_residual,70.5,3.376671233512199e-07,12.047298370076932,,,,,,
a +0.5%,442.75,nonlinear_residual,70.5,,,5.980698228504628e-08,-164.5331695564357,,,,
a +0.5%,442.75,nonlinear_residual,70.5,,,,,2.5065454254338444e-07,30.731792864739045,,
a +0.5%,442.75,nonlinear_residual,70.5,,,,,,,1.953386455413912e-07,55.09555799768777
a +0.5%,443.7,baseline,70.5,0.260760751560113,-25.736415308139176,0.8468582446142224,177.35096375443058,0.0013903970170736797,22.040596565823968,0.0013685866942936063,24.11759739476894
a +0.5%,443.7,full,70.5,0.26475424598549835,-25.01159454767245,0.845679950952425,177.31836510294823,0.0011126352209096366,27.417198870076824,0.0011108909031130052,26.45201232598045
a +0.5%,443.7,replace_xx,70.5,0.26475739713525537,-25.010962667237145,0.8468582332012795,177.35096294435985,0.001381100201993836,22.000170561950814,0.0013594357127672213,24.07717139089579
a +0.5%,443.7,replace_xy,70.5,0.26075920052650037,-25.73679095316444,0.8468578360335538,177.3509474489366,0.0013904010498868935,22.040636860180758,0.0011095243521950843,26.450391871178283
a +0.5%,443.7,replace_yx,70.5,0.2607586854376597,-25.73676378903631,0.8468577424780415,177.35095121414787,0.0011112670369358914,27.415549413918566,0.0013685912952652673,24.11760868776964
a +0.5%,443.7,replace_yy,70.5,0.26076079514564177,-25.73639656094382,0.8456807786395324,177.31839387974517,0.0014014766118657102,22.082627415748245,0.0013794924901377689,24.159628244693216
a +0.5%,443.7,nonlinear_residual,70.5,5.235953936497076e-07,2.8799907759397465,,,,,,
a +0.5%,443.7,nonlinear_residual,70.5,,,9.524405241067373e-08,-174.16305806728963,,,,
a +0.5%,443.7,nonlinear_residual,70.5,,,,,4.3975287491888665e-07,-171.83273734306098,,
a +0.5%,443.7,nonlinear_residual,70.5,,,,,,,3.960250043021987e-07,-160.80104589581177
a +0.5%,444.65,baseline,70.5,0.2589471406724849,-26.322260208078443,0.8467816508932209,177.357347969763,0.0014151017507415045,19.383480699416353,0.0013928668719710084,21.224767737600956
a +0.5%,444.65,full,70.5,0.2623650106848379,-25.678125325861828,0.845394257254115,177.31756812503133,0.0011553211409267028,26.351186250048116,0.0011543637373869324,25.478739965236286
a +0.5%,444.65,replace_xx,70.5,0.26236881330866985,-25.67763679723105,0.8467816397468757,177.35734731780346,0.0014069353025053875,19.347967790055062,0.0013848287395866815,21.18925482823967
a +0.5%,444.65,replace_xy,70.5,0.2589452142927982,-26.322544043383065,0.8467811946461046,177.3573392974113,0.001415105967994212,19.383477221440263,0.0011502282014559586,25.45737243389459
a +0.5%,444.65,replace_yx,70.5,0.25894472472498004,-26.322516800216185,0.8467811070671213,177.35734301261323,0.0011511826666609423,26.329790628663876,0.001392871617754136,21.224736169582332
a +0.5%,444.65,replace_yy,70.5,0.25894720151102146,-26.322237988925995,0.8453951795049529,177.31758413780435,0.0014284289089210962,19.440375152618202,0.0014059846263064434,21.28166219080281
a +0.5%,444.65,nonlinear_residual,70.5,5.081076822383629e-07,-19.275556412167635,,,,,,
a +0.5%,444.65,nonlinear_residual,70.5,,,9.213843430817434e-08,161.8982431123826,,,,
a +0.5%,444.65,nonlinear_residual,70.5,,,,,1.1722560405282608e-06,-179.65829444242763,,
a +0.5%,444.65,nonlinear_residual,70.5,,,,,,,1.0104974868998534e-06,-170.04725230771052
a +0.5%,445.6,baseline,70.5,0.25713298270527357,-26.93546535964258,0.846801768026193,177.36629060064033,0.001393171370052187,16.603707566631115,0.0013719994273766602,18.483409773708225
a +0.5%,445.6,full,70.5,0.25985607098415286,-26.294264667419107,0.8452512788716833,177.32288174862921,0.0011982498306338544,24.546704895045693,0.001191144185996606,23.687929042789598
a +0.5%,445.6,replace_xx,70.5,0.2598597739618082,-26.294043810254053,0.84680175853271,177.366290049664,0.0013862083876675466,16.545177235339974,0.001365142261022314,18.42487944241708
a +0.5%,445.6,replace_xy,70.5,0.25713115370608475,-26.935602841010624,0.8468013744782963,177.36629063887744,0.0013931746711075574,16.603666351043927,0.0011846838151296395,23.687669020619214
a +0.5%,445.6,replace_yx,70.5,0.2571306956212562,-26.93555634259485,0.8468012996821499,177.36629539370995,0.0011917513056636073,24.54641282429499,0.0013720031209856778,18.483336509540717
a +0.5%,445.6,replace_yy,70.5,0.25713305820104776,-26.93544262984383,0.8452521032549635,177.32288070506374,0.0014078013561052921,16.662549317081734,0.0013864070823994853,18.542251524158843
a +0.5%,445.6,nonlinear_residual,70.5,3.690286263256483e-07,-45.8729645678251,,,,,,
a +0.5%,445.6,nonlinear_residual,70.5,,,6.664879822308978e-08,132.22813999595874,,,,
a +0.5%,445.6,nonlinear_residual,70.5,,,,,1.5125204723586173e-06,161.24313623153878,,
a +0.5%,445.6,nonlinear_residual,70.5,,,,,,,1.2534816542827367e-06,171.74940565254516
a +0.5%,446.55,baseline,70.5,0.2548800507130628,-27.57092345158033,0.8469192846645671,177.37771805969078,0.001350527110147419,14.138475210444927,0.0013321669541258084,16.150812964119304
a +0.5%,446.55,full,70.5,0.2574656138887509,-26.8507353024265,0.8452139001702322,177.33143067066024,0.0012167922192287657,22.25545717420105,0.001209737550647902,21.957239492874173
a +0.5%,446.55,replace_xx,70.5,0.25746882869684234,-26.850745915421633,0.846919275319039,177.37771753717533,0.0013436557398854101,14.058160590852243,0.0013253889988194452,16.070498344526623
a +0.5%,446.55,replace_xy,70.5,0.2548784950309908,-27.57093497769726,0.846918983824171,177.37772451606165,0.0013505293266953215,14.138410946254993,0.0012020696593833117,21.97957285999038
a +0.5%,446.55,replace_yx,70.5,0.2548781263739487,-27.570890474924646,0.8469189267464553,177.37772876328742,0.0012090798905828354,22.277762910817902,0.0013321694473478788,16.150721069430016
a +0.5%,446.55,replace_yy,70.5,0.25488013703266155,-27.570901272907907,0.8452145580848165,177.3314171480063,0.0013660900378891262,14.196530055277087,0.0013475183068614727,16.208867808951467
a +0.5%,446.55,nonlinear_residual,70.5,2.584088489819839e-07,-73.86541812296656,,,,,,
a +0.5%,446.55,nonlinear_residual,70.5,,,4.706461321096802e-08,100.08257197694272,,,,
a +0.5%,446.55,nonlinear_residual,70.5,,,,,1.4977367938145855e-06,145.52136273391807,,
a +0.5%,446.55,nonlinear_residual,70.5,,,,,,,1.2053789243615079e-06,154.29891883121587
a +0.5%,447.5,baseline,70.5,0.2527727744225466,-28.105799963806316,0.847147358785417,177.39043170807508,0.0013006725099590302,11.563247164929553,0.0012892911637022067,13.629656393650075
a +0.5%,447.5,full,70.5,0.2551792056027505,-27.3553087071068,0.8452643645338568,177.3412689742008,0.0012174465041296027,20.073988417043115,0.0012088000576535507,20.27643652985612
a +0.5%,447.5,replace_xx,70.5,0.2551819832836149,-27.35550784466114,0.8471473498533851,177.39043125733917,0.0012941986812531443,11.472100075957346,0.0012828739832959845,13.538509304677868
a +0.5%,447.5,replace_xy,70.5,0.2527714281241959,-28.105713805719954,0.847147130283045,177.39044289140872,0.001300673916301943,11.56316618172951,0.0011996171312575936,20.312635102051534
a +0.5%,447.5,replace_yx,70.5,0.25277118357966605,-28.10566688349606,0.8471470983478832,177.39044668923944,0.0012081980032404985,20.11016422947018,0.001289292675354067,13.629552650681681
a +0.5%,447.5,replace_yy,70.5,0.2527728719716333,-28.10577890996669,0.845264877336134,177.34124583400475,0.0013171833117437664,11.618285641662482,0.0013056574901092815,13.684694870383002
a +0.5%,447.5,nonlinear_residual,70.5,2.1564712789387353e-07,-104.55296476283097,,,,,,
a +0.5%,447.5,nonlinear_residual,70.5,,,4.1068699221890374e-08,66.51081542779396,,,,
a +0.5%,447.5,nonlinear_residual,70.5,,,,,1.6093412963884576e-06,130.4053347758145,,
a +0.5%,447.5,nonlinear_residual,70.5,,,,,,,1.3245569788269288e-06,137.55568371896106
a +0.5%,448.45,baseline,70.5,0.25104848136468766,-28.589539581819334,0.8474668466577601,177.40182404262544,0.0012287930036324196,9.533177116478164,0.001227623250718917,10.864304633065647
a +0.5%,448.45,full,70.5,0.25309888212999215,-27.796641764038853,0.8453760597285251,177.35228823812955,0.0012080597727522555,18.028149207919533,0.0012035616911063955,18.341331300464244
a +0.5%,448.45,replace_xx,70.5,0.2531009042489137,-27.7970225241467,0.8474668388025528,177.40182364534977,0.001222974896771066,9.419871527209933,0.0012218106824205528,10.750999043797417
a +0.5%,448.45,replace_xy,70.5,0.2510474948055759,-28.589357695864962,0.8474667180801548,177.4018388737635,0.0012287934721779423,9.533087619551194,0.0011925998106340975,18.418533482813213
a +0.5%,448.45,replace_yx,70.5,0.2510474012440858,-28.589326162210106,0.8474667103203387,177.4018410739395,0.0011970569100099844,18.1053392886049,0.0012276237041141751,10.864203034475075
a +0.5%,448.45,replace_yy,70.5,0.25104858729188995,-28.589520998346995,0.8453763667173096,177.35225781934864,0.00124598634252842,9.56937741681529,0.0012448002223681904,10.900504933402772
a +0.5%,448.45,nonlinear_residual,70.5,1.8060997809427366e-07,-146.46337846476263,,,,,,
a +0.5%,448.45,nonlinear_residual,70.5,,,3.756177581806667e-08,23.157458763036416,,,,
a +0.5%,448.45,nonlinear_residual,70.5,,,,,1.6826299336389494e-06,108.1329278064053,,
a +0.5%,448.45,nonlinear_residual,70.5,,,,,,,1.4923524216620272e-06,111.80989706036608
a +0.5%,449.4,baseline,70.5,0.2489115038936823,-29.11332917248018,0.8478381961182939,177.4105191549797,0.0011621738611347788,8.08561749238882,0.0011653695580910374,8.32064190890743
a +0.5%,449.4,full,70.5,0.2512889115648348,-28.18085743501619,0.8456051514426152,177.36501044377147,0.0011865486444350877,16.21020873856839,0.0011830028517197126,16.38199089093898
a +0.5%,449.4,replace_xx,70.5,0.25129023319033544,-28.181336865019336,0.8478381875276662,177.41051878599905,0.0011557749570700407,7.955840932087809,0.0011589530585881926,8.190865348606424
a +0.5%,449.4,replace_xy,70.5,0.2489108296744541,-29.11309215425611,0.8478381453569791,177.41053536560528,0.0011621737133010873,8.085528735983326,0.0011722225957177261,16.510289459017635
a +0.5%,449.4,replace_yx,70.5,0.24891086181758557,-29.113083154816575,0.8478381541494048,177.41053569913808,0.0011757360036478252,16.338506503746398,0.0011653693371753348,8.320552349601291
a +0.5%,449.4,replace_yy,70.5,0.24891161203092824,-29.113313874520003,0.8456052902945547,177.36497767111376,0.001179355175607235,8.087187831432407,0.0011825981170216597,8.32221224795102
a +0.5%,449.4,nonlinear_residual,70.5,1.6974096022386054e-07,-179.45163704798787,,,,,,
a +0.5%,449.4,nonlinear_residual,70.5,,,3.742521123884201e-08,-9.584048009871136,,,,
a +0.5%,449.4,nonlinear_residual,70.5,,,,,1.5390441459357083e-06,86.85244840889823,,
a +0.5%,449.4,nonlinear_residual,70.5,,,,,,,1.5260320034600128e-06,89.42909334425686
a +0.5%,450.35,baseline,70.5,0.24681729070648134,-29.585741438993697,0.8482666723197861,177.41572995732298,0.0011176512664590782,7.059832558197879,0.0011202568706266474,6.544033058923597
a +0.5%,450.35,full,70.5,0.24957320883875267,-28.552441506438587,0.8459242070191321,177.3771415420217,0.0011596482238118394,14.339748938442623,0.0011595947797856244,14.606457809982443
a +0.5%,450.35,replace_xx,70.5,0.24957405127414303,-28.552929129166873,0.8482666631088546,177.41572962875676,0.0011107309967750387,6.926513252370509,0.0011133204675707142,6.410713753096227
a +0.5%,450.35,replace_xy,70.5,0.24681682741168073,-29.585490380409755,0.8482666664710545,177.41574568279623,0.0011176508322013952,7.05975071150088,0.0011492302196420407,14.784754513925902
a +0.5%,450.35,replace_yx,70.5,0.24681691005636267,-29.585508376507935,0.8482666759790018,177.4157443106619,0.001149283161969585,14.518053723187954,0.001120256411951745,6.543959293028451
a +0.5%,450.35,replace_yy,70.5,0.24681740020425988,-29.585728962911,0.8459242492328953,177.37711071134075,0.0011347574837854727,7.014934826908172,0.001137402968041308,6.4991353276338915
a +0.5%,450.35,nonlinear_residual,70.5,1.4933783128502958e-07,162.28983718024142,,,,,,
a +0.5%,450.35,nonlinear_residual,70.5,,,3.3891280160836686e-08,-28.409110953781788,,,,
a +0.5%,450.35,nonlinear_residual,70.5,,,,,1.3613655557770645e-06,72.85857395793927,,
a +0.5%,450.35,nonlinear_residual,70.5,,,,,,,1.5061175132444376e-06,74.5799069584412
a +0.5%,451.3,baseline,70.5,0.2448500113609489,-30.00656700699942,0.8487717371133165,177.41498036187463,0.001085679158214735,5.631739461655476,0.0010842211328753301,5.0230663797144315
a +0.5%,451.3,full,70.5,0.24801656579892464,-28.89348633687428,0.8463076892069703,177.38537888201554,0.0011357254129593954,13.282133201669623,0.0011391232486164815,12.707734209836161
a +0.5%,451.3,replace_xx,70.5,0.24801712513035695,-28.89398643664467,0.8487717273084725,177.4149800860128,0.001078261015546924,5.501944997376702,0.0010768129524877184,4.893271915435657
a +0.5%,451.3,replace_xy,70.5,0.24484974138705964,-30.006316922257863,0.848771767096808,177.41499485593326,0.0010856785319963299,5.631667485261434,0.001129062241206983,12.941696913479385
a +0.5%,451.3,replace_yx,70.5,0.24484971616594914,-30.006322292242128,0.8487717608017015,177.41499469981966,0.0011256944640906821,13.516096053144297,0.0010842205537759458,5.022994551151827
a +0.5%,451.3,replace_yy,70.5,0.24485012398416794,-30.006557470739892,0.8463076723860541,177.38534883967876,0.0011028897456593278,5.527650815278917,0.0011014086071631393,4.918977733337872
a +0.5%,451.3,nonlinear_residual,70.5,1.4872881684188164e-07,150.6598028610144,,,,,,
a +0.5%,451.3,nonlinear_residual,70.5,,,3.3886096336466653e-08,-40.27061041516573,,,,
a +0.5%,451.3,nonlinear_residual,70.5,,,,,1.452882582702677e-06,63.36314718303189,,
a +0.5%,451.3,nonlinear_residual,70.5,,,,,,,1.470644350036266e-06,61.02399024932962
a +0.5%,452.25,baseline,70.5,0.2430054220883857,-30.39026259241352,0.849049818205832,177.39798941114805,0.0010531544290433733,4.301031127980529,0.0010480176518978513,3.516630681197803
a +0.5%,452.25,full,70.5,0.246524881816298,-29.24337483125896,0.8467469347121397,177.3881639781311,0.001105824170088214,11.988851496017926,0.0011057668642266566,11.097560101944383
a +0.5%,452.25,replace_xx,70.5,0.24652525211470477,-29.243863028630088,0.849049808268383,177.39798920334977,0.0010455101033793382,4.183735549949927,0.0010404106115514114,3.399335103167202
a +0.5%,452.25,replace_xy,70.5,0.2430052543935396,-30.39001871659968,0.8490498649746115,177.39800289399636,0.0010531537387801927,4.300966141090022,0.0010980989463747267,11.405352313624332
a +0.5%,452.25,replace_yx,70.5,0.24300521688534493,-30.390020406162865,0.8490498576484159,177.39800299518916,0.0010981559009599251,12.296642406100899,0.001048017009006154,3.5165643927103183
a +0.5%,452.25,replace_yy,70.5,0.24300552407161485,-30.390258034271522,0.8467468813358361,177.38813558264243,0.001068263015061552,4.110608978919173,0.0010630525455521947,3.326208532136448
a +0.5%,452.25,nonlinear_residual,70.5,1.4183897285006046e-07,144.803326966413,,,,,,
a +0.5%,452.25,nonlinear_residual,70.5,,,3.14371619409888e-08,-46.04429804725808,,,,
a +0.5%,452.25,nonlinear_residual,70.5,,,,,1.2897228668667843e-06,46.94181267848022,,
a +0.5%,452.25,nonlinear_residual,70.5,,,,,,,1.2812615714970402e-06,43.920730966608026
a +0.5%,453.2,baseline,70.5,0.2412077912926305,-30.7485129108446,0.8492240621744573,177.376845879937,0.001031280504440447,2.37032698006022,0.0010120643444295322,2.2533050389117917
a +0.5%,453.2,full,70.5,0.24497273452507604,-29.621249274957762,0.8470573734761189,177.3794548862558,0.0010906942193510544,10.642623061291324,0.0010867579066832968,9.936922261797248
a +0.5%,453.2,replace_xx,70.5,0.24497287913247298,-29.62176095178685,0.8492240524926151,177.37684575114938,0.001023652538171754,2.273704764617196,0.001004578512352018,2.1566828234687683
a +0.5%,453.2,replace_xy,70.5,0.24120779188609717,-30.74826011224983,0.8492241420820055,177.37685881465885,0.001031279631956638,2.370268433808106,0.0010806219990946396,10.275573589461171
a +0.5%,453.2,replace_yx,70.5,0.24120766276795683,-30.74825756189453,0.849224119622133,177.3768595983841,0.0010845362123418551,10.981267921071321,0.00101206360509563,2.2532400247757485
a +0.5%,453.2,replace_yy,70.5,0.2412078834392186,-30.748511766247177,0.8470572666942527,177.37942647203016,0.0010448653403813599,2.1283731263446803,0.001025396050033899,2.0113511851962538
a +0.5%,453.2,nonlinear_residual,70.5,1.571019196303131e-07,134.3516580093931,,,,,,
a +0.5%,453.2,nonlinear_residual,70.5,,,3.410382056192109e-08,-54.80609646266618,,,,
a +0.5%,453.2,nonlinear_residual,70.5,,,,,1.2871359175109848e-06,34.523610937800164,,
a +0.5%,453.2,nonlinear_residual,70.5,,,,,,,1.233249665794837e-06,27.11835347641155
a +0.5%,454.15,baseline,70.5,0.23944906781183103,-31.074355003633684,0.8491993819856354,177.34686779288884,0.0009877426150135232,-0.5568680340654887,0.000956850148805246,0.9322003743962557
a +0.5%,454.15,full,70.5,0.24323457124042408,-30.03176429779003,0.8471985490375682,177.36391039233362,0.0010746823598022429,9.117103632969371,0.0010710055646738562,8.394876587784589
a +0.5%,454.15,replace_xx,70.5,0.24323422777601206,-30.032323654252618,0.8491993735422813,177.34686775277936,0.00098073173680945,-0.6278917053814111,0.0009500585416083336,0.8611767030803334
a +0.5%,454.15,replace_xy,70.5,0.23944940022074104,-31.07410172125438,0.8491995213998504,177.3468789369612,0.000987741468077853,-0.5569106706147448,0.001066147735484988,8.766406978022513
a +0.5%,454.15,replace_yx,70.5,0.239449119715835,-31.074066267075583,0.8491994821528486,177.34688215799588,0.0010698080132386146,9.488613110557294,0.0009568491805809008,0.9321368251970027
a +0.5%,454.15,replace_yy,70.5,0.2394491447696953,-31.074357402262514,0.8471983314222814,177.36388205653142,0.00099933733658038,-0.8572960117217004,0.0009680822358772921,0.6317723967400453
a +0.5%,454.15,nonlinear_residual,70.5,2.040479289255746e-07,111.0451535578557,,,,,,
a +0.5%,454.15,nonlinear_residual,70.5,,,4.3746977413410905e-08,-74.47578454789772,,,,
a +0.5%,454.15,nonlinear_residual,70.5,,,,,1.491415847382215e-06,16.652745082214373,,
a +0.5%,454.15,nonlinear_residual,70.5,,,,,,,1.3117744382368057e-06,2.4139450774045894
a +0.5%,455.1,baseline,70.5,0.23785255989402396,-31.34339285151119,0.8490459112790962,177.3158551268997,0.0009328942593833007,-2.84326388757607,0.0009041832367156517,0.039987612037377974
a +0.5%,455.1,full,70.5,0.24140680457072086,-30.432414848087095,0.8474326148306016,177.34765299543605,0.0010318627095367912,7.384979175963564,0.001026967670745947,6.854617541969245
a +0.5%,455.1,replace_xx,70.5,0.24140620176961367,-30.432936544297185,0.8490459045261447,177.3158551402661,0.0009269176514076541,-2.89035936574974,0.0008983905665500394,-0.007107866136292343
