omega_eV,Re,Im
2.60000000,6549.69090000,-3099.21500000
2.60500000,6559.10580000,-3086.80260000
2.61000000,6569.30690000,-3072.44930000
2.61500000,6572.91180000,-3057.71940000
2.62000000,6573.90800000,-3046.12100000
2.62500000,6587.99970000,-3032.90780000
2.63000000,6582.99870000,-3023.04980000
2.63500000,6597.81160000,-3006.64090000
2.64000000,6593.78890000,-2990.03760000
2.64500000,6584.05980000,-2977.94840000
2.65000000,6569.81060000,-2969.39660000
2.65500000,6559.59610000,-2967.86550000
2.66000000,6562.99930000,-2969.01230000
2.66500000,6577.73330000,-2969.43020000
2.67000000,6595.63600000,-2967.66640000
2.67500000,6624.19620000,-2964.51000000
2.68000000,6649.00710000,-2957.97170000
2.68500000,6674.88940000,-2953.78240000
2.69000000,6710.74460000,-2949.32310000
2.69500000,6755.28310000,-2941.34190000
2.70000000,6801.83990000,-2927.02590000
2.70500000,6839.13010000,-2908.35070000
2.71000000,6866.82850000,-2887.78570000
2.71500000,6885.17200000,-2867.50010000
2.72000000,6901.82630000,-2848.85350000
2.72500000,6918.40890000,-2828.86130000
2.73000000,6925.56580000,-2806.28420000
2.73500000,6921.40640000,-2787.29720000
2.74000000,6917.84820000,-2770.97530000
2.74500000,6910.58640000,-2753.99680000
2.75000000,6895.80050000,-2739.59200000
2.75500000,6875.64150000,-2728.74280000
2.76000000,6852.72220000,-2721.06320000
2.76500000,6830.38420000,-2718.05520000
2.77000000,6811.08990000,-2717.60790000
2.77500000,6795.05150000,-2719.76260000
2.78000000,6782.24650000,-2724.05230000
2.78500000,6775.87230000,-2730.07220000
2.79000000,6775.76100000,-2736.42400000
2.79500000,6781.52000000,-2742.68760000
2.80000000,6794.95690000,-2748.47960000
2.80500000,6814.58330000,-2752.27040000
2.81000000,6836.85070000,-2753.71180000
2.81500000,6861.02420000,-2753.50110000
2.82000000,6887.18370000,-2750.84810000
2.82500000,6908.68400000,-2745.18250000
2.83000000,6926.85530000,-2738.74820000
2.83500000,6940.65760000,-2733.20300000
2.84000000,6952.28700000,-2728.25090000
2.84500000,6962.38110000,-2725.24380000
2.85000000,6979.79120000,-2725.69080000
2.85500000,7011.29320000,-2724.53260000
2.86000000,7044.42720000,-2718.30310000
2.86500000,7073.69860000,-2710.56070000
2.87000000,7103.14180000,-2701.73650000
2.87500000,7129.60230000,-2691.06970000
2.88000000,7147.59030000,-2681.80240000
2.88500000,7174.13160000,-2675.91900000
2.89000000,7209.84730000,-2668.60460000
2.89500000,7252.09900000,-2657.69360000
2.90000000,7292.05230000,-2641.51180000
2.90500000,7331.75510000,-2624.60550000
2.91000000,7368.41330000,-2603.99240000
2.91500000,7409.36880000,-2583.45670000
2.92000000,7454.25720000,-2556.24080000
2.92500000,7493.05150000,-2523.98100000
2.93000000,7516.70350000,-2485.77790000
2.93500000,7519.68700000,-2446.96590000
2.94000000,7504.93790000,-2415.81770000
2.94500000,7490.93200000,-2391.06160000
2.95000000,7483.36290000,-2370.71650000
2.95500000,7486.57230000,-2350.48480000
2.96000000,7494.64200000,-2326.14270000
2.96500000,7490.56750000,-2294.00550000
2.97000000,7457.45760000,-2267.90960000
2.97500000,7420.41230000,-2253.47400000
2.98000000,7397.56090000,-2244.40800000
2.98500000,7382.10040000,-2237.26890000
2.99000000,7372.24010000,-2231.29820000
2.99500000,7367.72610000,-2227.20400000
3.00000000,7369.84550000,-2221.70930000
3.00500000,7369.93420000,-2213.63540000
3.01000000,7366.05940000,-2208.28420000
3.01500000,7360.65210000,-2200.74220000
3.02000000,7358.97240000,-2197.97770000
3.02500000,7360.06900000,-2193.69970000
3.03000000,7357.69920000,-2187.97060000
3.03500000,7347.99910000,-2182.69110000
3.04000000,7332.92750000,-2181.05730000
3.04500000,7319.29460000,-2183.62410000
3.05000000,7310.23870000,-2188.72770000
3.05500000,7308.49500000,-2196.12360000
3.06000000,7314.65760000,-2203.77010000
3.06500000,7329.64940000,-2211.17640000
3.07000000,7353.53910000,-2216.91500000
3.07500000,7383.38050000,-2219.01740000
3.08000000,7415.36350000,-2218.95820000
3.08500000,7454.15580000,-2216.48860000
3.09000000,7495.78550000,-2203.95100000
3.09500000,7505.39950000,-2183.54200000
3.10000000,7497.66930000,-2173.07360000
3.10500000,7492.61430000,-2169.89330000
3.11000000,7494.01210000,-2168.65290000
3.11500000,7500.69170000,-2169.51370000
3.12000000,7510.20610000,-2167.18250000
3.12500000,7514.14850000,-2168.06570000
3.13000000,7518.00360000,-2170.72300000
3.13500000,7524.48310000,-2179.31390000
3.14000000,7545.53910000,-2189.91120000
3.14500000,7579.03190000,-2199.97080000
3.15000000,7619.30860000,-2208.34890000
3.15500000,7671.49390000,-2214.72680000
3.16000000,7734.09610000,-2216.53260000
3.16500000,7792.61860000,-2211.61120000
3.17000000,7850.33780000,-2206.72990000
3.17500000,7913.00920000,-2199.70330000
3.18000000,7981.44130000,-2187.16710000
3.18500000,8034.55800000,-2166.33740000
3.19000000,8079.36720000,-2155.64460000
3.19500000,8148.17440000,-2143.84490000
3.20000000,8209.53990000,-2122.97310000
3.20500000,8266.53270000,-2106.64400000
3.21000000,8337.02910000,-2089.99810000
3.21500000,8414.17050000,-2069.30430000
3.22000000,8497.85600000,-2042.99470000
3.22500000,8581.78610000,-2010.86160000
3.23000000,8660.45690000,-1967.13320000
3.23500000,8716.02320000,-1919.32150000
3.24000000,8763.33600000,-1873.36180000
3.24500000,8794.77620000,-1827.90880000
3.25000000,8826.87410000,-1781.76540000
3.25500000,8843.02340000,-1738.63760000
3.26000000,8862.12270000,-1701.89600000
3.26500000,8899.04370000,-1663.98370000
3.27000000,8930.11910000,-1625.76500000
3.27500000,8957.69210000,-1585.72470000
3.28000000,8987.49390000,-1543.62370000
3.28500000,9007.52090000,-1501.31770000
3.29000000,9020.38890000,-1458.89640000
3.29500000,9029.25270000,-1419.96600000
3.30000000,9030.80600000,-1383.40030000
3.30500000,9041.53910000,-1353.32590000
3.31000000,9066.50070000,-1324.15680000
3.31500000,9108.26110000,-1291.09890000
3.32000000,9161.84030000,-1245.77200000
3.32500000,9192.29080000,-1185.52730000
3.33000000,9185.55520000,-1125.91140000
3.33500000,9152.18720000,-1077.07280000
3.34000000,9118.17580000,-1039.07580000
3.34500000,9089.44800000,-1008.68850000
3.35000000,9071.38040000,-985.42424000
3.35500000,9074.73080000,-965.30964000
3.36000000,9100.51600000,-942.78012000
3.36500000,9140.06520000,-910.05866000
3.37000000,9175.26300000,-872.77900000
3.37500000,9214.04860000,-824.47331000
3.38000000,9241.34100000,-770.75594000
3.38500000,9239.35080000,-713.96563000
3.39000000,9230.01890000,-667.25750000
3.39500000,9226.43990000,-624.05302000
3.40000000,9226.78480000,-581.83915000
3.40500000,9223.85560000,-538.92465000
3.41000000,9220.59500000,-495.25144000
3.41500000,9215.05560000,-451.62275000
3.42000000,9199.99430000,-404.97744000
3.42500000,9172.79320000,-359.31997000
3.43000000,9132.16770000,-316.10683000
3.43500000,9077.57600000,-277.27843000
3.44000000,9020.15900000,-249.02067000
3.44500000,8963.85700000,-224.42509000
3.45000000,8912.28580000,-204.73332000
3.45500000,8861.61240000,-190.24463000
3.46000000,8819.54080000,-178.63123000
3.46500000,8778.89320000,-169.07880000
3.47000000,8746.08660000,-163.92615000
3.47500000,8718.21710000,-159.15348000
3.48000000,8691.30640000,-158.33137000
3.48500000,8675.67150000,-160.61664000
3.49000000,8673.99280000,-164.96575000
3.49500000,8685.18030000,-167.58044000
3.50000000,8708.31430000,-167.39275000
