omega_eV,Re,Im
3.02000000,8255.48720000,-2046.61900000
3.02500000,8274.37280000,-2036.34930000
3.03000000,8298.09510000,-2024.28030000
3.03500000,8321.61850000,-2010.38810000
3.04000000,8347.21030000,-1996.80780000
3.04500000,8377.11990000,-1981.60260000
3.05000000,8411.64930000,-1964.42290000
3.05500000,8438.58060000,-1945.95100000
3.06000000,8476.66700000,-1926.53590000
3.06500000,8518.61220000,-1901.25110000
3.07000000,8551.10650000,-1869.63820000
3.07500000,8569.68580000,-1833.91490000
3.08000000,8579.07450000,-1804.47820000
3.08500000,8591.55020000,-1773.16130000
3.09000000,8604.52450000,-1744.47320000
3.09500000,8618.58720000,-1710.57180000
3.10000000,8616.62090000,-1675.45110000
3.10500000,8609.32560000,-1647.06160000
3.11000000,8605.10280000,-1615.48290000
3.11500000,8586.83500000,-1582.35560000
3.12000000,8550.72420000,-1552.54100000
3.12500000,8501.43490000,-1534.54210000
3.13000000,8458.32770000,-1524.93050000
3.13500000,8428.68060000,-1523.59120000
3.14000000,8413.86060000,-1524.62500000
3.14500000,8410.90590000,-1525.37710000
3.15000000,8413.86950000,-1525.12830000
3.15500000,8419.86560000,-1523.71340000
3.16000000,8437.70370000,-1523.71580000
3.16500000,8458.33860000,-1521.79980000
3.17000000,8490.56750000,-1519.87450000
3.17500000,8536.18980000,-1513.20770000
3.18000000,8580.34370000,-1499.29120000
3.18500000,8620.88920000,-1484.77030000
3.19000000,8667.47000000,-1469.20600000
3.19500000,8722.49890000,-1449.63080000
3.20000000,8785.86240000,-1423.53680000
3.20500000,8838.95380000,-1386.58780000
3.21000000,8868.71560000,-1345.61960000
3.21500000,8879.41750000,-1307.58180000
3.22000000,8880.37840000,-1275.34760000
3.22500000,8881.81120000,-1247.74230000
3.23000000,8884.15190000,-1223.79460000
3.23500000,8891.87590000,-1203.80730000
3.24000000,8910.53700000,-1185.10350000
3.24500000,8932.65570000,-1163.85630000
3.25000000,8953.72750000,-1141.37050000
3.25500000,8974.32100000,-1119.83280000
3.26000000,8993.41270000,-1099.87130000
3.26500000,9018.72940000,-1082.98790000
3.27000000,9054.85100000,-1065.33000000
3.27500000,9101.80460000,-1046.36880000
3.28000000,9154.06700000,-1025.08220000
3.28500000,9214.98310000,-1001.30030000
3.29000000,9295.86070000,-976.33321000
3.29500000,9404.57640000,-937.82524000
3.30000000,9505.90950000,-881.12509000
3.30500000,9584.40020000,-803.00468000
3.31000000,9589.46910000,-726.64552000
3.31500000,9574.89500000,-665.53446000
3.32000000,9560.21100000,-620.74673000
3.32500000,9569.16220000,-583.12973000
3.33000000,9592.95510000,-543.07591000
3.33500000,9615.65970000,-502.07922000
3.34000000,9647.44440000,-457.75327000
3.34500000,9670.07140000,-406.35361000
3.35000000,9682.86410000,-353.90608000
3.35500000,9677.25770000,-305.16535000
3.36000000,9688.28390000,-261.39972000
3.36500000,9705.49640000,-217.75701000
3.37000000,9738.05850000,-171.88377000
3.37500000,9781.63810000,-119.92922000
3.38000000,9832.92940000,-55.12335200
3.38500000,9879.75310000,23.36323900
3.39000000,9859.70260000,118.39033000
3.39500000,9812.56320000,197.17814000
3.40000000,9755.65390000,270.17032000
3.40500000,9687.61390000,336.49262000
3.41000000,9611.63160000,395.22845000
3.41500000,9536.43740000,451.13891000
3.42000000,9457.49840000,505.44512000
3.42500000,9366.31540000,561.17143000
3.43000000,9244.72420000,611.43702000
3.43500000,9106.30570000,648.65224000
3.44000000,8964.97970000,670.15677000
3.44500000,8829.41640000,679.26563000
3.45000000,8705.75890000,677.27941000
3.45500000,8594.69600000,667.59761000
3.46000000,8496.92740000,649.94657000
3.46500000,8423.64070000,626.45235000
3.47000000,8365.89030000,600.32817000
3.47500000,8329.07950000,572.39860000
3.48000000,8309.06030000,544.88160000
3.48500000,8306.77120000,519.93117000
3.49000000,8317.20550000,497.17105000
3.49500000,8340.54580000,477.91272000
3.50000000,8377.28580000,463.08625000
