omega_eV,Re,Im
2.18500000,3718.39730000,-2725.17840000
2.19000000,3734.55120000,-2744.37590000
2.19500000,3753.69080000,-2762.33650000
2.20000000,3772.27510000,-2778.22320000
2.20500000,3788.14290000,-2792.89070000
2.21000000,3800.40140000,-2807.71590000
2.21500000,3808.79350000,-2823.87630000
2.22000000,3817.98090000,-2842.37810000
2.22500000,3830.60350000,-2862.34360000
2.23000000,3848.65850000,-2882.94230000
2.23500000,3872.75870000,-2902.42830000
2.24000000,3901.49570000,-2919.90910000
2.24500000,3929.10360000,-2934.20010000
2.25000000,3953.63920000,-2947.40160000
2.25500000,3970.06950000,-2959.71240000
2.26000000,3988.97000000,-2977.79310000
2.26500000,4018.56340000,-2992.67120000
2.27000000,4041.61070000,-3006.87450000
2.27500000,4068.59300000,-3022.47980000
2.28000000,4096.98060000,-3038.12060000
2.28500000,4130.03450000,-3055.26550000
2.29000000,4171.98910000,-3071.14640000
2.29500000,4221.17570000,-3083.62450000
2.30000000,4265.99040000,-3090.06220000
2.30500000,4300.74090000,-3094.00940000
2.31000000,4329.68100000,-3100.16990000
2.31500000,4359.96860000,-3106.68670000
2.32000000,4384.63580000,-3115.24700000
2.32500000,4412.41320000,-3126.09760000
2.33000000,4445.16500000,-3137.18510000
2.33500000,4481.99970000,-3146.73090000
2.34000000,4521.41560000,-3152.77460000
2.34500000,4543.66300000,-3157.34780000
2.35000000,4570.50400000,-3166.56580000
2.35500000,4601.52920000,-3177.00340000
2.36000000,4637.20530000,-3185.44920000
2.36500000,4667.90150000,-3190.96910000
2.37000000,4693.38110000,-3198.22000000
2.37500000,4719.58090000,-3207.05330000
2.38000000,4746.53720000,-3217.31030000
2.38500000,4777.00220000,-3228.23760000
2.39000000,4804.85200000,-3242.86990000
2.39500000,4839.67910000,-3257.52580000
2.40000000,4880.40960000,-3273.08450000
2.40500000,4927.96520000,-3289.14970000
2.41000000,4992.26790000,-3305.34050000
2.41500000,5064.91300000,-3312.19190000
2.42000000,5140.61700000,-3312.79380000
2.42500000,5216.55710000,-3309.54410000
2.43000000,5294.32040000,-3299.38080000
2.43500000,5354.40510000,-3286.04500000
2.44000000,5413.00550000,-3269.87880000
2.44500000,5447.24570000,-3250.99740000
2.45000000,5476.21930000,-3242.95410000
2.45500000,5519.55430000,-3237.72850000
2.46000000,5570.61420000,-3232.02150000
2.46500000,5627.25190000,-3223.27310000
2.47000000,5682.81040000,-3210.71510000
2.47500000,5732.93140000,-3196.03850000
2.48000000,5780.92910000,-3179.36300000
2.48500000,5826.54960000,-3162.83210000
2.49000000,5869.71700000,-3142.94190000
2.49500000,5908.56070000,-3123.25600000
2.50000000,5947.95710000,-3101.57310000
2.50500000,5982.35300000,-3076.07910000
2.51000000,6008.16180000,-3047.22560000
2.51500000,6017.22450000,-3019.98320000
2.52000000,6014.60380000,-2999.19430000
2.52500000,6020.04710000,-2982.81080000
2.53000000,6029.49560000,-2966.07930000
2.53500000,6037.29120000,-2948.62600000
2.54000000,6041.84240000,-2930.91490000
2.54500000,6041.94490000,-2914.43190000
2.55000000,6037.99820000,-2900.10700000
2.55500000,6034.02550000,-2888.69750000
2.56000000,6032.17410000,-2878.24020000
2.56500000,6033.05600000,-2869.63310000
2.57000000,6033.90730000,-2860.62680000
2.57500000,6035.82300000,-2852.05090000
2.58000000,6038.68150000,-2844.60000000
2.58500000,6042.73050000,-2834.94140000
2.59000000,6040.13920000,-2825.20570000
2.59500000,6031.66850000,-2815.75070000
2.60000000,6014.95890000,-2809.21190000
2.60500000,5995.67020000,-2806.42650000
2.61000000,5975.02120000,-2808.36170000
2.61500000,5957.47190000,-2815.09120000
2.62000000,5949.56310000,-2825.31340000
2.62500000,5950.45310000,-2836.94830000
2.63000000,5960.62890000,-2847.91910000
2.63500000,5974.02250000,-2857.25750000
2.64000000,5988.57520000,-2867.20930000
2.64500000,6009.38620000,-2876.48380000
2.65000000,6031.56190000,-2884.49220000
2.65500000,6054.47530000,-2891.95720000
2.66000000,6077.14210000,-2899.21870000
2.66500000,6099.90430000,-2906.33220000
2.67000000,6123.56810000,-2914.18340000
2.67500000,6148.37510000,-2922.27900000
2.68000000,6174.82910000,-2930.30660000
2.68500000,6202.16660000,-2938.21360000
2.69000000,6230.71190000,-2946.02300000
2.69500000,6260.16420000,-2954.09910000
2.70000000,6292.24980000,-2962.91140000
2.70500000,6328.43550000,-2971.74060000
2.71000000,6368.35530000,-2979.58380000
2.71500000,6409.83530000,-2987.35220000
2.72000000,6457.19290000,-2994.54040000
2.72500000,6509.70610000,-2999.71980000
2.73000000,6564.16500000,-3001.73020000
2.73500000,6620.22150000,-3000.29430000
2.74000000,6669.98690000,-2997.46260000
2.74500000,6719.71910000,-2993.82420000
2.75000000,6766.94890000,-2990.23000000
2.75500000,6813.64730000,-2986.10070000
2.76000000,6859.07250000,-2982.83380000
2.76500000,6908.54400000,-2980.47200000
2.77000000,6964.38910000,-2977.11310000
2.77500000,7035.65630000,-2969.17130000
2.78000000,7092.46050000,-2954.70080000
2.78500000,7147.83480000,-2944.18780000
2.79000000,7211.76510000,-2933.28910000
2.79500000,7279.00520000,-2919.34110000
2.80000000,7345.84380000,-2902.18120000
2.80500000,7409.00600000,-2882.31830000
2.81000000,7470.35250000,-2861.79920000
2.81500000,7548.71530000,-2840.05490000
2.82000000,7612.46920000,-2801.95020000
2.82500000,7669.62040000,-2758.60010000
2.83000000,7682.42880000,-2716.44910000
2.83500000,7700.99980000,-2689.20730000
2.84000000,7726.44700000,-2663.18630000
2.84500000,7756.23320000,-2632.97010000
2.85000000,7787.52590000,-2599.15540000
2.85500000,7803.40310000,-2563.22480000
2.86000000,7805.84150000,-2529.26520000
2.86500000,7801.06000000,-2501.27060000
2.87000000,7793.30500000,-2477.93900000
2.87500000,7789.12470000,-2458.08020000
2.88000000,7783.85680000,-2441.25490000
2.88500000,7784.92280000,-2428.00240000
2.89000000,7794.74230000,-2416.30740000
2.89500000,7813.53030000,-2402.42810000
2.90000000,7828.78920000,-2383.07140000
2.90500000,7832.70990000,-2362.79140000
2.91000000,7826.31300000,-2346.09710000
2.91500000,7820.98170000,-2335.00380000
2.92000000,7820.01870000,-2325.55060000
2.92500000,7821.00480000,-2319.13850000
2.93000000,7833.16590000,-2315.09090000
2.93500000,7854.25120000,-2309.92080000
2.94000000,7879.02540000,-2303.53590000
2.94500000,7908.93340000,-2296.51130000
2.95000000,7948.40670000,-2288.55020000
2.95500000,7999.46500000,-2275.79180000
2.96000000,8049.97820000,-2253.53130000
2.96500000,8082.18340000,-2224.68190000
2.97000000,8096.68470000,-2198.02350000
2.97500000,8102.13660000,-2176.19310000
2.98000000,8110.92010000,-2158.95820000
2.98500000,8126.49010000,-2142.69330000
2.99000000,8146.06490000,-2126.55680000
2.99500000,8165.43810000,-2107.78870000
3.00000000,8181.70310000,-2089.22740000
3.00500000,8195.37470000,-2071.76120000
3.01000000,8203.98050000,-2053.10970000
3.01500000,8211.88660000,-2039.82700000
3.02000000,8228.22820000,-2028.91020000
3.02500000,8252.66040000,-2016.32080000
3.03000000,8278.68490000,-2001.38940000
3.03500000,8304.20770000,-1985.56530000
3.04000000,8333.61900000,-1969.80930000
3.04500000,8365.24540000,-1951.67710000
3.05000000,8399.94970000,-1932.37500000
3.05500000,8440.19680000,-1908.78760000
3.06000000,8471.22350000,-1877.91670000
3.06500000,8496.93000000,-1847.44490000
3.07000000,8519.49780000,-1811.26420000
3.07500000,8516.77590000,-1773.30520000
3.08000000,8505.20860000,-1743.61480000
3.08500000,8498.45840000,-1720.36470000
3.09000000,8510.09050000,-1694.55480000
3.09500000,8513.15500000,-1665.93260000
3.10000000,8513.65700000,-1634.32150000
3.10500000,8501.50350000,-1602.58840000
3.11000000,8470.25710000,-1573.44740000
3.11500000,8434.70360000,-1552.14090000
3.12000000,8394.92970000,-1537.61290000
3.12500000,8359.37440000,-1530.62630000
3.13000000,8335.03100000,-1528.94840000
3.13500000,8320.47930000,-1527.96500000
3.14000000,8305.20280000,-1528.81260000
3.14500000,8299.17280000,-1532.20800000
3.15000000,8301.12750000,-1536.01500000
3.15500000,8310.29980000,-1540.63870000
3.16000000,8332.72960000,-1545.67660000
3.16500000,8364.55490000,-1544.88320000
3.17000000,8399.25840000,-1543.43250000
3.17500000,8442.75840000,-1540.57810000
3.18000000,8494.78750000,-1532.01720000
3.18500000,8543.90010000,-1517.27240000
3.19000000,8589.28740000,-1502.53410000
3.19500000,8639.18500000,-1486.66950000
3.20000000,8701.87140000,-1466.45910000
3.20500000,8758.32020000,-1434.79820000
3.21000000,8796.89910000,-1402.12610000
3.21500000,8828.98380000,-1369.30330000
3.22000000,8857.94700000,-1338.36700000
3.22500000,8880.13120000,-1302.02500000
3.23000000,8886.02780000,-1274.29370000
3.23500000,8903.12030000,-1250.15640000
3.24000000,8919.56560000,-1228.09840000
3.24500000,8943.99790000,-1207.08620000
3.25000000,8967.36410000,-1187.72960000
3.25500000,9002.37040000,-1166.74750000
3.26000000,9033.03700000,-1137.73920000
3.26500000,9050.82730000,-1119.17090000
3.27000000,9091.49170000,-1103.58760000
3.27500000,9150.37440000,-1087.55630000
3.28000000,9233.70330000,-1063.54200000
3.28500000,9315.94920000,-1027.96080000
3.29000000,9407.65620000,-990.40007000
3.29500000,9513.79700000,-936.32191000
3.30000000,9603.03540000,-866.71791000
3.30500000,9644.45680000,-786.72829000
3.31000000,9649.88720000,-715.54764000
3.31500000,9643.07280000,-657.36833000
3.32000000,9644.92890000,-610.39805000
3.32500000,9666.88810000,-566.69011000
3.33000000,9702.49120000,-514.77361000
3.33500000,9741.48060000,-457.45631000
3.34000000,9758.19930000,-389.57619000
3.34500000,9757.17050000,-333.81782000
3.35000000,9761.56430000,-273.82140000
3.35500000,9760.45330000,-220.95964000
3.36000000,9775.49830000,-168.55843000
3.36500000,9795.92970000,-106.61119000
3.37000000,9805.66320000,-38.63304900
3.37500000,9807.51150000,34.73173000
3.38000000,9781.68130000,112.36685000
3.38500000,9736.86610000,188.46588000
3.39000000,9671.85020000,261.98358000
3.39500000,9569.41110000,326.46959000
3.40000000,9480.86030000,370.36973000
3.40500000,9415.28560000,412.09754000
3.41000000,9353.59930000,458.68905000
3.41500000,9277.14690000,511.08998000
3.42000000,9164.79450000,559.04201000
3.42500000,9033.79450000,588.42197000
3.43000000,8909.11820000,603.97340000
3.43500000,8796.81800000,612.45287000
3.44000000,8688.72510000,614.85330000
3.44500000,8584.82430000,609.57673000
3.45000000,8489.58300000,595.93425000
3.45500000,8408.50900000,575.61031000
3.46000000,8345.03150000,550.16828000
3.46500000,8301.21710000,521.31781000
3.47000000,8278.87490000,491.91699000
3.47500000,8275.00610000,464.47238000
3.48000000,8286.09930000,439.85213000
3.48500000,8314.60610000,419.25918000
3.49000000,8351.46370000,405.82782000
3.49500000,8391.92430000,396.42695000
3.50000000,8442.18920000,388.14187000
