omega_eV,Re_xx,Im_xx,Re_yy,Im_yy,Re_xy,Im_xy,Re_yx,Im_yx
2.74,6669.9869,-2997.4626,6909.2964,-2762.2698,-26.6619545,5.2828512,-21.0833275,10.6765828
2.745,6719.7191,-2993.8242,6884.4995,-2748.9381,-28.3759754,3.927379,-23.4147606,10.8470524
2.75,6766.9489,-2990.23,6859.1365,-2741.2426,-29.3584438,3.0196543,-25.1840682,10.3534255
2.755,6813.6473,-2986.1007,6836.651,-2736.9424,-30.0860814,2.6059616,-26.9456686,8.9270612
2.76,6859.0725,-2982.8338,6817.6883,-2734.8199,-30.8473933,2.1831782,-28.0867247,7.7417256
2.765,6908.544,-2980.472,6798.3482,-2734.8357,-31.9265914,2.0254787,-29.3269966,5.8605593
2.77,6964.3891,-2977.1131,6782.8291,-2737.8814,-31.9267356,1.5114839,-28.1641944,4.5182057
2.775,7035.6563,-2969.1713,6773.093,-2742.9264,-33.0175594,-0.6004123,-28.8854766,5.7213009
2.78,7092.4605,-2954.7008,6769.1634,-2748.3951,-33.03996141,-1.9586666,-31.24574859,5.2257528
2.785,7147.8348,-2944.1878,6769.8746,-2755.2445,-31.85277955,-2.48445115,-31.00344245,2.87266845
2.79,7211.7651,-2933.2891,6782.498,-2762.068,-29.79672021,-1.39888026,-29.25952579,1.00642574
2.795,7279.0052,-2919.3411,6798.0288,-2765.7034,-30.29168542,-0.22838116,-29.56806258,1.44388352
2.8,7345.8438,-2902.1812,6819.9066,-2769.3438,-33.92820403,0.42420679,-33.09767797,-0.02973649
2.805,7409.006,-2882.3183,6847.7769,-2769.7664,-35.44970982,-0.6999174,-33.68089618,-2.9419026
2.81,7470.3525,-2861.7992,6878.8873,-2766.0699,-36.06775349,-1.5526185,-34.25980451,-4.0533489
2.815,7548.7153,-2840.0549,6907.0254,-2757.943,-38.0315123,-0.7689319,-35.9171217,-7.7039231
2.82,7612.4692,-2801.9502,6926.0984,-2746.7491,-39.5544289,-3.3945759,-32.5699791,-9.0628767
2.825,7669.6204,-2758.6001,6928.3337,-2734.4754,-37.4847148,-10.8904716,-31.6346252,-4.6816686
2.83,7682.4288,-2716.4491,6923.9183,-2730.6607,-35.4769853,-11.5658501,-31.8421947,-6.7809663
2.835,7700.9998,-2689.2073,6930.2094,-2731.2255,-33.1413624,-13.2070489,-30.1679116,-7.9648271
2.84,7726.447,-2663.1863,6947.4152,-2732.2014,-30.0937942,-13.4889222,-27.8951798,-9.6949458
2.845,7756.2332,-2632.9701,6970.9769,-2730.6073,-27.3858715,-13.0230947,-25.2966625,-10.2706833
2.85,7787.5259,-2599.1554,6997.8534,-2727.3275,-26.76099148,-13.1996838,-25.10587652,-10.5780242
2.855,7803.4031,-2563.2248,7022.6946,-2720.3755,-27.01193249,-14.6780481,-25.80171951,-11.4123559
2.86,7805.8415,-2529.2652,7040.0884,-2713.1255,-22.86053042,-16.608749,-22.40809558,-13.420547
2.865,7801.06,-2501.2706,7055.3887,-2708.0106,-17.2080972,-15.87257309,-17.7490508,-14.73612691
2.87,7793.305,-2477.939,7072.0555,-2704.9406,-12.21767791,-12.8388208,-13.33870209,-16.0088432
2.875,7789.1247,-2458.0802,7093.1857,-2702.8455,-9.21040512,-8.6857861,-9.03176868,-16.4582939
2.88,7783.8568,-2441.2549,7121.6515,-2700.4486,-10.5493318,-6.8436511,-8.089568,-14.6075089
2.885,7784.9228,-2428.0024,7159.5054,-2696.862,-12.2476,-7.0072534,-8.417552,-12.4010014
2.89,7794.7423,-2416.3074,7202.524,-2689.8575,-13.2076566,-7.7565598,-8.7479514,-10.5237892
2.895,7813.5303,-2402.4281,7255.5969,-2678.3394,-13.5228244,-8.59720275,-9.0437696,-8.52967705
2.9,7828.7892,-2383.0714,7302.459,-2658.5845,-13.4350085,-8.80563516,-10.3745635,-7.02130724
2.905,7832.7099,-2362.7914,7339.341,-2637.658,-13.9470874,-7.50073748,-11.5700846,-7.02021232
2.91,7826.313,-2346.0971,7373.0049,-2614.3236,-16.1966227,-5.96314683,-13.7290753,-6.86972817
2.915,7820.9817,-2335.0038,7410.7215,-2591.4444,-19.4945902,-4.923649,-17.0334298,-8.4575882
2.92,7820.0187,-2325.5506,7444.7948,-2561.209,-22.4985304,-6.20191,-18.6928516,-10.1434522
2.925,7821.0048,-2319.1385,7465.9398,-2526.4764,-21.4605229,-7.2738257,-17.1036611,-11.0781613
2.93,7833.1659,-2315.0909,7472.9551,-2494.352,-20.163642,-8.0936443,-15.372152,-11.4870243
2.935,7854.2512,-2309.9208,7467.559,-2464.2577,-18.6081421,-9.0002348,-13.8341919,-11.7361772
2.94,7879.0254,-2303.5359,7453.1851,-2437.8393,-16.2279795,-8.4188195,-11.4412885,-12.5539545
2.945,7908.9334,-2296.5113,7437.8745,-2418.2166,-14.9958356,-7.6617636,-8.9301124,-12.4328524
2.95,7948.4067,-2288.5502,7431.6293,-2401.7017,-13.8744119,-7.9281654,-7.3672861,-11.3918382
2.955,7999.465,-2275.7918,7436.2546,-2385.9885,-11.7499417,-7.4078947,-4.7999417,-10.6306887
2.96,8049.9782,-2253.5313,7449.1576,-2365.1178,-10.7468351,-5.7068504,-3.0681153,-7.7582306
2.965,8082.1834,-2224.6819,7442.9906,-2335.4063,-15.9460859,-5.16192253,-8.1048541,-6.32660047
2.97,8096.6847,-2198.0235,7411.7721,-2313.0182,-21.0125583,-6.56624713,-12.4125537,-6.55432067
2.975,8102.1366,-2176.1931,7379.1444,-2302.7801,-19.14946,-9.5119871,-10.278958,-6.1785937
2.98,8110.9201,-2158.9582,7362.9737,-2297.074,-16.9500093,-10.5713568,-8.7257867,-4.5147504
2.985,8126.4901,-2142.6933,7356.1025,-2292.6673,-16.7522865,-10.7487311,-9.7207275,-3.1495905
2.99,8146.0649,-2126.5568,7355.6508,-2288.4824,-16.8427897,-9.9999085,-10.9749243,-4.2084615
2.995,8165.4381,-2107.7887,7356.033,-2283.9338,-18.0358489,-11.1645811,-11.7367331,-2.8332419
3,8181.7031,-2089.2274,7359.91,-2279.8959,-18.0135729,-11.9837234,-12.4180971,-2.8588366
3.005,8195.3747,-2071.7612,7365.4887,-2275.314,-18.9131501,-12.5299966,-13.8916899,-2.7172888
3.01,8203.9805,-2053.1097,7368.3516,-2269.9851,-18.51059,-14.3237043,-15.249808,-4.5060003
3.015,8211.8866,-2039.827,7372.7037,-2266.4963,-15.4556276,-14.7081135,-12.6402224,-6.6101665
3.02,8228.2282,-2028.9102,7380.032,-2263.4502,-12.6986289,-14.3628026,-9.7826291,-7.0833514
3.025,8252.6604,-2016.3208,7389.1435,-2257.746,-9.8954063,-14.066478,-7.2354363,-7.19936
3.03,8278.6849,-2001.3894,7388.2168,-2247.7868,-7.2031628,-13.1058073,-3.9498084,-7.8371567
3.035,8304.2077,-1985.5653,7375.2923,-2241.7289,-5.1518238,-12.8983867,-1.4008436,-6.2172335
3.04,8333.619,-1969.8093,7360.5923,-2241.7769,-3.9696843,-12.5986694,-0.6016811,-4.0691194
3.045,8365.2454,-1951.6771,7352.1941,-2246.5184,-4.3232204,-11.5155098,-1.9115334,-3.063217
3.05,8399.9497,-1932.375,7355.3818,-2253.3177,-5.2314865,-11.0374539,-3.2120039,-3.7747263
3.055,8440.1968,-1908.7876,7367.7811,-2259.1528,-4.164884,-9.6093044,-1.9449588,-4.8849918
3.06,8471.2235,-1877.9167,7391.2169,-2264.2772,-3.3486828,-11.6230098,-0.2821916,-2.1809158
3.065,8496.93,-1847.4449,7426.4767,-2265.4406,-0.77245298,-10.710862,0.1797668,-1.845235
3.07,8519.4978,-1811.2642,7457.7019,-2262.1413,-0.56679514,-8.350207,-0.53412426,-1.9896808
3.075,8516.7759,-1773.3052,7486.9069,-2253.3264,0.04140063,-6.5387966,0.44652359,-3.0455342
3.08,8505.2086,-1743.6148,7503.8683,-2242.29,-0.17170453,-4.21370393,1.45442139,-3.40133247
3.085,8498.4584,-1720.3647,7512.0764,-2231.9485,-0.15910118,-3.10058604,1.32315046,-2.07364756
3.09,8510.0905,-1694.5548,7510.6743,-2224.9811,-0.9952733,-2.12515106,2.0536927,-1.38976414
3.095,8513.155,-1665.9326,7512.9142,-2223.846,-1.13064366,-0.47621086,2.05779654,-0.75490946
3.1,8513.657,-1634.3215,7526.9757,-2224.0354,-2.17410245,0.68105806,2.61380535,1.66732894
3.105,8501.5035,-1602.5884,7541.042,-2216.03,-6.2107423,2.08924312,-2.4834443,3.53336808
3.11,8470.2571,-1573.4474,7543.5501,-2212.4387,-9.8192045,2.45824907,-5.6239677,2.44452633
3.115,8434.7036,-1552.1409,7547.874,-2210.0604,-12.6015349,2.3148037,-8.0480971,2.1847719
3.12,8394.9297,-1537.6129,7547.146,-2212.3744,-15.6637556,1.92846185,-10.1841864,2.10559295
3.125,8359.3744,-1530.6263,7556.1612,-2220.0885,-17.8409745,0.79271879,-11.5532515,1.64926801
3.13,8335.031,-1528.9484,7581.6425,-2227.1282,-18.5390866,-0.97725592,-11.4223534,1.80669488
3.135,8320.4793,-1527.965,7608.3548,-2230.192,-19.2239911,-3.35013599,-11.4825989,3.10213401
3.14,8305.2028,-1528.8126,7634.1289,-2235.2927,-18.3215356,-5.81229497,-11.1283864,4.56151903
3.145,8299.1728,-1532.208,7669.6906,-2242.7358,-17.0340828,-6.33284096,-11.1496412,5.10261884
3.15,8301.1275,-1536.015,7718.42,-2249.4201,-16.9024459,-5.92455926,-11.6054861,5.42841174
3.155,8310.2998,-1540.6387,7769.7037,-2250.4995,-18.0895757,-5.90194737,-12.8390223,5.87539503
3.16,8332.7296,-1545.6766,7827.8527,-2250.0448,-18.590403,-6.62078903,-14.329161,6.82549977
3.165,8364.5549,-1544.8832,7882.7758,-2246.2361,-19.9600276,-5.65673831,-16.8404784,7.27855769
3.17,8399.2584,-1543.4325,7937.6148,-2243.7789,-23.674193,-5.95347531,-21.163083,5.59886949
3.175,8442.7584,-1540.5781,8006.5173,-2239.1281,-23.0952598,-7.5592046,-20.6359702,4.5233808
3.18,8494.7875,-1532.0172,8083.4552,-2227.9244,-21.10622448,-8.606823,-19.55317352,4.0959504
3.185,8543.9001,-1517.2724,8153.2899,-2210.5084,-19.12976599,-8.0245796,-17.55434801,4.1134894
3.19,8589.2874,-1502.5341,8210.7169,-2190.9462,-17.58139557,-7.1635344,-16.64569243,4.7599062
3.195,8639.185,-1486.6695,8277.8729,-2178.1242,-18.70260847,-5.95688602,-18.43610553,6.57010938
3.2,8701.8714,-1466.4591,8357.8699,-2163.9793,-21.78843178,-4.7511362,-22.26885822,6.956602
3.205,8758.3202,-1434.7982,8451.0352,-2144.2349,-25.17388342,-3.5051982,-26.38655458,5.968885
3.21,8796.8991,-1402.1261,8546.1668,-2116.0072,-30.13365105,-2.89478745,-31.03523495,4.71151335
3.215,8828.9838,-1369.3033,8640.7241,-2080.7471,-35.45937615,-4.55480089,-35.46235785,2.56322611
3.22,8857.947,-1338.367,8735.919,-2038.2955,-38.48106848,-8.298314,-37.89306152,1.876208
3.225,8880.1312,-1302.025,8824.2439,-1982.4799,-39.22490597,-12.5138252,-38.82784003,0.0617125999999999
3.23,8886.0278,-1274.2937,8868.3968,-1921.1438,-35.6751965,-14.9030836,-37.2373115,-1.419164
3.235,8903.1203,-1250.1564,8906.7844,-1866.3256,-31.9462894,-15.8621646,-34.9721966,-2.8129918
3.24,8919.5656,-1228.0984,8922.4824,-1810.0093,-28.7251402,-13.7070466,-33.2700158,-5.1034796
3.245,8943.9979,-1207.0862,8925.7542,-1767.1707,-29.2480116,-11.3268415,-32.9434364,-7.3174381
3.25,8967.3641,-1187.7296,8946.1681,-1728.9733,-30.723741,-11.8287876,-32.748131,-6.9753498
3.255,9002.3704,-1166.7475,8979.652,-1688.867,-32.0882706,-13.4469225,-34.8919554,-5.9354809
3.26,9033.037,-1137.7392,9003.5611,-1643.4813,-33.8392444,-13.9875014,-37.2863936,-7.1373626
3.265,9050.8273,-1119.1709,9022.4755,-1603.4705,-35.9116865,-15.390364,-39.7065635,-9.333134
3.27,9091.4917,-1103.5876,9045.0483,-1562.1742,-35.3991884,-15.2966011,-39.8863076,-11.6407729
3.275,9150.3744,-1087.5563,9060.7875,-1522.0737,-36.122254,-15.86913242,-40.293098,-14.43305358
3.28,9233.7033,-1063.542,9092.4181,-1478.2261,-37.1256366,-17.66797322,-40.6059214,-17.51261478
3.285,9315.9492,-1027.9608,9091.7713,-1429.4532,-33.4131945,-19.02756477,-36.4564715,-19.08902123
3.29,9407.6562,-990.40007,9084.733,-1393.6255,-32.3234587,-19.14676122,-35.2726593,-20.36415478
3.295,9513.797,-936.32191,9092.0992,-1363.2272,-31.9648258,-19.4201357,-33.9982802,-22.5524043
3.3,9603.0354,-866.71791,9112.6597,-1334.2397,-29.8619266,-21.1576078,-30.9718294,-23.9329802
3.305,9644.4568,-786.72829,9150.082,-1303.3496,-25.83955175,-23.07909386,-25.47794625,-23.97876014
3.31,9649.8872,-715.54764,9199.8439,-1262.3911,-21.78816221,-24.7297674,-21.77313579,-21.6567126
3.315,9643.0728,-657.36833,9240.3518,-1205.6296,-18.9519858,-23.9427084,-19.6319342,-19.9738136
3.32,9644.9289,-610.39805,9226.6351,-1145.1825,-17.87784279,-24.2928666,-19.49920921,-19.0198574
3.325,9666.8881,-566.69011,9197.7742,-1100.1835,-18.4363407,-23.6000595,-21.4866853,-19.8787205
3.33,9702.4912,-514.77361,9174.6718,-1064.4799,-16.3510182,-22.9224681,-19.1521298,-20.9138559
3.335,9741.4806,-457.45631,9157.365,-1032.6908,-16.4891985,-22.6466783,-19.1158295,-20.5707217
3.34,9758.1993,-389.57619,9149.1248,-1004.7575,-15.6873881,-21.75264099,-18.7581819,-21.56478101
3.345,9757.1705,-333.81782,9149.2498,-981.4551,-16.5272798,-21.34269045,-18.8842882,-22.90785755
3.35,9761.5643,-273.8214,9171.0401,-958.0803,-16.80890932,-22.0016754,-18.27668068,-24.6500726
3.355,9760.4533,-220.95964,9206.0287,-927.63085,-14.89051688,-23.1418946,-15.20851512,-25.2136134
3.36,9775.4983,-168.55843,9244.0302,-889.69004,-12.3106164,-23.5020247,-12.6861476,-25.5446733
3.365,9795.9297,-106.61119,9276.8784,-843.48373,-11.32174284,-23.95923361,-9.82371716,-24.35386039
3.37,9805.6632,-38.633049,9299.4152,-792.89767,-8.40639694,-25.9251793,-6.62711546,-23.6347607
3.375,9807.5115,34.73173,9308.5953,-739.74225,-4.20855038,-24.8631958,-2.88589182,-21.3644982
3.38,9781.6813,112.36685,9300.4298,-688.71071,-4.33964098,-24.8578707,-3.63240742,-20.7358273
3.385,9736.8661,188.46588,9290.714,-644.16649,-3.93204891,-23.6404605,-3.29036769,-21.1390655
3.39,9671.8502,261.98358,9286.6212,-599.95148,-3.37224653,-23.4767425,-1.89462287,-19.1017915
3.395,9569.4111,326.46959,9285.113,-556.51022,-3.70787251,-24.0088816,-3.22599129,-18.1323744
3.4,9480.8603,370.36973,9274.9926,-514.08003,-3.86879783,-24.3040832,-3.54095497,-17.0267528
3.405,9415.2856,412.09754,9273.2185,-472.85848,-3.41769645,-25.0299705,-3.71949155,-16.2134215
3.41,9353.5993,458.68905,9265.3666,-427.2425,-2.42207075,-23.9112421,-4.19490405,-16.8651459
3.415,9277.1469,511.08998,9245.9616,-379.8158,-2.35585211,-23.6025821,-3.31873269,-17.0247559
3.42,9164.7945,559.04201,9206.2277,-335.37293,-1.43224349,-24.3592369,-2.76527891,-16.0899511
3.425,9033.7945,588.42197,9162.1725,-298.01722,0.74132066,-24.1491228,-0.90685532,-15.3934272
3.43,8909.1182,603.9734,9124.1881,-264.70141,2.14097938,-22.6757211,-0.46830202,-14.1009809
3.435,8796.818,612.45287,9072.1175,-228.88673,0.73066771,-21.1917176,-2.29571829,-13.3118904
3.44,8688.7251,614.8533,9007.5465,-203.7137,-2.60634086,-20.6994372,-4.59212674,-11.9938308
3.445,8584.8243,609.57673,8952.0842,-186.76773,-4.3122551,-20.6447113,-7.3050653,-12.5852647
3.45,8489.583,595.93425,8906.8534,-174.78392,-4.8256705,-20.3955285,-8.0829411,-12.8726295
3.455,8408.509,575.61031,8867.3913,-163.06713,-7.3578246,-20.2228959,-11.1381274,-12.6862321
3.46,8345.0315,550.16828,8826.4345,-154.52282,-7.4289217,-20.4704465,-11.8289423,-14.0485475
3.465,8301.2171,521.31781,8799.5224,-152.59092,-8.0916366,-20.0548242,-13.0412854,-15.4389058
3.47,8278.8749,491.91699,8781.8148,-149.38722,-8.4665663,-19.11744818,-13.6230997,-17.34490982
3.475,8275.0061,464.47238,8770.8224,-148.11674,-8.572137,-19.28171665,-13.194649,-18.67881135
3.48,8286.0993,439.85213,8771.33,-147.37707,-8.7307533,-19.83459791,-12.8709827,-19.10513009
3.485,8314.6061,419.25918,8781.6201,-143.78505,-8.3655296,-20.03884098,-12.0317344,-19.86880102
3.49,8351.4637,405.82782,8792.7701,-139.44322,-8.0266551,-21.4031383,-11.3570849,-19.4491477
3.495,8391.9243,396.42695,8814.8801,-134.85006,-6.8508622,-22.7315585,-10.6610592,-18.8296895
3.5,8442.1892,388.14187,8845.7554,-127.94544,-6.2366019,-23.1959863,-11.0748853,-19.1439877
