omega_eV,Re,Im
3.21500000,0.00149085,-3.55901350
3.22000000,-0.29400348,-5.08726100
3.22500000,-0.19853297,-6.28776890
3.23000000,0.78105750,-6.74195980
3.23500000,1.51295360,-6.52458640
3.24000000,2.27243780,-4.30178350
3.24500000,1.84771240,-2.00470170
3.25000000,1.01219500,-2.42671890
3.25500000,1.40184240,-3.75572080
3.26000000,1.72357460,-3.42506940
3.26500000,1.89743850,-3.02861500
3.27000000,2.24355960,-1.82791410
3.27500000,2.08542200,-0.71803942
3.28000000,1.74014240,-0.07767922
3.28500000,1.52163850,0.03072823
3.29000000,1.47460030,0.60869678
3.29500000,1.01672720,1.56613430
3.30000000,0.55495140,1.38768620
3.30500000,-0.18080275,0.44983314
3.31000000,-0.00751321,-1.53652740
3.31500000,0.33997420,-1.98444740
3.32000000,0.81068321,-2.63650460
3.32500000,1.52517230,-1.86066950
3.33000000,1.40055580,-1.00430610
3.33500000,1.31331550,-1.03797830
3.34000000,1.53539690,-0.09392999
3.34500000,1.17850420,0.78258355
3.35000000,0.73388568,1.32419860
3.35500000,0.15899912,1.03585940
3.36000000,0.18776560,1.02132430
3.36500000,-0.74901284,0.19731339
3.37000000,-0.88964074,-1.14520930
3.37500000,-0.66132928,-1.74934880
3.38000000,-0.35361678,-2.06102170
3.38500000,-0.32084061,-1.25069750
3.39000000,-0.73881183,-2.18747550
3.39500000,-0.24094061,-2.93825360
3.40000000,-0.16392143,-3.63866520
3.40500000,0.15089755,-4.40827450
3.41000000,0.88641665,-3.52304810
3.41500000,0.48144029,-3.28891310
3.42000000,0.66651771,-4.13464290
3.42500000,0.82408799,-4.37784780
3.43000000,1.30464070,-4.28737010
3.43500000,1.51319300,-3.93991360
3.44000000,0.99289294,-4.35280320
3.44500000,1.49640510,-4.02972330
3.45000000,1.62863530,-3.76144950
3.45500000,1.89015140,-3.76833190
3.46000000,2.20001030,-3.21094950
3.46500000,2.47482440,-2.30795920
3.47000000,2.57826670,-0.88626918
3.47500000,2.31125600,-0.30145265
3.48000000,2.07011470,-0.36473391
3.48500000,1.83310240,-0.08501998
3.49000000,1.66521490,-0.97699530
3.49500000,1.90509850,-1.95093450
3.50000000,2.41914170,-2.02599930
