omega_eV,Re,Im
2.07500000,-6.41818500,-3.29570490
2.08000000,-6.97330860,-4.60000600
2.08500000,-4.14496440,-4.92097050
2.09000000,-3.47568870,-4.59938090
2.09500000,-2.80495690,-4.30857210
2.10000000,-3.28716630,-3.92726140
2.10500000,-4.34662150,-3.86041090
2.11000000,-3.73049920,-4.51276130
2.11500000,-2.70806280,-4.48920180
2.12000000,-2.15126770,-4.09930360
2.12500000,-2.53706150,-3.83921860
2.13000000,-2.93005130,-3.93331520
2.13500000,-2.76269220,-4.05488830
2.14000000,-2.51441110,-4.08882810
2.14500000,-1.78245650,-4.24426700
2.15000000,-1.64602170,-4.18463250
2.15500000,-1.09712990,-4.16762580
2.16000000,-0.87975712,-4.02401750
2.16500000,-0.41823996,-4.04878480
2.17000000,0.50261627,-4.06992350
2.17500000,2.12964640,-3.72758080
2.18000000,2.30498540,-2.70410120
2.18500000,1.32571480,-2.32920350
2.19000000,0.45358242,-1.90528050
2.19500000,-0.54224224,-1.54362740
2.20000000,-1.64712540,-1.55159080
2.20500000,-2.03439020,-1.89965010
2.21000000,-1.92424180,-1.49442270
2.21500000,-3.34162860,-1.58822020
2.22000000,-3.89165210,-1.84678350
2.22500000,-4.30284180,-2.23448390
2.23000000,-4.41428390,-2.66150080
2.23500000,-3.68145940,-3.21636950
2.24000000,-4.12736400,-3.34721500
2.24500000,-3.17057760,-4.22789650
2.25000000,-0.43274643,-4.55058800
2.25500000,1.22584230,-3.30211910
2.26000000,0.98154421,-2.70264560
2.26500000,-0.25176309,-2.45206260
2.27000000,-0.25467972,-2.65278180
2.27500000,-0.56025547,-2.41828810
2.28000000,-0.23726587,-2.52671850
2.28500000,-0.57808512,-2.29388820
2.29000000,-1.04579790,-2.34516910
2.29500000,-1.24787680,-2.42225860
2.30000000,-1.37750740,-2.69035730
2.30500000,-1.28440560,-2.90624370
2.31000000,-1.01689920,-2.94711420
2.31500000,-0.97499878,-3.00518720
2.32000000,-1.24256190,-3.02529420
2.32500000,-1.64408670,-3.34444580
2.33000000,-1.19928070,-3.73913540
2.33500000,-0.52919735,-3.96751630
2.34000000,0.47855128,-4.04574990
2.34500000,1.64473170,-4.23679190
2.35000000,3.24147280,-4.18703110
2.35500000,4.84066870,-3.84031000
2.36000000,6.03908860,-3.25950380
2.36500000,6.46834980,-2.44858540
2.37000000,6.30275010,-1.87113850
2.37500000,6.65257350,-1.53456250
2.38000000,8.72820320,-0.98588760
2.38500000,8.45579350,0.86951674
2.39000000,5.68174730,1.58562390
2.39500000,3.73377470,0.97214208
2.40000000,4.17331280,0.58526490
2.40500000,5.36761360,0.49002360
2.41000000,6.48771640,0.60337230
2.41500000,7.68340440,0.93043636
2.42000000,8.88153030,1.67039090
2.42500000,9.75698780,2.36220750
2.43000000,10.70498800,3.20639790
2.43500000,11.07106500,4.63114750
2.44000000,9.93988760,5.75808190
2.44500000,9.04612250,6.21153130
2.45000000,8.71056780,6.70920560
2.45500000,8.82430490,7.25518970
2.46000000,8.74981050,7.83232610
2.46500000,9.10992060,8.34206290
2.47000000,9.79524530,9.11214720
2.47500000,9.80240010,10.56072000
2.48000000,6.89055760,11.68906100
2.48500000,4.27095080,11.97519600
2.49000000,2.40892980,11.98832700
2.49500000,1.78520490,11.80996800
2.50000000,1.63110320,11.71629000
2.50500000,2.33852250,12.08338500
2.51000000,1.50083330,12.94673100
2.51500000,-0.62877218,13.66131400
2.52000000,-1.64129830,12.79261500
2.52500000,-1.19220270,12.48712000
2.53000000,0.27664103,13.32735900
2.53500000,-1.55164690,15.07143000
2.54000000,-5.81762000,15.79493200
2.54500000,-10.14915900,15.22069500
2.55000000,-13.22241000,13.77658600
2.55500000,-14.25129600,12.30020500
2.56000000,-14.13864200,10.99894700
2.56500000,-13.41500100,10.26939100
2.57000000,-12.78906200,9.53852370
2.57500000,-13.13854000,9.02006590
2.58000000,-12.44460000,8.18974390
2.58500000,-10.59203900,7.86944140
2.59000000,-9.70113820,7.83873450
2.59500000,-8.22180130,7.90770080
2.60000000,-7.01465520,8.51864810
2.60500000,-7.05812300,9.24349820
2.61000000,-7.68868650,9.73644160
2.61500000,-8.27926240,9.90060180
2.62000000,-8.45737060,10.09196000
2.62500000,-9.04974840,10.78772100
2.63000000,-11.95959800,10.81150700
2.63500000,-13.55502100,9.90734230
2.64000000,-13.35055700,9.38424130
2.64500000,-13.39009200,9.80162700
2.65000000,-14.59369200,9.50287160
2.65500000,-15.65766400,9.33034840
2.66000000,-16.77301400,9.00050470
2.66500000,-17.45060800,8.45227590
2.67000000,-17.82338000,8.13151340
2.67500000,-18.22353300,7.66864580
2.68000000,-18.25392200,7.17614390
2.68500000,-17.72463100,6.63203390
2.69000000,-16.90930700,6.45091760
2.69500000,-16.21836000,6.49838390
2.70000000,-16.17096200,6.64847040
2.70500000,-16.16466800,6.62313570
2.71000000,-15.75032800,6.77732340
2.71500000,-15.92899500,7.09925210
2.72000000,-16.40252400,7.41707970
2.72500000,-17.36969600,7.79458390
2.73000000,-18.82877800,8.28476680
2.73500000,-21.48841500,8.39686970
2.74000000,-23.87264100,7.97971700
2.74500000,-25.89536800,7.38721570
2.75000000,-27.27125600,6.68653990
2.75500000,-28.51587500,5.76651140
2.76000000,-29.46705900,4.96245190
2.76500000,-30.62679400,3.94301900
2.77000000,-30.04546500,3.01484480
2.77500000,-30.95151800,2.56044430
2.78000000,-32.14285500,1.63354310
2.78500000,-31.42811100,0.19410865
2.79000000,-29.52812300,-0.19622726
2.79500000,-29.92987400,0.60775118
2.80000000,-33.51294100,0.19723515
2.80500000,-34.56530300,-1.82091000
2.81000000,-35.16377900,-2.80298370
2.81500000,-36.97431700,-4.23642750
2.82000000,-36.06220400,-6.22872630
2.82500000,-34.55967000,-7.78607010
2.83000000,-33.65959000,-9.17340820
2.83500000,-31.65463700,-10.58593800
2.84000000,-28.99448700,-11.59193400
2.84500000,-26.34126700,-11.64688900
2.85000000,-25.93343400,-11.88885400
2.85500000,-26.40682600,-13.04520200
2.86000000,-22.63431300,-15.01464800
2.86500000,-17.47857400,-15.30435000
2.87000000,-12.77819000,-14.42383200
2.87500000,-9.12108690,-12.57204000
2.88000000,-9.31944990,-10.72558000
2.88500000,-10.33257600,-9.70412740
2.89000000,-10.97780400,-9.14017450
2.89500000,-11.28329700,-8.56343990
2.90000000,-11.90478600,-7.91347120
2.90500000,-12.75858600,-7.26047490
2.91000000,-14.96284900,-6.41643750
2.91500000,-18.26401000,-6.69061860
2.92000000,-20.59569100,-8.17268110
2.92500000,-19.28209200,-9.17599350
2.93000000,-17.76789700,-9.79033430
2.93500000,-16.22116700,-10.36820600
2.94000000,-13.83463400,-10.48638700
2.94500000,-11.96297400,-10.04730800
2.95000000,-10.62084900,-9.66000180
2.95500000,-8.27494170,-9.01929170
2.96000000,-6.90747520,-6.73254050
2.96500000,-12.02547000,-5.74426150
2.97000000,-16.71255600,-6.56028390
2.97500000,-14.71420900,-7.84529040
2.98000000,-12.83789800,-7.54305360
2.98500000,-13.23650700,-6.94916080
2.99000000,-13.90885700,-7.10418500
2.99500000,-14.88629100,-6.99891150
3.00000000,-15.21583500,-7.42128000
3.00500000,-16.40242000,-7.62364270
3.01000000,-16.88019900,-9.41485230
3.01500000,-14.04792500,-10.65914000
3.02000000,-11.24062900,-10.72307700
3.02500000,-8.56542130,-10.63291900
3.03000000,-5.57648560,-10.47148200
3.03500000,-3.27633370,-9.55781010
3.04000000,-2.28568270,-8.33389440
3.04500000,-3.11737690,-7.28936340
3.05000000,-4.22174520,-7.40609010
3.05500000,-3.05492140,-7.24714810
3.06000000,-1.81543720,-6.90196280
3.06500000,-0.29634309,-6.27804850
3.07000000,-0.55045970,-5.16994390
3.07500000,0.24396211,-4.79216540
3.08000000,0.64135843,-3.80751820
3.08500000,0.58202464,-2.58711680
3.09000000,0.52920970,-1.75745760
3.09500000,0.46357644,-0.61556016
3.10000000,0.21985145,1.17419350
3.10500000,-4.34709330,2.81130560
3.11000000,-7.72158610,2.45138770
3.11500000,-10.32481600,2.24978780
3.12000000,-12.92397100,2.01702740
3.12500000,-14.69711300,1.22099340
3.13000000,-14.98072000,0.41471948
3.13500000,-15.35329500,-0.12400099
3.14000000,-14.72496100,-0.62538797
3.14500000,-14.09186200,-0.61511106
3.15000000,-14.25396600,-0.24807376
3.15500000,-15.46429900,-0.01327617
3.16000000,-16.45978200,0.10235537
3.16500000,-18.40025300,0.81090969
3.17000000,-22.41863800,-0.17730291
3.17500000,-21.86561500,-1.51791190
3.18000000,-20.32969900,-2.25543630
3.18500000,-18.34205700,-1.95554510
3.19000000,-17.11354400,-1.20181410
3.19500000,-18.56935700,0.30661168
3.20000000,-22.02864500,1.10273290
3.20500000,-25.78021900,1.23184340
3.21000000,-30.58444300,0.90836295
3.21500000,-35.46086700,-0.99578739
3.22000000,-38.18706500,-3.21105300
3.22500000,-39.02637300,-6.22605630
3.23000000,-36.45625400,-8.16112380
3.23500000,-33.45924300,-9.33757820
3.24000000,-30.99757800,-9.40526310
3.24500000,-31.09572400,-9.32213980
3.25000000,-31.73593600,-9.40206870
3.25500000,-33.49011300,-9.69120170
3.26000000,-35.56281900,-10.56243200
3.26500000,-37.80912500,-12.36174900
3.27000000,-37.64274800,-13.46868700
3.27500000,-38.20767600,-15.15109300
3.28000000,-38.86577900,-17.59029400
3.28500000,-34.93483300,-19.05829300
3.29000000,-33.79805900,-19.75545800
3.29500000,-32.98155300,-20.98627000
3.30000000,-30.41687800,-22.54529400
3.30500000,-25.65874900,-23.52892700
3.31000000,-21.78064900,-23.19324000
3.31500000,-19.29196000,-21.95826100
3.32000000,-18.68852600,-21.65636200
3.32500000,-19.96151300,-21.73939000
3.33000000,-17.75157400,-21.91816200
3.33500000,-17.80251400,-21.60870000
3.34000000,-17.22278500,-21.65871100
3.34500000,-17.70578400,-22.12527400
3.35000000,-17.54279500,-23.32587400
3.35500000,-15.04951600,-24.17775400
3.36000000,-12.49838200,-24.52334900
3.36500000,-10.57273000,-24.15654700
3.37000000,-7.51675620,-24.77997000
3.37500000,-3.54722110,-23.11384700
3.38000000,-3.98602420,-22.79684900
3.38500000,-3.61120830,-22.38976300
3.39000000,-2.63343470,-21.28926700
3.39500000,-3.46693190,-21.07062800
3.40000000,-3.70487640,-20.66541800
3.40500000,-3.56859400,-20.62169600
3.41000000,-3.30848740,-20.38819400
3.41500000,-2.83729240,-20.31366900
3.42000000,-2.09876120,-20.22459400
3.42500000,-0.08276733,-19.77127500
3.43000000,0.83633868,-18.38835100
3.43500000,-0.78252529,-17.25180400
3.44000000,-3.59923380,-16.34663400
3.44500000,-5.80866020,-16.61498800
3.45000000,-6.45430580,-16.63407900
3.45500000,-9.24797600,-16.45456400
3.46000000,-9.62893200,-17.25949700
3.46500000,-10.56646100,-17.74686500
3.47000000,-11.04483300,-18.23117900
3.47500000,-10.88339300,-18.98026400
3.48000000,-10.80086800,-19.46986400
3.48500000,-10.19863200,-19.95382100
3.49000000,-9.69187000,-20.42614300
3.49500000,-8.75596070,-20.78062400
3.50000000,-8.65574360,-21.16998700
