omega_eV,Re_xx,Im_xx,Re_yy,Im_yy,Re_xy,Im_xy,Re_yx,Im_yx
2.735,6592.3216,-3007.5593,6939.0379,-2781.8949,-14.5701353,1.3673229,-18.4473927,5.2308083
2.74,6650.3831,-3008.1905,6932.8481,-2763.588,-15.1188737,1.104011,-19.8691263,4.7195886
2.745,6712.6817,-3005.0835,6913.4706,-2744.7352,-15.3130616,0.7927797,-20.5628944,4.2079121
2.75,6766.0649,-2999.2446,6883.9008,-2733.4279,-15.4107577,0.9558193,-22.0434163,3.5833571
2.755,6816.578,-2992.1909,6857.5156,-2727.833,-15.8239882,2.02036555,-23.5164538,0.84908305
2.76,6863.7159,-2985.9715,6834.7166,-2724.3303,-16.2357551,2.6166183,-22.7457009,-1.0420323
2.765,6904.5083,-2979.5283,6815.0195,-2723.8899,-15.9688331,1.79675664,-21.8861609,-2.42188076
2.77,6953.7554,-2977.6834,6798.3887,-2725.9564,-14.9119872,2.00589238,-20.5156888,-3.09870242
2.775,7016.1127,-2972.8809,6785.2444,-2729.9215,-15.0178335,1.63699779,-18.9358245,-2.80390261
2.78,7076.9218,-2957.9527,6777.4833,-2735.8498,-14.7450129,0.1123551,-19.0416211,-1.2201643
2.785,7128.4552,-2948.7325,6775.9858,-2742.6322,-14.278729,-0.62623419,-19.490569,-1.20017727
2.79,7189.1875,-2939.3209,6781.9019,-2749.9152,-12.4424444,-0.32756301,-18.1536896,-1.83290719
2.795,7254.1584,-2927.0453,6796.2702,-2756.155,-11.0615948,0.65636501,-16.7891232,-1.66464599
2.8,7319.7766,-2912.8909,6816.0029,-2760.3401,-13.0229691,2.85928717,-18.7173029,-1.49390283
2.805,7390.0011,-2896.606,6842.8755,-2762.1739,-16.3566094,2.52062123,-21.0334106,-1.45431297
2.81,7464.1843,-2876.903,6871.0551,-2760.538,-18.132279,0.404942,-22.491013,-0.56186244
2.815,7536.5031,-2846.9801,6901.5399,-2755.2201,-17.9228231,-0.91128531,-25.4558229,-1.10472629
2.82,7598.5984,-2806.0998,6926.6308,-2746.0542,-18.9742432,-0.5274706,-25.8809368,-3.4147774
2.825,7636.508,-2773.76,6940.7307,-2734.5211,-18.4226871,-0.6666492,-25.3165169,-4.8836016
2.83,7674.5329,-2741.7241,6942.5421,-2726.3299,-18.6025879,-1.2864893,-24.8339101,-5.1796733
2.835,7706.6297,-2707.7478,6944.6588,-2723.3139,-18.0451317,-2.98510912,-24.7984943,-4.51053688
2.84,7728.7493,-2676.9889,6956.2907,-2721.9894,-17.4466439,-2.8547695,-24.9759161,-5.4726603
2.845,7751.9482,-2646.9324,6974.5035,-2719.7975,-18.0590016,-2.259086,-26.0837344,-5.06937
2.85,7775.938,-2619.5299,6993.9486,-2717.6531,-21.398392,-1.4803834,-29.950888,-7.3193428
2.855,7804.8377,-2587.5624,7017.7133,-2714.1354,-24.6164587,-2.0585952,-32.2955813,-11.3184654
2.86,7821.1574,-2553.6742,7039.7781,-2708.6539,-22.2418354,-5.3634189,-28.1440266,-14.4233723
2.865,7828.366,-2520.9541,7060.2607,-2702.9502,-17.8388872,-8.6569292,-22.8747108,-13.0404768
2.87,7822.2633,-2490.24,7077.3383,-2696.3832,-13.028622,-9.37953,-19.208458,-12.121346
2.875,7814.6588,-2467.0337,7093.7774,-2692.9319,-8.674308,-7.1994941,-15.857964,-11.9284651
2.88,7805.9698,-2448.4369,7116.0406,-2691.0619,-9.0233787,-5.1912335,-15.7482073,-11.5051077
2.885,7803.2359,-2434.0221,7147.2877,-2688.7331,-9.6587279,-4.8389061,-15.6503961,-10.8603797
2.89,7808.604,-2422.14,7186.1965,-2684.0201,-9.8643076,-5.4070532,-15.8050584,-10.03425
2.895,7823.8456,-2410.3053,7234.4175,-2676.3824,-9.191899,-5.7413766,-15.559719,-9.5754334
2.9,7843.9315,-2394.4836,7286.001,-2662.0757,-8.149466,-5.5256051,-14.59769,-9.6300399
2.905,7857.6522,-2374.5774,7330.9574,-2641.6766,-6.861407,-5.6618608,-14.108499,-7.9032982
2.91,7858.444,-2355.4779,7369.9684,-2620.1269,-7.1995091,-3.9664617,-15.4494069,-7.7922163
2.915,7854.6141,-2341.3214,7408.0184,-2596.3354,-9.021111,-2.6436893,-17.692963,-7.9620783
2.92,7855.4342,-2330.8337,7444.6507,-2567.7283,-12.0202025,-1.623226,-20.9776455,-8.709984
2.925,7860.9303,-2320.9291,7474.5754,-2536.0289,-13.725053,-2.3193713,-23.374365,-11.5118597
2.93,7869.7983,-2313.1794,7492.0028,-2499.053,-12.0859038,-1.0485216,-21.1815022,-13.7251378
2.935,7888.4974,-2305.8566,7489.1097,-2466.1783,-12.6218102,-0.7820554,-20.1459418,-14.533661
2.94,7911.2064,-2296.3005,7477.58,-2437.055,-13.0554586,-1.757133,-19.5819194,-14.6372832
2.945,7933.0797,-2287.0575,7458.7179,-2413.4879,-12.5598297,-3.1878805,-18.3763043,-14.0446279
2.95,7963.5309,-2279.1033,7448.9481,-2396.1733,-11.8368802,-4.2534635,-17.9472098,-13.7003093
2.955,8005.7896,-2268.652,7450.1762,-2379.6262,-9.4715439,-4.6241989,-15.7229601,-14.3407915
2.96,8055.4621,-2251.5141,7461.9135,-2360.5453,-5.6123513,-3.3402272,-11.8842765,-14.0434424
2.965,8096.7552,-2225.1126,7471.6502,-2333.201,-5.8390844,-0.0480796999999997,-11.9498114,-11.6451567
2.97,8118.625,-2196.126,7449.1789,-2302.0621,-11.6208705,0.0891966000000002,-17.3374595,-12.871747
2.975,8123.4485,-2171.1353,7410.6364,-2283.8186,-12.1182291,-0.946390999999999,-17.4905489,-14.4675246
2.98,8126.6141,-2153.0573,7378.6448,-2275.9051,-10.4554994,-0.6030942,-15.5257166,-14.995596
2.985,8139.7975,-2137.5801,7364.0189,-2272.1404,-10.5203057,-0.0633623999999999,-14.9301283,-14.9943386
2.99,8158.9023,-2120.8575,7359.4506,-2268.1659,-11.8400206,0.0912804999999999,-15.7898334,-14.5469587
2.995,8177.853,-2102.2893,7358.3784,-2263.6036,-14.0185135,-0.116146499999999,-17.6594005,-15.4144223
3,8194.173,-2083.447,7358.6165,-2259.1861,-14.7871669,-1.2004722,-17.3199171,-16.8589402
3.005,8205.8308,-2064.5926,7359.8596,-2253.8414,-14.07571492,-2.748255,-14.92729708,-17.1262072
3.01,8213.6285,-2046.3487,7360.6685,-2250.7722,-11.35984276,-6.3077119,-12.72289924,-15.4856881
3.015,8218.9967,-2032.0287,7362.0247,-2247.6497,-8.85907549,-6.5162709,-10.77240351,-16.3851471
3.02,8230.9347,-2020.7581,7367.7129,-2245.0111,-6.48355128,-6.9568217,-8.09401592,-16.3031963
3.025,8250.1843,-2009.6332,7373.4162,-2240.7771,-3.03920914,-7.4344375,-4.92643346,-15.4569205
3.03,8273.7349,-1995.9809,7373.9984,-2233.0951,0.2702423,-6.7179469,-1.7808809,-14.8631051
3.035,8297.9533,-1982.2342,7362.2532,-2228.0302,2.2603374,-4.9431992,0.1063484,-14.0024162
3.04,8325.742,-1967.8431,7348.388,-2226.8632,2.71455632,-3.8642012,0.73447648,-12.7982364
3.045,8356.3346,-1951.7419,7335.6225,-2230.9385,2.2578191,-3.1255158,0.1755225,-12.3481406
3.05,8390.5867,-1932.8996,7332.1012,-2238.3648,1.88370827,-3.0484157,-0.17486573,-12.6612595
3.055,8425.0567,-1911.7064,7338.6772,-2247.2807,3.51969308,-3.205712,1.95011272,-12.5429002
3.06,8458.0862,-1887.0206,7362.1253,-2255.928,5.43291759,-2.5159945,3.99607121,-10.8614529
3.065,8487.435,-1859.7138,7394.2556,-2258.445,5.2790136,-1.2377483,3.1620306,-9.6995317
3.07,8519.9176,-1829.3071,7425.8914,-2258.5546,4.6142771,-0.830704799999999,1.6161833,-9.013712
3.075,8538.6432,-1791.4677,7460.784,-2255.6921,4.3650467,1.4775173,0.5388655,-11.1060631
3.08,8536.8298,-1754.8331,7495.9982,-2247.6947,3.619372,3.012572,1.4894518,-12.8600994
3.085,8527.155,-1723.2707,7522.0604,-2231.7967,5.87813522,2.816278,4.87028078,-12.2072434
3.09,8518.4483,-1698.3754,7519.9786,-2217.9023,6.2903724,3.8947215,5.769266,-9.9611569
3.095,8525.563,-1675.8258,7516.4838,-2213.9536,6.46981159,5.3474328,5.70085841,-10.220293
3.1,8545.4658,-1648.0839,7523.0718,-2213.2739,5.90483138,8.1281483,5.86896302,-10.2357169
3.105,8547.6532,-1609.8185,7539.6106,-2209.6172,4.48214481,9.78519164,5.92058679,-10.07760456
3.11,8524.3428,-1574.9896,7543.806,-2202.7949,3.087476,10.60808026,5.338396,-9.38377894
3.115,8485.9986,-1544.1298,7545.1397,-2200.9763,2.0540087,12.2798115,5.4434799,-8.6322465
3.12,8434.3571,-1525.5863,7549.024,-2201.6686,-1.1677512,13.2576688,3.9461988,-8.3265172
3.125,8391.1921,-1517.4008,7551.3017,-2206.2432,-3.39553082,12.5963674,3.51749138,-7.4573646
3.13,8360.7186,-1514.349,7564.7606,-2215.4828,-4.69047533,11.1422504,3.45194667,-5.8973248
3.135,8338.3262,-1514.9746,7592.1214,-2223.0729,-5.2704462,9.7286079,3.2660264,-4.4190791
3.14,8326.972,-1516.8831,7622.9682,-2229.5096,-4.99053773,8.9578243,3.40609707,-3.1011959
3.145,8322.2596,-1519.2883,7658.7383,-2235.317,-5.22517681,9.4727079,3.51248579,-1.8144965
3.15,8325.5111,-1521.7686,7704.5171,-2243.4245,-6.0956326,9.5168943,3.0723484,-0.1210989
3.155,8332.8198,-1523.46,7765.3275,-2246.8495,-7.4146125,10.2031874,1.6543281,1.6847066
3.16,8347.8799,-1527.0444,7830.5891,-2245.5543,-11.1085641,10.5829668,-2.1599819,2.806251
3.165,8375.5613,-1528.7794,7894.511,-2237.5343,-15.8674633,10.2421036,-6.7304747,3.1570368
3.17,8412.383,-1527.7749,7954.3387,-2228.6517,-18.9607026,7.4120028,-9.8269594,2.8753092
3.175,8456.5645,-1522.1634,8014.0216,-2216.4056,-17.4604456,5.0578732,-9.0923864,2.265794
3.18,8502.0175,-1510.4394,8069.8403,-2204.3413,-14.2520123,5.4845333,-6.1445857,2.1911245
3.185,8543.6172,-1497.9768,8137.9504,-2190.8444,-12.477604,5.85290172,-4.836342,4.45779188
3.19,8589.6114,-1484.2187,8194.563,-2169.7271,-14.2853761,7.9682217,-7.6596699,5.8505167
3.195,8644.0656,-1468.0826,8256.9662,-2157.2383,-18.1629771,9.3474824,-11.6614769,6.2102092
3.2,8705.2643,-1446.2102,8330.2852,-2142.1414,-22.8430777,8.25584005,-15.8281423,7.22792175
3.205,8761.0228,-1414.8666,8413.9506,-2125.7157,-26.3926221,8.10039905,-21.0685739,6.20766035
3.21,8801.2811,-1380.4413,8510.6231,-2101.599,-30.3835568,8.5834167,-24.6084892,4.0423007
3.215,8828.2345,-1347.6481,8601.7568,-2066.8916,-36.6060881,7.3445462,-29.5787119,4.4106628
3.22,8856.0233,-1316.2876,8695.3757,-2026.5264,-43.4775538,3.11185697,-36.7673482,2.20940503
3.225,8867.4303,-1279.4812,8769.7169,-1974.79,-42.0845856,-2.52263948,-35.6327704,-2.22977412
3.23,8877.959,-1254.0283,8827.8034,-1919.7258,-37.6203355,-6.01521027,-30.7921965,-4.07538553
3.235,8895.8795,-1230.3296,8869.1102,-1867.0595,-31.1134642,-6.90189942,-25.5797478,-5.19536458
3.24,8915.8915,-1207.1152,8889.2509,-1809.6242,-28.4733626,-4.47210657,-24.0511474,-5.55656663
3.245,8939.5912,-1184.513,8894.4829,-1762.2813,-29.8425634,-3.1421822,-24.0253066,-7.1749872
3.25,8966.5102,-1160.2183,8906.3228,-1724.057,-29.3413329,-4.91542661,-22.3330611,-6.43890299
3.255,8989.236,-1133.8449,8930.7586,-1687.7483,-29.925304,-5.9145721,-23.098098,-4.1834605
3.26,9005.8873,-1107.2877,8949.264,-1644.7514,-31.6878772,-6.27872149,-26.2891088,-5.29931311
3.265,9020.8916,-1089.3319,8970.631,-1609.0304,-31.8838324,-6.54340642,-26.9714916,-6.68453518
3.27,9056.5653,-1074.9175,8994.5969,-1571.3142,-32.8495922,-7.39358724,-27.1630758,-8.04886196
3.275,9109.6162,-1059.0644,9023.1195,-1533.9695,-30.3704162,-8.72952269,-24.6683778,-8.01351491
3.28,9177.1521,-1037.3809,9047.5581,-1492.8312,-31.6631096,-7.69612366,-26.4462684,-6.21098274
3.285,9257.8718,-1010.5262,9068.3087,-1443.57,-36.9913633,-9.6941941,-32.6514547,-7.0518327
3.29,9347.4143,-974.58058,9062.7506,-1404.5579,-38.0336774,-11.23455569,-34.0559866,-10.39034831
3.295,9449.9276,-927.70574,9063.2968,-1372.1803,-38.6005485,-13.35641305,-34.3918595,-13.83047895
3.3,9542.6737,-860.40489,9076.4807,-1343.8409,-33.6824539,-17.70403915,-29.4679741,-16.44292485
3.305,9598.6202,-781.49397,9105.0692,-1314.8327,-25.7144801,-18.38920981,-21.2751459,-16.44926819
3.31,9594.8536,-709.99963,9147.1976,-1281.2535,-20.842671,-18.1572868,-16.933571,-14.5699352
3.315,9580.9291,-651.32624,9197.4591,-1234.3292,-18.4135292,-15.94414114,-15.4609988,-14.21252686
3.32,9571.7187,-607.77276,9223.0626,-1171.9212,-18.4236108,-13.80702242,-14.9020992,-12.82297358
3.325,9583.2459,-569.63557,9193.92,-1117.3654,-20.3179649,-14.01925307,-16.4668351,-12.31621693
3.33,9615.5967,-524.1246,9163.5326,-1076.9846,-19.9265975,-13.85144772,-16.2923665,-12.82208828
3.335,9646.9205,-477.3218,9137.1662,-1044.2987,-18.2726706,-14.6680474,-14.8340494,-12.4764966
3.34,9669.613,-421.15834,9120.2431,-1018.2545,-17.5752477,-14.08378134,-14.4922683,-13.03107266
3.345,9678.2598,-367.39464,9116.67,-995.19559,-15.636694,-14.10048145,-12.864412,-12.86798855
3.35,9685.183,-314.19977,9128.9881,-974.26965,-15.43605823,-12.36307696,-13.56410177,-13.46950904
3.355,9682.3418,-265.19277,9158.5411,-950.24169,-16.7395212,-10.2004648,-14.2162508,-15.6229512
3.36,9697.09,-219.75533,9202.3372,-918.09199,-17.1906232,-9.8944711,-13.9696248,-16.7326549
3.365,9723.5864,-169.36134,9249.9796,-875.84052,-16.6894042,-10.3488957,-11.7242898,-17.2785783
3.37,9754.9392,-110.75956,9282.4831,-822.76542,-15.9332544,-12.1359121,-11.1682556,-15.9991559
3.375,9778.9945,-45.815927,9299.4757,-767.82057,-14.3194071,-11.8870182,-9.4338349,-16.9404018
3.38,9809.7825,31.573881,9294.8321,-713.77335,-15.4265043,-12.0289169,-9.2059557,-16.2120211
3.385,9791.409,116.87303,9280.1507,-668.27285,-16.1279343,-14.26602672,-9.5818097,-14.52999528
3.39,9729.7959,205.94813,9278.7651,-626.79377,-14.1825558,-15.63641828,-7.4101142,-14.67644572
3.395,9659.2104,274.57127,9282.2764,-581.78744,-15.6539344,-16.8736861,-8.5629956,-12.2234419
3.4,9550.7985,335.8153,9277.0363,-535.0191,-12.7840491,-15.4569303,-6.8935329,-14.2685037
3.405,9471.9113,379.8671,9270.8704,-494.99389,-13.1255296,-15.8949456,-6.8343742,-13.1349804
3.41,9405.6164,424.22874,9270.4316,-451.3017,-13.9418032,-16.802166,-7.9315068,-12.030304
3.415,9338.0376,473.85836,9258.4377,-401.88721,-13.9497758,-17.4806767,-8.8452242,-12.4177113
3.42,9247.5284,526.4004,9225.4686,-354.19223,-13.4510484,-17.1954243,-7.4292116,-13.2051717
3.425,9123.6292,566.82271,9184.8704,-312.14722,-11.9251029,-19.2418998,-6.1532191,-11.4422922
3.43,8999.9514,591.37818,9138.2813,-274.99685,-8.4052437,-18.5597993,-3.8389659,-10.6670227
3.435,8882.1806,607.13572,9087.6751,-239.80856,-7.5619636,-16.5791598,-3.5609716,-9.3864902
3.44,8771.1726,614.49468,9024.5884,-211.38068,-8.2473931,-16.2689016,-5.1369029,-7.6130044
3.445,8667.4232,614.93187,8967.3535,-192.13602,-8.86254299,-13.7003976,-7.55504201,-8.1519924
3.45,8565.1832,607.15629,8918.8514,-177.77916,-12.58863327,-12.6651262,-11.52536673,-8.7797778
3.455,8475.0052,592.97084,8876.0709,-164.4654,-15.3737442,-12.28817685,-13.9179378,-11.09023515
3.46,8399.1095,571.29664,8831.6406,-154.23196,-15.23161877,-12.59963767,-13.36650523,-12.16042033
3.465,8343.305,544.80733,8796.2928,-150.17244,-16.5191664,-12.29022822,-14.6130936,-12.87708178
3.47,8307.5627,516.57059,8771.4101,-147.5668,-17.670275,-12.30170987,-15.636985,-13.93551413
3.475,8291.4274,488.3187,8754.0233,-146.48471,-18.9405251,-11.9222082,-16.7590209,-15.5855478
3.48,8293.052,461.97422,8746.7088,-148.25206,-20.0827182,-12.0050684,-16.5659418,-17.4474456
3.485,8312.7962,438.67966,8752.5298,-148.4495,-20.4417357,-13.6157646,-15.7198743,-17.8204554
3.49,8346.3813,422.39876,8769.6566,-145.42957,-19.6811873,-14.7857346,-14.6655127,-19.0588674
3.495,8385.1283,411.71687,8787.9876,-140.79005,-17.8243877,-16.0370437,-12.1046523,-19.3016983
3.5,8426.7118,405.53263,8815.6998,-134.29305,-16.3344506,-17.41333616,-9.9660474,-18.46919384
