omega_eV,Re,Im
2.15500000,4457.30480000,-3537.62110000
2.16000000,4483.79690000,-3536.71560000
2.16500000,4514.07730000,-3534.53000000
2.17000000,4544.06130000,-3529.08270000
2.17500000,4568.53470000,-3521.09640000
2.18000000,4586.19460000,-3513.24860000
2.18500000,4605.52100000,-3504.87800000
2.19000000,4616.12170000,-3492.88080000
2.19500000,4619.08390000,-3484.21730000
2.20000000,4620.01530000,-3475.85890000
2.20500000,4615.57670000,-3468.64810000
2.21000000,4606.71350000,-3462.08200000
2.21500000,4583.83770000,-3459.77070000
2.22000000,4565.99050000,-3466.14870000
2.22500000,4564.06160000,-3476.49670000
2.23000000,4579.93560000,-3483.47440000
2.23500000,4612.29940000,-3479.03060000
2.24000000,4579.96130000,-3470.66100000
2.24500000,4569.26180000,-3480.99280000
2.25000000,4569.29790000,-3494.02110000
2.25500000,4577.51080000,-3509.60170000
2.26000000,4600.23530000,-3525.00720000
2.26500000,4634.07660000,-3537.64500000
2.27000000,4672.34430000,-3545.52440000
2.27500000,4710.69770000,-3550.75750000
2.28000000,4748.89460000,-3553.65240000
2.28500000,4784.28770000,-3554.93120000
2.29000000,4819.52880000,-3556.25400000
2.29500000,4861.02710000,-3556.50980000
2.30000000,4899.10230000,-3550.91220000
2.30500000,4927.34380000,-3544.36650000
2.31000000,4953.63420000,-3536.85100000
2.31500000,4964.54880000,-3527.69730000
2.32000000,4966.52830000,-3524.86390000
2.32500000,4972.42010000,-3527.28030000
2.33000000,4984.73400000,-3530.34720000
2.33500000,4996.38440000,-3533.16260000
2.34000000,5008.76020000,-3537.55670000
2.34500000,5021.80500000,-3541.75400000
2.35000000,5037.17230000,-3547.73180000
2.35500000,5055.81120000,-3553.27440000
2.36000000,5075.50950000,-3557.64950000
2.36500000,5095.03370000,-3561.99280000
2.37000000,5113.50620000,-3566.32960000
2.37500000,5134.73360000,-3571.65630000
2.38000000,5160.26430000,-3577.01570000
2.38500000,5189.68540000,-3582.04670000
2.39000000,5225.76790000,-3584.67330000
2.39500000,5264.26030000,-3583.19780000
2.40000000,5295.26680000,-3576.11700000
2.40500000,5313.74270000,-3569.01130000
2.41000000,5324.62330000,-3567.82770000
2.41500000,5341.98940000,-3569.24420000
2.42000000,5364.40310000,-3571.01150000
2.42500000,5387.60630000,-3571.88670000
2.43000000,5412.92930000,-3570.87940000
2.43500000,5428.50150000,-3570.11900000
2.44000000,5443.26990000,-3573.29420000
2.44500000,5459.92260000,-3579.14300000
2.45000000,5483.75620000,-3587.71490000
2.45500000,5516.43820000,-3596.68910000
2.46000000,5553.97360000,-3606.67130000
2.46500000,5600.92920000,-3615.80550000
2.47000000,5663.96880000,-3627.34920000
2.47500000,5744.10020000,-3632.36810000
2.48000000,5827.66150000,-3630.33270000
2.48500000,5907.66900000,-3620.52300000
2.49000000,5976.49920000,-3607.10150000
2.49500000,6041.00450000,-3593.43840000
2.50000000,6105.80030000,-3577.78240000
2.50500000,6171.44220000,-3560.27900000
2.51000000,6240.83530000,-3539.07820000
2.51500000,6310.00010000,-3511.64280000
2.52000000,6365.72600000,-3475.43650000
2.52500000,6399.66360000,-3435.76360000
2.53000000,6420.69080000,-3402.77460000
2.53500000,6428.91880000,-3373.79840000
2.54000000,6438.69700000,-3350.16690000
2.54500000,6452.41640000,-3329.67520000
2.55000000,6472.62080000,-3309.12810000
2.55500000,6496.81080000,-3287.46090000
2.56000000,6517.14160000,-3259.54770000
2.56500000,6516.89170000,-3238.71170000
2.57000000,6537.85760000,-3220.38620000
2.57500000,6546.85950000,-3192.93400000
2.58000000,6548.07090000,-3172.64980000
2.58500000,6547.59700000,-3153.51270000
2.59000000,6545.32150000,-3138.83150000
2.59500000,6549.37920000,-3125.79150000
2.60000000,6556.98440000,-3112.57640000
2.60500000,6566.30710000,-3098.48850000
2.61000000,6572.81650000,-3083.25610000
2.61500000,6574.65330000,-3070.40940000
2.62000000,6579.00610000,-3057.11900000
2.62500000,6583.11990000,-3046.81070000
2.63000000,6591.57180000,-3031.96390000
2.63500000,6588.99230000,-3018.16340000
2.64000000,6582.96580000,-3006.69980000
2.64500000,6574.65430000,-2997.94480000
2.65000000,6561.88700000,-2993.55660000
2.65500000,6560.28960000,-2995.43320000
2.66000000,6575.02680000,-2997.92280000
2.66500000,6601.43730000,-2997.96470000
2.67000000,6634.02420000,-2994.33980000
2.67500000,6662.33560000,-2985.09450000
2.68000000,6690.33040000,-2980.96910000
2.68500000,6728.72760000,-2975.57050000
2.69000000,6775.12130000,-2966.84470000
2.69500000,6824.17530000,-2953.11660000
2.70000000,6869.12970000,-2932.36930000
2.70500000,6898.54300000,-2907.67800000
2.71000000,6914.54400000,-2884.22300000
2.71500000,6927.23780000,-2864.70670000
2.72000000,6945.61700000,-2842.80640000
2.72500000,6947.72240000,-2818.35740000
2.73000000,6942.08720000,-2799.06000000
2.73500000,6939.03790000,-2781.89490000
2.74000000,6932.84810000,-2763.58800000
2.74500000,6913.47060000,-2744.73520000
2.75000000,6883.90080000,-2733.42790000
2.75500000,6857.51560000,-2727.83300000
2.76000000,6834.71660000,-2724.33030000
2.76500000,6815.01950000,-2723.88990000
2.77000000,6798.38870000,-2725.95640000
2.77500000,6785.24440000,-2729.92150000
2.78000000,6777.48330000,-2735.84980000
2.78500000,6775.98580000,-2742.63220000
2.79000000,6781.90190000,-2749.91520000
2.79500000,6796.27020000,-2756.15500000
2.80000000,6816.00290000,-2760.34010000
2.80500000,6842.87550000,-2762.17390000
2.81000000,6871.05510000,-2760.53800000
2.81500000,6901.53990000,-2755.22010000
2.82000000,6926.63080000,-2746.05420000
2.82500000,6940.73070000,-2734.52110000
2.83000000,6942.54210000,-2726.32990000
2.83500000,6944.65880000,-2723.31390000
2.84000000,6956.29070000,-2721.98940000
2.84500000,6974.50350000,-2719.79750000
2.85000000,6993.94860000,-2717.65310000
2.85500000,7017.71330000,-2714.13540000
2.86000000,7039.77810000,-2708.65390000
2.86500000,7060.26070000,-2702.95020000
2.87000000,7077.33830000,-2696.38320000
2.87500000,7093.77740000,-2692.93190000
2.88000000,7116.04060000,-2691.06190000
2.88500000,7147.28770000,-2688.73310000
2.89000000,7186.19650000,-2684.02010000
2.89500000,7234.41750000,-2676.38240000
2.90000000,7286.00100000,-2662.07570000
2.90500000,7330.95740000,-2641.67660000
2.91000000,7369.96840000,-2620.12690000
2.91500000,7408.01840000,-2596.33540000
2.92000000,7444.65070000,-2567.72830000
2.92500000,7474.57540000,-2536.02890000
2.93000000,7492.00280000,-2499.05300000
2.93500000,7489.10970000,-2466.17830000
2.94000000,7477.58000000,-2437.05500000
2.94500000,7458.71790000,-2413.48790000
2.95000000,7448.94810000,-2396.17330000
2.95500000,7450.17620000,-2379.62620000
2.96000000,7461.91350000,-2360.54530000
2.96500000,7471.65020000,-2333.20100000
2.97000000,7449.17890000,-2302.06210000
2.97500000,7410.63640000,-2283.81860000
2.98000000,7378.64480000,-2275.90510000
2.98500000,7364.01890000,-2272.14040000
2.99000000,7359.45060000,-2268.16590000
2.99500000,7358.37840000,-2263.60360000
3.00000000,7358.61650000,-2259.18610000
3.00500000,7359.85960000,-2253.84140000
3.01000000,7360.66850000,-2250.77220000
3.01500000,7362.02470000,-2247.64970000
3.02000000,7367.71290000,-2245.01110000
3.02500000,7373.41620000,-2240.77710000
3.03000000,7373.99840000,-2233.09510000
3.03500000,7362.25320000,-2228.03020000
3.04000000,7348.38800000,-2226.86320000
3.04500000,7335.62250000,-2230.93850000
3.05000000,7332.10120000,-2238.36480000
3.05500000,7338.67720000,-2247.28070000
3.06000000,7362.12530000,-2255.92800000
3.06500000,7394.25560000,-2258.44500000
3.07000000,7425.89140000,-2258.55460000
3.07500000,7460.78400000,-2255.69210000
3.08000000,7495.99820000,-2247.69470000
3.08500000,7522.06040000,-2231.79670000
3.09000000,7519.97860000,-2217.90230000
3.09500000,7516.48380000,-2213.95360000
3.10000000,7523.07180000,-2213.27390000
3.10500000,7539.61060000,-2209.61720000
3.11000000,7543.80600000,-2202.79490000
3.11500000,7545.13970000,-2200.97630000
3.12000000,7549.02400000,-2201.66860000
3.12500000,7551.30170000,-2206.24320000
3.13000000,7564.76060000,-2215.48280000
3.13500000,7592.12140000,-2223.07290000
3.14000000,7622.96820000,-2229.50960000
3.14500000,7658.73830000,-2235.31700000
3.15000000,7704.51710000,-2243.42450000
3.15500000,7765.32750000,-2246.84950000
3.16000000,7830.58910000,-2245.55430000
3.16500000,7894.51100000,-2237.53430000
3.17000000,7954.33870000,-2228.65170000
3.17500000,8014.02160000,-2216.40560000
3.18000000,8069.84030000,-2204.34130000
3.18500000,8137.95040000,-2190.84440000
3.19000000,8194.56300000,-2169.72710000
3.19500000,8256.96620000,-2157.23830000
3.20000000,8330.28520000,-2142.14140000
3.20500000,8413.95060000,-2125.71570000
3.21000000,8510.62310000,-2101.59900000
3.21500000,8601.75680000,-2066.89160000
3.22000000,8695.37570000,-2026.52640000
3.22500000,8769.71690000,-1974.79000000
3.23000000,8827.80340000,-1919.72580000
3.23500000,8869.11020000,-1867.05950000
3.24000000,8889.25090000,-1809.62420000
3.24500000,8894.48290000,-1762.28130000
3.25000000,8906.32280000,-1724.05700000
3.25500000,8930.75860000,-1687.74830000
3.26000000,8949.26400000,-1644.75140000
3.26500000,8970.63100000,-1609.03040000
3.27000000,8994.59690000,-1571.31420000
3.27500000,9023.11950000,-1533.96950000
3.28000000,9047.55810000,-1492.83120000
3.28500000,9068.30870000,-1443.57000000
3.29000000,9062.75060000,-1404.55790000
3.29500000,9063.29680000,-1372.18030000
3.30000000,9076.48070000,-1343.84090000
3.30500000,9105.06920000,-1314.83270000
3.31000000,9147.19760000,-1281.25350000
3.31500000,9197.45910000,-1234.32920000
3.32000000,9223.06260000,-1171.92120000
3.32500000,9193.92000000,-1117.36540000
3.33000000,9163.53260000,-1076.98460000
3.33500000,9137.16620000,-1044.29870000
3.34000000,9120.24310000,-1018.25450000
3.34500000,9116.67000000,-995.19559000
3.35000000,9128.98810000,-974.26965000
3.35500000,9158.54110000,-950.24169000
3.36000000,9202.33720000,-918.09199000
3.36500000,9249.97960000,-875.84052000
3.37000000,9282.48310000,-822.76542000
3.37500000,9299.47570000,-767.82057000
3.38000000,9294.83210000,-713.77335000
3.38500000,9280.15070000,-668.27285000
3.39000000,9278.76510000,-626.79377000
3.39500000,9282.27640000,-581.78744000
3.40000000,9277.03630000,-535.01910000
3.40500000,9270.87040000,-494.99389000
3.41000000,9270.43160000,-451.30170000
3.41500000,9258.43770000,-401.88721000
3.42000000,9225.46860000,-354.19223000
3.42500000,9184.87040000,-312.14722000
3.43000000,9138.28130000,-274.99685000
3.43500000,9087.67510000,-239.80856000
3.44000000,9024.58840000,-211.38068000
3.44500000,8967.35350000,-192.13602000
3.45000000,8918.85140000,-177.77916000
3.45500000,8876.07090000,-164.46540000
3.46000000,8831.64060000,-154.23196000
3.46500000,8796.29280000,-150.17244000
3.47000000,8771.41010000,-147.56680000
3.47500000,8754.02330000,-146.48471000
3.48000000,8746.70880000,-148.25206000
3.48500000,8752.52980000,-148.44950000
3.49000000,8769.65660000,-145.42957000
3.49500000,8787.98760000,-140.79005000
3.50000000,8815.69980000,-134.29305000
