case_label,eps_percent,pair_n_1based,pair_m_1based,node1_chirality,node2_chirality,point_index,delta_k_frac,band_n_index,band_m_index,band_56_raw_HR_E_eV,band_57_raw_HR_E_eV,band_n_energy_eV,band_m_energy_eV,energy_reference,pair_distance_frac,node1_delta_k_frac,node2_delta_k_frac,node1_E_minus_EF_eV,node2_E_minus_EF_eV,fermi_energy_eV,case_short,selected_pair_id,family_plus,family_minus,band_energy_reference
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,80,-0.0059403711293809,56,57,8.450398938417283,8.468935835443158,8.450398938417283,8.468935835443158,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,81,-0.0053463340164428,56,57,8.450713052673416,8.469674076091412,8.450713052673416,8.469674076091412,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,82,-0.0047522969035047,56,57,8.451041452149685,8.470411595500368,8.451041452149685,8.470411595500368,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,83,-0.0041582597905666,56,57,8.451385707531461,8.471148252684094,8.451385707531461,8.471148252684094,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,84,-0.0035642226776285,56,57,8.451747488357409,8.471883907607983,8.451747488357409,8.471883907607983,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,85,-0.0029701855646904,56,57,8.452128544069213,8.472618421217938,8.452128544069213,8.472618421217938,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,86,-0.0023761484517523,56,57,8.452530675684022,8.473351655462455,8.452530675684022,8.473351655462455,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,87,-0.0017821113388142,56,57,8.452955697020135,8.474083473306516,8.452955697020135,8.474083473306516,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,88,-0.0011880742258761,56,57,8.453405385238556,8.474813738735888,8.453405385238556,8.474813738735888,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,89,-0.000594037112938,56,57,8.45388142172847,8.475542316750172,8.45388142172847,8.475542316750172,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,90,0.0,56,57,8.454385325992208,8.476269073342582,8.454385325992208,8.476269073342582,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,91,0.000594037112938,56,57,8.45491838694918,8.476993875463924,8.45491838694918,8.476993875463924,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,92,0.0011880742258761,56,57,8.45548159759975,8.477716590967777,8.45548159759975,8.477716590967777,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,93,0.0017821113388142,56,57,8.456075599805787,8.47843708853308,8.456075599805787,8.47843708853308,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,94,0.0023761484517523,56,57,8.456700645650116,8.47915523755944,8.456700645650116,8.47915523755944,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,95,0.0029701855646904,56,57,8.457356580269598,8.479870908029259,8.457356580269598,8.479870908029259,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,96,0.0035642226776285,56,57,8.458042848415491,8.480583970329356,8.458042848415491,8.480583970329356,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,97,0.0041582597905666,56,57,8.45875852383422,8.481294295022575,8.45875852383422,8.481294295022575,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,98,0.0047522969035047,56,57,8.459502357617502,8.482001752557453,8.459502357617502,8.482001752557453,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,99,0.0053463340164428,56,57,8.460272839599966,8.482706212900416,8.460272839599966,8.482706212900416,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,100,0.0059403711293809,56,57,8.461068266045732,8.48340754507028,8.461068266045732,8.48340754507028,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,101,0.0065344082423189,56,57,8.461886807242667,8.484105616548737,8.461886807242667,8.484105616548737,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,102,0.007128445355257,56,57,8.462726569891897,8.484800292531723,8.462726569891897,8.484800292531723,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,103,0.0077224824681951,56,57,8.463585650883664,8.485491434974819,8.463585650883664,8.485491434974819,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,104,0.0083165195811332,56,57,8.46446218076203,8.486178901369337,8.46446218076203,8.486178901369337,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,105,0.0089105566940713,56,57,8.465354356610154,8.486862543162484,8.465354356610154,8.486862543162484,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,106,0.0095045938070094,56,57,8.466260465099847,8.487542203701437,8.466260465099847,8.487542203701437,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,107,0.0100986309199475,56,57,8.467178897042835,8.488217715533043,8.467178897042835,8.488217715533043,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,108,0.0106926680328856,56,57,8.468108155025766,8.488888896819244,8.468108155025766,8.488888896819244,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,109,0.0112867051458237,56,57,8.469046855710497,8.489555546521599,8.469046855710497,8.489555546521599,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,110,0.0118807422587618,56,57,8.469993728230467,8.49021743784533,8.469993728230467,8.49021743784533,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,111,0.0124747793716999,56,57,8.470947609892352,8.490874309180073,8.470947609892352,8.490874309180073,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,112,0.013068816484638,56,57,8.471907440151938,8.491525851373252,8.471907440151938,8.491525851373252,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,113,0.013662853597576,56,57,8.47287225360663,8.492171689520845,8.47287225360663,8.492171689520845,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,114,0.0142568907105141,56,57,8.473841172551422,8.492811356380354,8.473841172551422,8.492811356380354,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,115,0.0148509278234522,56,57,8.474813399483883,8.493444252671832,8.474813399483883,8.493444252671832,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,116,0.0154449649363903,56,57,8.475788209818292,8.494069586321334,8.475788209818292,8.494069586321334,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,117,0.0160390020493284,56,57,8.476764944973691,8.494686276941097,8.476764944973691,8.494686276941097,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,118,0.0166330391622665,56,57,8.477743005930575,8.495292801255786,8.477743005930575,8.495292801255786,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,119,0.0172270762752046,56,57,8.47872184730188,8.495886935372255,8.47872184730188,8.495886935372255,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,120,0.0178211133881427,56,57,8.479700971929399,8.49646531263668,8.479700971929399,8.49646531263668,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,121,0.0184151505010808,56,57,8.48067992599452,8.497022648975397,8.48067992599452,8.497022648975397,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,122,0.0190091876140189,56,57,8.481658294618098,8.497550387200127,8.481658294618098,8.497550387200127,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,123,0.0196032247269569,56,57,8.482635697916068,8.498034469996593,8.482635697916068,8.498034469996593,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,124,0.020197261839895,56,57,8.483611787473517,8.498452530535996,8.483611787473517,8.498452530535996,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,125,0.0207912989528331,56,57,8.48458624319882,8.498773708245421,8.48458624319882,8.498773708245421,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,126,0.0213853360657712,56,57,8.485558770520006,8.49896933080069,8.485558770520006,8.49896933080069,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,127,0.0219793731787093,56,57,8.486529097887212,8.499034260438535,8.486529097887212,8.499034260438535,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,128,0.0225734102916474,56,57,8.487496974547632,8.498992372504816,8.487496974547632,8.498992372504816,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,129,0.0231674474045855,56,57,8.488462168561759,8.498877108748866,8.488462168561759,8.498877108748866,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,130,0.0237614845175236,56,57,8.489424465032677,8.498715206631692,8.489424465032677,8.498715206631692,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,131,0.0243555216304617,56,57,8.490383664522602,8.498523996037607,8.490383664522602,8.498523996037607,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,132,0.0249495587433998,56,57,8.491339581633287,8.498314030091848,8.491339581633287,8.498314030091848,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,133,0.0255435958563379,56,57,8.49229204372937,8.498091747732122,8.49229204372937,8.498091747732122,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,134,0.0261376329692759,56,57,8.493240889785156,8.497861183876791,8.493240889785156,8.497861183876791,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,135,0.026731670082214,56,57,8.494185969337515,8.497624954971505,8.494185969337515,8.497624954971505,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,136,0.0273257071951521,56,57,8.495127141528119,8.49738481773041,8.495127141528119,8.49738481773041,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,137,0.0279197443080902,56,57,8.496064274219776,8.497141990972759,8.496064274219776,8.497141990972759,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,138,0.0285137814210283,56,57,8.496897346098704,8.496997243171405,8.496897346098704,8.496997243171405,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,139,0.0291078185339664,56,57,8.496651523264017,8.497925931256388,8.496651523264017,8.497925931256388,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,140,0.0297018556469045,56,57,8.49640500436908,8.498850227708452,8.49640500436908,8.498850227708452,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,141,0.0302958927598426,56,57,8.496158160212186,8.499770027376567,8.496158160212186,8.499770027376567,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,142,0.0308899298727807,56,57,8.495911281742362,8.500685229969,8.495911281742362,8.500685229969,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,143,0.0314839669857188,56,57,8.495664601262952,8.501595739260813,8.495664601262952,8.501595739260813,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,144,0.0320780040986569,56,57,8.495418307124737,8.502501462233372,8.495418307124737,8.502501462233372,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,145,0.032672041211595,56,57,8.495172554104794,8.503402308103386,8.495172554104794,8.503402308103386,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,146,0.033266078324533,56,57,8.494927470866276,8.504298187184324,8.494927470866276,8.504298187184324,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,147,0.0338601154374711,56,57,8.494683165405549,8.505189009499272,8.494683165405549,8.505189009499272,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,148,0.0344541525504092,56,57,8.494439729087352,8.506074683028642,8.494439729087352,8.506074683028642,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,149,0.0350481896633473,56,57,8.49419723967369,8.50695511142006,8.49419723967369,8.50695511142006,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,150,0.0356422267762854,56,57,8.493955763625314,8.507830190898389,8.493955763625314,8.507830190898389,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,151,0.0362362638892235,56,57,8.49371535787027,8.508699805968023,8.49371535787027,8.508699805968023,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,152,0.0368303010021616,56,57,8.493476071177552,8.509563823255403,8.493476071177552,8.509563823255403,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,153,0.0374243381150997,56,57,8.493237945234814,8.510422082418991,8.493237945234814,8.510422082418991,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,154,0.0380183752280378,56,57,8.493001015502244,8.511274382304661,8.493001015502244,8.511274382304661,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,155,0.0386124123409759,56,57,8.492765311895614,8.512120459143068,8.492765311895614,8.512120459143068,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,156,0.039206449453914,56,57,8.492530859337942,8.512959950934519,8.492530859337942,8.512959950934519,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,157,0.039800486566852,56,57,8.492297678209479,8.513792336859971,8.492297678209479,8.513792336859971,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,158,0.0403945236797901,56,57,8.492065784718443,8.514616829441982,8.492065784718443,8.514616829441982,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
Strain_a_Tension_0.5pct,0.5,56,57,1,-1,159,0.0409885607927282,56,57,8.49183519120979,8.51543217286395,8.49183519120979,8.51543217286395,raw_HR_eigenvalue_eV,0.0569266803288563,-0.0284633401644281,0.0284633401644281,-0.00144385,0.05362817,0.0,a +0.5%,pair_04,F08,F03,raw_HR_eigenvalue_eV
