omega_eV,Re_xx,Im_xx,Re_yy,Im_yy,Re_xy,Im_xy,Re_yx,Im_yx
2.74,6696.5013,-2968.3914,6898.1885,-2737.0115,-33.66553622,6.16488705,-35.56525978,6.02968795
2.745,6742.1188,-2964.6159,6874.124,-2728.593,-35.3243307,4.64762524,-37.3570073,4.04093496
2.75,6784.9618,-2960.8265,6853.3417,-2723.3121,-35.38445117,3.46190955,-37.33813083,1.84447045
2.755,6829.735,-2958.5509,6834.4983,-2720.2192,-35.04232672,2.2360032,-36.69365728,0.1909878
2.76,6880.6613,-2955.0006,6817.6871,-2718.0894,-33.85215861,0.4434865,-35.29544939,-0.67980952
2.765,6931.1205,-2949.7037,6800.5313,-2718.705,-31.98497744,-0.91902643,-33.79552656,-1.02187127
2.77,6986.4572,-2944.1215,6787.0912,-2721.6906,-30.0916576,-1.85567543,-32.5623084,-1.67615077
2.775,7041.686,-2933.8544,6778.7381,-2726.4724,-28.4312685,-1.61827876,-31.3077115,-2.72848064
2.78,7096.9685,-2925.8649,6776.4424,-2731.8699,-26.6665236,-0.8393527,-29.3652224,-3.8689767
2.785,7160.5499,-2915.097,6782.3685,-2737.6957,-25.84312943,0.0922433999999999,-27.63171857,-3.5369542
2.79,7223.5684,-2900.1734,6795.9751,-2742.4797,-27.15417717,1.34027331,-27.99709683,-2.91789909
2.795,7282.3277,-2884.9457,6814.5285,-2745.3244,-30.60556397,0.97667726,-30.33060403,-0.81638258
2.8,7344.6693,-2869.306,6841.0329,-2746.3539,-36.73149596,-0.46607591,-36.31993204,-0.00754909000000001
2.805,7415.0184,-2850.6161,6871.5228,-2742.1333,-42.36910379,-4.2315985,-42.42065021,-1.1703569
2.81,7494.0971,-2823.3922,6897.0486,-2733.0525,-43.1292683,-6.76774424,-44.0127257,-4.95130296
2.815,7547.2189,-2784.261,6907.6489,-2720.5508,-42.88278564,-10.6423882,-42.46692436,-7.0089528
2.82,7587.0954,-2752.1088,6908.2964,-2713.7956,-39.99620379,-15.9897124,-39.41645621,-5.7071656
2.825,7615.8665,-2715.4951,6910.2853,-2709.7539,-34.8642831,-18.4963455,-38.8000429,-6.1631405
2.83,7649.2523,-2685.8354,6916.6916,-2708.5745,-31.4930362,-18.3488794,-37.2264178,-8.3493606
2.835,7666.957,-2652.0625,6930.7426,-2707.8378,-29.647149,-16.9575507,-36.534603,-10.6973633
2.84,7682.3867,-2624.8385,6949.9317,-2706.5291,-29.2790353,-16.6635662,-35.9732527,-12.3270898
2.845,7702.9977,-2599.6797,6970.3416,-2702.6543,-30.7637298,-17.3319351,-37.8592582,-13.5421689
2.85,7727.3667,-2570.9221,6988.2557,-2698.3186,-30.5246343,-19.7264196,-37.4783697,-17.5136664
2.855,7742.2975,-2540.2404,7006.468,-2694.0056,-23.7972255,-21.7678844,-31.4660465,-19.6500076
2.86,7744.3095,-2511.0486,7020.338,-2689.1437,-16.9571743,-21.12332552,-25.6995717,-21.68673848
2.865,7737.8945,-2487.699,7033.5376,-2687.3945,-9.9875487,-18.0465208,-18.9588853,-23.3738192
2.87,7735.0088,-2469.0131,7052.1251,-2686.5348,-5.5737212,-14.346508,-13.504345,-23.338446
2.875,7733.4476,-2452.8714,7074.4069,-2685.9095,-4.8272346,-11.2095381,-10.9309036,-22.0761099
2.88,7737.3397,-2439.7122,7105.3181,-2685.1688,-5.2632572,-10.5127081,-9.2648552,-19.9467679
2.885,7748.1236,-2427.7681,7143.1591,-2681.928,-5.1046858,-12.3074571,-8.0524854,-15.8429429
2.89,7765.6282,-2414.9119,7189.2951,-2676.1936,-3.2617157,-13.8206854,-7.5324071,-12.2251726
2.895,7785.3324,-2398.8057,7241.9652,-2663.9789,-1.1096534,-12.58435667,-8.1653352,-10.68156533
2.9,7799.9076,-2379.6507,7289.7067,-2644.3325,0.2097383,-8.275604,-8.8616089,-12.468242
2.905,7804.1406,-2360.7151,7326.7879,-2622.4503,-0.5849686,-3.5311642,-8.6624608,-13.948088
2.91,7801.0002,-2344.6556,7360.7993,-2600.2032,-2.9274236,-1.2433622,-9.7212824,-14.0863062
2.915,7795.5147,-2333.337,7395.0035,-2574.7707,-4.6537712,-0.1392232,-10.0883566,-14.1114102
2.92,7795.7974,-2326.1199,7423.5056,-2545.8076,-5.1943193,1.0785617,-9.9595355,-14.0752951
2.925,7804.7154,-2320.2986,7439.2655,-2514.4311,-6.4980635,3.1866433,-10.1700753,-14.3851053
2.93,7821.2265,-2314.858,7443.3484,-2484.2324,-8.3256084,4.6442447,-10.4153254,-14.4427719
2.935,7843.8099,-2308.6282,7434.5368,-2456.3328,-11.22434591,5.1649085,-11.46074409,-13.4804305
2.94,7870.8897,-2301.4413,7419.7488,-2435.4965,-14.267584,3.8370376,-13.21378,-12.449358
2.945,7903.9456,-2294.3873,7412.4731,-2419.6893,-15.12303017,2.2043003,-13.65411783,-11.2913737
2.95,7949.1304,-2284.4866,7416.1943,-2404.9815,-15.25091575,1.0592086,-14.16458025,-10.2875876
2.955,8000.0967,-2267.6251,7433.7705,-2386.5972,-13.3472033,3.4014933,-13.4931787,-10.7850085
2.96,8043.0816,-2243.0672,7439.3375,-2357.9993,-18.28023251,4.2543875,-16.85220349,-13.1204669
2.965,8070.7149,-2214.9376,7427.6147,-2331.4922,-19.9569637,4.0033398,-16.4747423,-13.496186
2.97,8079.5034,-2189.8694,7394.3964,-2312.5573,-20.4512857,1.6873624,-16.3291523,-13.072385
2.975,8086.4479,-2170.7278,7368.3578,-2303.9554,-18.4415961,0.4815358,-13.9676759,-12.1820586
2.98,8099.8681,-2153.7326,7358.0429,-2297.7117,-16.8552497,-0.3011365,-12.7450563,-10.6154297
2.985,8116.0546,-2136.6866,7351.4161,-2292.4709,-17.2030965,1.0949063,-13.6169975,-9.7116225
2.99,8135.0085,-2119.8733,7351.6118,-2288.8206,-19.6574326,2.3316215,-15.6556254,-9.5040821
2.995,8155.4474,-2102.3082,7357.1478,-2284.6327,-23.9690195,2.2483902,-19.3861705,-9.2017802
3,8175.1004,-2083.6748,7363.0455,-2278.7947,-28.772639,0.5498946,-23.781751,-9.5175264
3.005,8190.2482,-2064.081,7368.4151,-2273.3073,-31.6066206,-3.2372222,-26.7781014,-11.270322
3.01,8199.3693,-2047.6759,7372.0034,-2268.1566,-28.8446943,-6.5299548,-24.1663217,-13.2476586
3.015,8213.2433,-2033.9563,7376.2575,-2263.7636,-25.8112257,-7.7749726,-21.7276843,-14.7265974
3.02,8235.4571,-2021.1185,7380.2943,-2258.1646,-22.2738866,-8.8915468,-18.5698074,-15.8670632
3.025,8262.5858,-2005.9251,7381.7222,-2251.1998,-18.2740095,-8.1890538,-14.9686525,-17.4240862
3.03,8290.665,-1988.9928,7374.5382,-2244.5357,-15.3266592,-7.249627,-10.7534068,-18.498279
3.035,8317.8535,-1970.0629,7361.1401,-2240.9671,-12.5916117,-7.5764198,-6.5827293,-16.3837082
3.04,8345.5951,-1951.1044,7347.8651,-2243.8902,-11.5446521,-8.3853332,-5.9523219,-14.3107568
3.045,8376.4465,-1930.2369,7346.3273,-2250.4017,-10.2341038,-7.5018945,-5.211609,-14.1584615
3.05,8409.0343,-1906.2579,7356.5611,-2256.8022,-10.407884,-6.9956928,-5.1166356,-14.1314572
3.055,8439.9047,-1877.8602,7378.5966,-2262.657,-9.8195416,-7.9348364,-3.6063566,-13.1748816
3.06,8465.2942,-1846.666,7412.5214,-2264.7685,-8.1760996,-8.7328902,-2.4411404,-11.1021784
3.065,8478.1709,-1810.351,7447.6466,-2260.3683,-7.697721,-8.95952296,-4.1056064,-9.65622424
3.07,8475.5292,-1779.1029,7475.3071,-2251.1219,-6.4144029,-7.4012968,-3.8347849,-11.3114276
3.075,8472.4749,-1750.4614,7487.0775,-2238.2902,-6.1071056,-6.624995,-2.5852016,-10.5003748
3.08,8472.9731,-1725.0101,7490.4709,-2230.79,-4.2138717,-4.180333,-1.9501401,-12.128177
3.085,8482.3603,-1695.1653,7492.3282,-2224.2465,-4.3088679,-0.6940595,0.3947291,-12.8516975
3.09,8475.3106,-1663.5938,7491.5957,-2223.0289,-5.5988865,-1.3391419,1.3660815,-10.3457287
3.095,8459.2663,-1637.8797,7500.3778,-2224.8569,-5.9101407,-1.2593011,1.7792813,-8.0547923
3.1,8447.9123,-1610.4022,7519.1484,-2223.8575,-6.4894649,-4.41353364,0.2516409,-2.90067616
3.105,8418.9432,-1589.9993,7525.939,-2218.44,-7.8952471,-3.08728271,-2.5295427,-2.28465489
3.11,8392.87,-1573.7713,7533.8725,-2218.232,-9.0466222,-1.60748452,-5.0699582,-3.36912768
3.115,8378.2643,-1561.2189,7543.9341,-2219.0201,-11.0085846,0.6703775,-6.4509862,-4.3690075
3.12,8359.239,-1542.1219,7553.7303,-2221.4303,-14.2762414,0.5767654,-8.8927766,-3.7423288
3.125,8325.7698,-1534.0609,7571.5904,-2227.3055,-17.2959762,-0.5729629,-11.5429458,-3.3282323
3.13,8303.9069,-1530.2497,7598.1492,-2232.125,-18.9779238,-2.52467484,-12.9432722,-3.59176196
3.135,8283.6397,-1529.4044,7622.2963,-2235.6313,-18.2458857,-5.02007031,-12.2928683,-3.15662689
3.14,8270.4868,-1532.1691,7657.0031,-2242.8141,-16.8076181,-5.9481446,-11.9398239,-2.841021
3.145,8265.8839,-1537.2524,7701.0879,-2246.3423,-15.1783719,-5.3586158,-10.9999621,-3.121609
3.15,8272.5131,-1543.2737,7750.1828,-2250.4551,-15.3340147,-4.26382813,-11.4975353,-2.75423867
3.155,8289.349,-1549.3591,7809.3028,-2250.4796,-16.841053,-3.51336766,-12.916731,-2.56371654
3.16,8316.6105,-1553.0991,7863.8975,-2246.1084,-19.1087705,-3.6418582,-15.3510515,-1.9311064
3.165,8356.8992,-1554.5715,7919.2217,-2242.2112,-21.1704958,-3.84334592,-17.7002362,-2.20848268
3.17,8399.5546,-1549.5877,7978.5483,-2236.9292,-23.1105107,-4.74106805,-19.5510033,-2.77704435
3.175,8443.0355,-1542.7035,8043.3238,-2229.4042,-22.2468717,-7.9480579,-19.2450563,-3.1467039
3.18,8488.6227,-1533.1578,8121.3641,-2216.8282,-17.92187638,-8.8991667,-16.21353762,-3.3701657
3.185,8536.296,-1521.2717,8181.955,-2197.7049,-14.87373281,-8.3916103,-13.65610519,-2.0845165
3.19,8584.7938,-1506.5109,8241.2313,-2185.767,-12.9381329,-7.4435708,-13.3261791,-0.4587014
3.195,8637.7685,-1489.1058,8323.9765,-2174.6961,-12.8648491,-5.0444865,-14.7712109,0.2230161
3.2,8689.8204,-1466.8536,8422.2823,-2157.6555,-14.811946,-2.7130799,-17.687944,0.5090975
3.205,8736.7886,-1440.3468,8524.1451,-2130.105,-17.2124066,1.23404642,-21.1314154,-0.66309336
3.21,8776.248,-1415.078,8626.0556,-2095.7638,-24.7384686,4.4482741,-28.5636734,-1.3923243
3.215,8822.9701,-1388.3724,8724.2558,-2049.4288,-36.0179673,5.67244934,-39.6111227,-6.99267206
3.22,8871.7305,-1356.9006,8803.7153,-1995.1188,-42.55135958,1.9148705,-41.59343042,-13.3574843
3.225,8907.3079,-1318.8376,8860.0091,-1937.138,-40.148667,-6.0966363,-37.323723,-13.9233817
3.23,8921.1758,-1285.2931,8904.1067,-1881.5898,-34.28716805,-8.7124629,-32.70099395,-14.4522411
3.235,8936.9774,-1257.2345,8925.028,-1823.3078,-32.09659266,-7.6362839,-31.17550134,-15.5285161
3.24,8951.352,-1232.7301,8930.4533,-1778.3158,-30.34750684,-7.3113098,-28.99940116,-17.4703262
3.245,8972.9618,-1211.6692,8948.1107,-1740.3508,-29.6344892,-6.9821648,-26.9335148,-17.8753432
3.25,9003.3999,-1191.2733,8987.626,-1698.7944,-30.4320011,-8.4964714,-27.1778669,-17.6720246
3.255,9041.1379,-1167.7434,9015.0282,-1652.8039,-28.9301666,-9.1340447,-26.3452894,-18.1508173
3.26,9076.5813,-1141.2613,9038.1948,-1606.3966,-27.5113376,-7.7937924,-24.1810984,-18.8624936
3.265,9107.99,-1118.9585,9050.6264,-1563.1426,-28.2197031,-7.9456545,-24.0326209,-18.4022335
3.27,9158.0682,-1098.5657,9063.7942,-1523.3686,-28.0459644,-8.1303621,-23.6893756,-17.8047919
3.275,9229.2515,-1075.1386,9082.2401,-1482.9543,-29.6429109,-8.2534836,-24.9173111,-17.8474684
3.28,9314.2054,-1039.3929,9093.6021,-1435.6547,-32.3541651,-7.6254435,-27.3640189,-16.2157225
3.285,9395.8099,-996.12415,9090.3162,-1398.2096,-36.8635974,-9.0991606,-32.0110266,-17.5055734
3.29,9479.2849,-945.81951,9099.3751,-1365.249,-40.0765578,-11.7549249,-33.8632282,-19.6099291
3.295,9553.1636,-886.1676,9115.362,-1333.6183,-40.4704579,-16.4420952,-33.1825781,-21.3536648
3.3,9611.0593,-819.53048,9144.3721,-1300.9492,-34.6558507,-20.41496865,-27.2284353,-22.06678735
3.305,9650.6779,-749.89411,9183.4037,-1262.0995,-27.72561,-22.26478571,-20.887198,-20.41784029
3.31,9659.6655,-681.00154,9217.0003,-1212.0181,-22.9744717,-20.965223,-17.5060503,-18.380781
3.315,9654.6014,-627.24982,9220.7206,-1156.73,-24.420804,-19.6698568,-19.077398,-17.3247672
3.32,9675.1535,-578.25572,9197.9499,-1110.1791,-25.1024727,-21.1264686,-20.3530813,-17.9171354
3.325,9702.5258,-526.77503,9174.7352,-1073.7525,-23.0703258,-22.2500084,-19.0539842,-18.6220256
3.33,9747.3118,-470.79712,9165.1549,-1040.4785,-19.9483052,-21.6744153,-16.2044588,-19.1228547
3.335,9764.3493,-400.37582,9149.8365,-1012.1655,-18.0309182,-22.1718688,-14.8616198,-17.8665572
3.34,9772.2725,-340.80757,9153.7809,-988.11323,-16.4969581,-21.1540017,-14.4563979,-18.8005143
3.345,9774.9447,-276.87983,9169.6653,-964.23614,-13.46407624,-19.91826397,-12.48554376,-19.26374603
3.35,9770.0398,-218.72934,9203.5065,-935.21083,-12.49718495,-16.3978572,-10.67005705,-20.8188828
3.355,9771.7531,-159.16396,9240.7822,-898.94009,-15.5613179,-15.3035996,-10.9369541,-19.3313404
3.36,9767.5681,-98.403553,9276.6715,-853.87043,-17.9159244,-17.20809618,-13.5088176,-18.29921182
3.365,9769.2256,-36.321041,9302.9196,-802.27306,-19.5393138,-20.4242086,-13.7693022,-16.8669394
3.37,9770.1313,32.253361,9312.4472,-749.32421,-16.5454383,-23.1110947,-12.4940677,-15.1376033
3.375,9750.4491,110.36915,9309.2137,-696.08797,-16.0253501,-23.3381636,-13.3738779,-15.2702204
3.38,9697.4919,185.60895,9290.992,-647.55086,-16.20172345,-23.4195745,-15.85372855,-15.8885615
3.385,9632.0847,251.74607,9275.612,-607.801,-16.45706424,-21.9378914,-16.24671976,-18.7985806
3.39,9562.7991,318.17645,9275.1736,-567.56888,-16.48316587,-22.8870605,-15.73499613,-19.9694635
3.395,9460.9378,371.55565,9273.9738,-522.67914,-12.43203284,-23.2274163,-13.34995516,-20.5323537
3.4,9380.1904,412.59147,9264.27,-481.52636,-11.12609419,-21.59278519,-12.45968581,-22.46213481
3.405,9312.6197,455.90361,9257.1757,-438.56145,-11.70268948,-19.7387835,-11.03402052,-23.3697645
3.41,9232.578,502.12975,9240.8016,-392.70081,-11.14327449,-20.435002,-9.73849151,-23.650078
3.415,9129.7299,545.30322,9207.1898,-349.15644,-11.1727733,-20.4284637,-7.7127435,-23.2018083
3.42,9003.9027,574.96494,9167.8611,-311.31449,-10.4530044,-21.87698788,-6.910795,-21.09292412
3.425,8883.328,588.69655,9130.1083,-277.71469,-10.2451576,-22.5428974,-6.8918596,-19.7002086
3.43,8777.4128,594.33028,9087.7678,-243.4443,-9.4710266,-22.7907712,-6.0363974,-18.0467028
3.435,8681.0116,597.24355,9032.6218,-214.37809,-11.6206662,-21.872804,-9.3612778,-15.64834
3.44,8582.3932,595.05565,8974.9389,-195.2093,-14.90390287,-21.1911423,-13.32822313,-16.5538797
3.445,8489.8261,583.98087,8929.7201,-181.68417,-17.67392281,-22.4856894,-16.28889719,-17.3020066
3.45,8411.1815,565.11893,8892.8013,-170.15418,-17.88401684,-24.1948112,-16.74807316,-18.4036308
3.455,8349.3047,542.83529,8861.5351,-159.67621,-17.11431034,-24.0913895,-16.71452566,-18.6439785
3.46,8302.0526,517.58676,8827.8496,-147.74525,-18.64561525,-25.0355984,-18.01013875,-19.7659116
3.465,8273.2788,489.4109,8803.1526,-144.38559,-18.01945535,-26.5653318,-18.32383465,-20.4326502
3.47,8265.6941,461.53924,8789.1278,-142.17175,-15.88418961,-27.007001,-17.02308039,-22.006811
3.475,8276.1095,437.16959,8784.7056,-140.12459,-14.02643153,-27.2892388,-15.08848847,-22.8956772
3.48,8301.2853,418.06418,8789.1726,-137.30965,-11.43621535,-28.1384073,-13.11846865,-22.9764967
3.485,8332.7609,406.1725,8799.4236,-132.88688,-8.6737115,-26.867395,-11.6027205,-24.106603
3.49,8362.3448,396.79494,8815.9585,-128.126,-7.83037206,-25.92991509,-9.82426414,-25.02451691
3.495,8401.8609,388.53986,8841.795,-121.79179,-7.08943224,-27.0731118,-8.95889116,-24.3463402
3.5,8458.5981,382.35069,8878.1071,-112.37561,-5.03273782,-27.7505465,-7.00738338,-25.2999495
