omega_eV,Re,Im
2.27000000,1.39153600,0.35962644
2.27500000,1.43299730,1.04881370
2.28000000,1.12670250,2.55652040
2.28500000,0.04060966,3.27739800
2.29000000,-0.80764732,0.70049269
2.29500000,0.02778291,-1.66088740
2.30000000,0.56631058,-1.34089030
2.30500000,0.87226200,-0.56836552
2.31000000,0.78567310,-0.18250701
2.31500000,0.68503904,-0.18580752
2.32000000,0.65316531,-0.25769997
2.32500000,0.61657610,-0.11906093
2.33000000,0.57767995,-0.11320532
2.33500000,0.47155392,-0.30759374
2.34000000,0.29639993,-0.52353605
2.34500000,0.33346897,-1.02779640
2.35000000,0.40550672,-1.43840430
2.35500000,0.17180902,-1.72619970
2.36000000,0.37860184,-2.52482200
2.36500000,0.63374086,-2.50512210
2.37000000,0.73860291,-2.41166240
2.37500000,0.75530752,-2.18736490
2.38000000,0.74931862,-2.07362010
2.38500000,0.64490109,-1.92303740
2.39000000,0.51178586,-2.34192540
2.39500000,0.45032397,-3.01559210
2.40000000,0.89455958,-3.92578380
2.40500000,1.21032860,-3.09325050
2.41000000,1.15757940,-2.24777780
2.41500000,0.50040558,-2.55244190
2.42000000,0.58931687,-4.14881080
2.42500000,1.31547230,-4.92967720
2.43000000,1.86677180,-4.57098090
2.43500000,2.18799190,-3.88350480
2.44000000,2.49916260,-3.26456730
2.44500000,2.57474190,-2.83124140
2.45000000,2.70667060,-2.08674700
2.45500000,2.66661490,-1.54670720
2.46000000,2.86049470,-0.91926999
2.46500000,2.76137300,0.26553632
2.47000000,2.11652210,0.85754251
2.47500000,1.69833130,1.10205540
2.48000000,1.07354420,0.26476024
2.48500000,1.12365220,-0.88895158
2.49000000,1.17409520,-1.19828440
2.49500000,1.07598570,-2.10715120
2.50000000,1.43886020,-2.77257070
2.50500000,1.94118020,-3.42145210
2.51000000,2.31250930,-3.68935670
2.51500000,3.06326040,-3.53561420
2.52000000,3.28430610,-2.11532670
2.52500000,3.19476050,-1.43558900
2.53000000,3.20935170,-1.01624120
2.53500000,3.02757610,-0.71028825
2.54000000,3.02704710,-0.97917978
2.54500000,3.09601330,-0.81628575
2.55000000,3.55576250,-1.09915620
2.55500000,4.07256940,-0.26011091
2.56000000,4.58871090,1.78796120
2.56500000,4.22471320,4.49644940
2.57000000,3.14591630,5.14838250
2.57500000,2.60030350,4.57433040
2.58000000,2.25438950,4.43465630
2.58500000,1.97804080,4.06499100
2.59000000,1.82852600,4.08966100
2.59500000,1.79594560,3.47203120
2.60000000,1.76946220,3.82732070
2.60500000,1.84131550,4.05811000
2.61000000,1.59164330,4.59478030
2.61500000,1.19763490,4.75557450
2.62000000,0.99294924,4.62403440
2.62500000,0.71588715,4.56566700
2.63000000,0.50970532,4.26203160
2.63500000,0.41319288,3.90399060
2.64000000,0.37016883,3.90828980
2.64500000,0.22074660,4.10691690
2.65000000,-0.13765989,4.04018700
2.65500000,-0.33791604,3.53453490
2.66000000,-0.40000782,3.24051980
2.66500000,-0.51260895,3.18735580
2.67000000,-0.90691464,2.93287990
2.67500000,-1.10183020,2.07323040
2.68000000,-1.17742080,1.07708610
2.68500000,-0.99091152,0.24495187
2.69000000,-0.87755239,-0.36716282
2.69500000,-0.61061493,-1.04670500
2.70000000,-0.13849538,-1.13564560
2.70500000,0.07216516,-0.85470257
2.71000000,0.14643885,-0.64111147
2.71500000,0.22308899,-0.71737820
2.72000000,0.34108328,-0.64761874
2.72500000,0.46162549,-0.71794139
2.73000000,0.56281994,-0.73294104
2.73500000,0.92028579,-0.51131023
2.74000000,0.94986178,0.06759955
2.74500000,1.01633830,0.30334514
2.75000000,0.97683983,0.80871955
2.75500000,0.82566528,1.02250770
2.76000000,0.72164539,0.56164801
2.76500000,0.90527456,0.05142242
2.77000000,1.23532540,-0.08976233
2.77500000,1.43822150,0.55510094
2.78000000,1.34934940,1.51481200
2.78500000,0.89429457,1.81459880
2.79000000,0.42145983,2.12908620
2.79500000,-0.13747997,0.89652992
2.80000000,-0.20578196,-0.22926341
2.80500000,0.02577321,-1.53062080
2.81000000,0.44172870,-0.90822064
2.81500000,-0.20793064,-1.81671770
2.82000000,-0.28987379,-5.14127340
2.82500000,1.96787990,-6.16660250
2.83000000,2.86669080,-4.99975940
2.83500000,3.44372700,-3.13009370
2.84000000,3.34710870,-2.16823820
2.84500000,3.54776420,-1.89488310
2.85000000,3.47686770,-1.10637660
2.85500000,3.83441050,-1.05893840
2.86000000,4.37119870,0.28170648
2.86500000,4.48566830,2.66364920
2.87000000,3.96531190,4.49596900
2.87500000,3.05183450,5.43328590
2.88000000,2.00079900,4.71702990
2.88500000,1.47389980,1.76774290
2.89000000,2.13534570,-0.79775640
2.89500000,3.52784090,-0.95139567
2.90000000,4.53567360,2.09631900
2.90500000,4.03874610,5.20846190
2.91000000,3.39692940,6.42147200
2.91500000,2.71729270,6.98609350
2.92000000,2.38260810,7.57692840
2.92500000,1.83600590,8.78587430
2.93000000,1.04485850,9.54350830
2.93500000,0.11819909,9.32266950
2.94000000,-0.52690200,8.14319780
2.94500000,-0.73445617,6.74783700
2.95000000,-0.54316775,5.67339810
2.95500000,0.07298770,7.09325090
2.96000000,-0.71401451,8.68742720
2.96500000,-1.74111070,8.74976290
2.97000000,-2.06106670,7.37987370
2.97500000,-2.23696010,6.33179720
2.98000000,-2.05509670,5.15714660
2.98500000,-1.79304950,5.40326440
2.99000000,-2.00090360,5.91785180
2.99500000,-2.29142450,5.72508520
3.00000000,-2.49544400,5.03371050
3.00500000,-2.41425960,4.01654990
3.01000000,-2.33918630,3.35885190
3.01500000,-2.04177070,3.47581240
3.02000000,-1.85203960,3.48775820
3.02500000,-1.65267850,4.61751620
3.03000000,-2.28662620,5.62432600
3.03500000,-3.00444120,4.40364420
3.04000000,-2.79616510,2.96271180
3.04500000,-2.51124740,3.32828350
3.05000000,-2.64562420,3.56788220
3.05500000,-3.10659250,2.62002260
3.06000000,-2.86747960,1.18464410
3.06500000,-1.79605730,0.34835064
3.07000000,-1.28980900,1.95506540
3.07500000,-1.76095200,1.93768990
3.08000000,-1.13186580,3.97392200
3.08500000,-2.35179850,6.07881900
3.09000000,-3.48248400,4.50329340
3.09500000,-3.84471100,3.39774560
3.10000000,-3.37055290,-0.75642874
3.10500000,-2.68285220,-0.40131391
3.11000000,-1.98833200,0.88082158
3.11500000,-2.27879920,2.51969250
3.12000000,-2.69173240,2.15954710
3.12500000,-2.87651520,1.37763470
3.13000000,-3.01732580,0.53354356
3.13500000,-2.97650870,-0.93172171
3.14000000,-2.43389710,-1.55356180
3.14500000,-2.08920490,-1.11850340
3.15000000,-1.91823970,-0.75479473
3.15500000,-1.96216100,-0.47482556
3.16000000,-1.87885950,-0.85537590
3.16500000,-1.73512980,-0.81743162
3.17000000,-1.77975370,-0.98201185
3.17500000,-1.50090770,-2.40067700
3.18000000,-0.85416938,-2.76450050
3.18500000,-0.60881381,-3.15354690
3.19000000,0.19402310,-3.49243470
3.19500000,0.95318090,-2.63375130
3.20000000,1.43799900,-1.61108870
3.20500000,1.95950440,0.94856989
3.21000000,1.91260240,2.92029920
3.21500000,1.79657770,6.33256070
3.22000000,-0.47896458,7.63617740
3.22500000,-1.41247200,3.91337270
3.23000000,-0.79308705,2.86988910
3.23500000,-0.46054566,3.94611610
3.24000000,-0.67405284,5.07950820
3.24500000,-1.35048720,5.44658920
3.25000000,-1.62706710,4.58777660
3.25500000,-1.29243860,4.50838630
3.26000000,-1.66511960,5.53435060
3.26500000,-2.09354110,5.22828950
3.27000000,-2.17829440,4.83721490
3.27500000,-2.36279990,4.79699240
3.28000000,-2.49507310,4.29513950
3.28500000,-2.42628540,4.20320640
3.29000000,-3.10666480,3.92750210
3.29500000,-3.64393990,2.45578480
3.30000000,-3.71370770,0.82590935
3.30500000,-3.41920600,-0.92347271
3.31000000,-2.73421070,-1.29222100
3.31500000,-2.67170300,-1.17254480
3.32000000,-2.37469570,-1.60466660
3.32500000,-2.00817080,-1.81399140
3.33000000,-1.87192320,-1.27578030
3.33500000,-1.58464920,-2.15265580
3.34000000,-1.02028010,-1.17674370
3.34500000,-0.48926624,-0.32725897
3.35000000,-0.91356395,2.21051280
3.35500000,-2.31218190,2.01387040
3.36000000,-2.20355340,0.54555782
3.36500000,-2.88500580,-1.77863460
3.37000000,-2.02568530,-3.98674570
3.37500000,-1.32573610,-4.03397160
3.38000000,-0.17399745,-3.76550650
3.38500000,-0.10517224,-1.56965540
3.39000000,-0.37408487,-1.45879850
3.39500000,0.45896116,-1.34753130
3.40000000,0.66679581,0.43467481
3.40500000,-0.33433448,1.81549050
3.41000000,-0.70239149,1.60753800
3.41500000,-1.73001490,1.38667230
3.42000000,-1.77110470,-0.39203188
3.42500000,-1.67664900,-1.42134440
3.43000000,-1.71731460,-2.37203420
3.43500000,-1.12969420,-3.11223200
3.44000000,-0.78783987,-2.31863130
3.44500000,-0.69251281,-2.59184140
3.45000000,-0.56797184,-2.89559020
3.45500000,-0.19989234,-2.72370550
3.46000000,-0.31773825,-2.63484340
3.46500000,0.15218965,-3.06634080
3.47000000,0.56944539,-2.50009500
3.47500000,0.53102847,-2.19678080
3.48000000,0.84112665,-2.58095530
3.48500000,1.46450450,-1.38039600
3.49000000,0.99694604,-0.45269909
3.49500000,0.93472946,-1.36338580
3.50000000,0.98732278,-1.22529850
