omega_eV,Re,Im
2.26500000,-10.75210900,0.03774162
2.27000000,-8.97823410,-0.40430211
2.27500000,-8.29127850,-0.15432630
2.28000000,-8.79823750,-0.17658965
2.28500000,-8.91984180,-0.52612710
2.29000000,-8.82717010,-0.78045938
2.29500000,-8.52417880,-0.92125179
2.30000000,-8.41456980,-0.96134825
2.30500000,-8.53844340,-1.07726510
2.31000000,-8.59928440,-1.23383500
2.31500000,-8.56883550,-1.30798320
2.32000000,-9.20290500,-1.46665020
2.32500000,-9.47416430,-1.89537350
2.33000000,-8.89122850,-2.51105050
2.33500000,-7.89173220,-2.78968110
2.34000000,-6.76629320,-3.27184750
2.34500000,-4.77545930,-2.99577890
2.35000000,-3.92439270,-2.60113110
2.35500000,-3.26296740,-2.17184140
2.36000000,-2.87017560,-1.80149460
2.36500000,-2.60252240,-1.17609970
2.37000000,-2.83709540,-0.50956365
2.37500000,-3.41929760,0.02146366
2.38000000,-4.92959800,0.52079670
2.38500000,-6.57311830,0.30950443
2.39000000,-8.40659370,-0.10748043
2.39500000,-8.57462980,-1.09098550
2.40000000,-8.17839340,-1.77678210
2.40500000,-7.11514520,-2.21784110
2.41000000,-5.65784990,-2.53564120
2.41500000,-4.38849800,-2.57397850
2.42000000,-2.55444220,-2.68326790
2.42500000,-0.18705643,-2.34226780
2.43000000,2.34340930,-1.57165670
2.43500000,3.67271660,-0.22435052
2.44000000,3.61411870,0.76552910
2.44500000,3.54738550,1.37757240
2.45000000,3.88316370,1.95194310
2.45500000,4.60871310,2.39154570
2.46000000,6.01371510,3.03788070
2.46500000,7.30834560,3.97810140
2.47000000,7.94130180,5.26354840
2.47500000,7.37804340,6.47468050
2.48000000,6.14466320,7.08416770
2.48500000,6.59488100,7.44834530
2.49000000,8.39830300,8.20071230
2.49500000,9.66348660,9.62341410
2.50000000,9.96379960,11.64017000
2.50500000,6.96677400,14.15938300
2.51000000,1.69780100,14.65773700
2.51500000,-1.81766130,14.45510300
2.52000000,-3.23078190,13.90075500
2.52500000,-3.17292610,14.53927300
2.53000000,-5.52994660,15.78372500
2.53500000,-10.66103500,16.29250500
2.54000000,-16.23275800,15.47645600
2.54500000,-19.69485500,12.83640200
2.55000000,-19.26546700,10.33434600
2.55500000,-17.22682900,8.80534360
2.56000000,-14.37411200,8.12506970
2.56500000,-13.38183900,8.37562390
2.57000000,-14.11928200,8.17770410
2.57500000,-13.73922400,7.23990950
2.58000000,-12.39617200,6.66357300
2.58500000,-11.79376400,6.71104460
2.59000000,-10.59361500,6.60422720
2.59500000,-9.60682530,6.66195160
2.60000000,-8.54728610,7.06937520
2.60500000,-8.49167860,7.70755180
2.61000000,-8.52613610,7.97279830
2.61500000,-8.49977330,8.33695990
2.62000000,-9.05155430,8.89003010
2.62500000,-10.47556500,9.08871870
2.63000000,-11.63539800,8.88861390
2.63500000,-11.88061800,8.79655130
2.64000000,-11.86948400,8.97798000
2.64500000,-12.43631300,9.43200740
2.65000000,-13.57623100,9.41114560
2.65500000,-15.09049600,9.81805680
2.66000000,-17.01314000,9.67947140
2.66500000,-18.81007200,9.49647420
2.67000000,-20.13722100,8.90578820
2.67500000,-20.65112800,8.20133820
2.68000000,-20.41508500,7.59574660
2.68500000,-19.73793100,7.34477210
2.69000000,-19.13959400,7.11863790
2.69500000,-19.27371700,7.33350230
2.70000000,-19.56782300,7.62846810
2.70500000,-20.83841000,7.87763230
2.71000000,-21.97465100,7.78762180
2.71500000,-23.39194600,7.76458440
2.72000000,-24.52277700,7.57929090
2.72500000,-25.86591500,7.65132050
2.73000000,-28.28038700,7.66149580
2.73500000,-31.25222300,7.22980980
2.74000000,-34.61539800,6.09728750
2.74500000,-36.34066900,4.34428010
2.75000000,-36.36129100,2.65319000
2.75500000,-35.86799200,1.21349550
2.76000000,-34.57380400,-0.11816151
2.76500000,-32.89025200,-0.97044885
2.77000000,-31.32698300,-1.76591310
2.77500000,-29.86949000,-2.17337970
2.78000000,-28.01587300,-2.35416470
2.78500000,-26.73742400,-1.72235540
2.79000000,-27.57563700,-0.78881289
2.79500000,-30.46808400,0.08014734
2.80000000,-36.52571400,-0.23681250
2.80500000,-42.39487700,-2.70097770
2.81000000,-43.57099700,-5.85952360
2.81500000,-42.67485500,-8.82567050
2.82000000,-39.70633000,-10.84843900
2.82500000,-36.83216300,-12.32974300
2.83000000,-34.35972700,-13.34912000
2.83500000,-33.09087600,-13.82745700
2.84000000,-32.62614400,-14.49532800
2.84500000,-34.31149400,-15.43705200
2.85000000,-34.00150200,-18.62004300
2.85500000,-27.63163600,-20.70894600
2.86000000,-21.32837300,-21.40503200
2.86500000,-14.47321700,-20.71017000
2.87000000,-9.53903310,-18.84247700
2.87500000,-7.87906910,-16.64282400
2.88000000,-7.26405620,-15.22973800
2.88500000,-6.57858560,-14.07520000
2.89000000,-5.39706140,-13.02292900
2.89500000,-4.63749430,-11.63296100
2.90000000,-4.32593530,-10.37192300
2.90500000,-4.62371470,-8.73962610
2.91000000,-6.32435300,-7.66483420
2.91500000,-7.37106390,-7.12531670
2.92000000,-7.57692740,-6.49836670
2.92500000,-8.33406940,-5.59923100
2.93000000,-9.37046690,-4.89926360
2.93500000,-11.34254500,-4.15776100
2.94000000,-13.74068200,-4.30616020
2.94500000,-14.38857400,-4.54353670
2.95000000,-14.70774800,-4.61418950
2.95500000,-13.42019100,-3.69175760
2.96000000,-17.56621800,-4.43303970
2.96500000,-18.21585300,-4.74642310
2.97000000,-18.39021900,-5.69251130
2.97500000,-16.20463600,-5.85026140
2.98000000,-14.80015300,-5.45828310
2.98500000,-15.41004700,-4.30835810
2.99000000,-17.65652900,-3.58623030
2.99500000,-21.67759500,-3.47669500
3.00000000,-26.27719500,-4.48381590
3.00500000,-29.19236100,-7.25377210
3.01000000,-26.50550800,-9.88880670
3.01500000,-23.76945500,-11.25078500
3.02000000,-20.42184700,-12.37930500
3.02500000,-16.62133100,-12.80657000
3.03000000,-13.04003300,-12.87395300
3.03500000,-9.58717050,-11.98006400
3.04000000,-8.74848700,-11.34804500
3.04500000,-7.72285640,-10.83017800
3.05000000,-7.76225980,-10.56357500
3.05500000,-6.71294910,-10.55485900
3.06000000,-5.30862000,-9.91753430
3.06500000,-5.90166370,-9.30787360
3.07000000,-5.12459390,-9.35636220
3.07500000,-4.34615360,-8.56268490
3.08000000,-3.08200590,-8.15425500
3.08500000,-1.95706940,-6.77287850
3.09000000,-2.11640250,-5.84243530
3.09500000,-2.06542970,-4.65704670
3.10000000,-3.11891200,-3.65710490
3.10500000,-5.21239490,-2.68596880
3.11000000,-7.05829020,-2.48830610
3.11500000,-8.72978540,-1.84931500
3.12000000,-11.58450900,-1.58278170
3.12500000,-14.41946100,-1.95059760
3.13000000,-15.96059800,-3.05821840
3.13500000,-15.26937700,-4.08834860
3.14000000,-14.37372100,-4.39458280
3.14500000,-13.08916700,-4.24011240
3.15000000,-13.41577500,-3.50903340
3.15500000,-14.87889200,-3.03854210
3.16000000,-17.22991100,-2.78648230
3.16500000,-19.43536600,-3.02591430
3.17000000,-21.33075700,-3.75905620
3.17500000,-20.74596400,-5.54738090
3.18000000,-17.06770700,-6.13466620
3.18500000,-14.26491900,-5.23806340
3.19000000,-13.13215600,-3.95113610
3.19500000,-13.81803000,-2.41073520
3.20000000,-16.24994500,-1.10199120
3.20500000,-19.17191100,0.28547653
3.21000000,-26.65107100,1.52797490
3.21500000,-37.81454500,-0.66011136
3.22000000,-42.07239500,-5.72130690
3.22500000,-38.73619500,-10.01000900
3.23000000,-33.49408100,-11.58235200
3.23500000,-31.63604700,-11.58240000
3.24000000,-29.67345400,-12.39081800
3.24500000,-28.28400200,-12.42875400
3.25000000,-28.80493400,-13.08424800
3.25500000,-27.63772800,-13.64243100
3.26000000,-25.84621800,-13.32814300
3.26500000,-26.12616200,-13.17394400
3.27000000,-25.86767000,-12.96757700
3.27500000,-27.28011100,-13.05047600
3.28000000,-29.85909200,-11.92058300
3.28500000,-34.43731200,-13.30236700
3.29000000,-36.96989300,-15.68242700
3.29500000,-36.82651800,-18.89788000
3.30000000,-30.94214300,-21.24087800
3.30500000,-24.30640400,-21.34131300
3.31000000,-20.24026100,-19.67300200
3.31500000,-21.74910100,-18.49731200
3.32000000,-22.72777700,-19.52180200
3.32500000,-21.06215500,-20.43601700
3.33000000,-18.07638200,-20.39863500
3.33500000,-16.44626900,-20.01921300
3.34000000,-15.47667800,-19.97725800
3.34500000,-12.97481000,-19.59100500
3.35000000,-11.58362100,-18.60837000
3.35500000,-13.24913600,-17.31747000
3.36000000,-15.71237100,-17.75365400
3.36500000,-16.65430800,-18.64557400
3.37000000,-14.51975300,-19.12434900
3.37500000,-14.69961400,-19.30419200
3.38000000,-16.02772600,-19.65406800
3.38500000,-16.35189200,-20.36823600
3.39000000,-16.10908100,-21.42826200
3.39500000,-12.89099400,-21.87988500
3.40000000,-11.79289000,-22.02746000
3.40500000,-11.36835500,-21.55427400
3.41000000,-10.44088300,-22.04254000
3.41500000,-9.44275840,-21.81513600
3.42000000,-8.68189970,-21.48495600
3.42500000,-8.56850860,-21.12155300
3.43000000,-7.75371200,-20.41873700
3.43500000,-10.49097200,-18.76057200
3.44000000,-14.11606300,-18.87251100
3.44500000,-16.98141000,-19.89384800
3.45000000,-17.31604500,-21.29922100
3.45500000,-16.91441800,-21.36768400
3.46000000,-18.32787700,-22.40075500
3.46500000,-18.17164500,-23.49899100
3.47000000,-16.45363500,-24.50690600
3.47500000,-14.55746000,-25.09245800
3.48000000,-12.27734200,-25.55745200
3.48500000,-10.13821600,-25.48699900
3.49000000,-8.82731810,-25.47721600
3.49500000,-8.02416170,-25.70972600
3.50000000,-6.02006060,-26.52524800
